,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
10,2012,357,5405,1041,5.2,33,11,288,270,497,3213,20,22,6.0,160,506,2192,12,4.3,107,100,810,21,211,27.0,14.2,Own 28.1,2:23,5.1,25.6,1.42,222,73,32.9%,9,4,44.4%,45,20,44.4%
11,2011,348,5682,1095,5.2,19,9,333,340,578,3696,17,10,6.0,174,475,1986,15,4.2,118,122,950,41,204,32.8,9.3,Own 31.0,2:33,5.6,27.7,1.61,226,71,31.4%,8,4,50.0%,58,23,39.7%
12,2010,434,5977,1092,5.5,30,13,339,324,533,3654,22,17,6.5,178,526,2323,19,4.4,123,108,894,38,204,39.7,13.2,Own 32.3,2:40,5.6,29.2,2.00,233,87,37.3%,17,9,52.9%,69,27,39.1%
13,2009,325,5543,1038,5.3,29,8,289,346,593,3739,22,21,5.9,188,402,1804,13,4.5,81,104,840,20,196,27.6,13.8,Own 28.5,2:28,5.4,28.3,1.54,232,82,35.3%,24,12,50.0%,47,22,46.8%
14,2008,426,5304,993,5.3,30,17,312,323,517,3540,36,13,6.5,172,445,1764,13,4.0,117,98,816,23,181,38.7,15.5,Own 32.9,2:38,5.6,29.2,2.24,207,92,44.4%,17,13,76.5%,55,35,63.6%
15,2007,399,5283,1013,5.2,29,11,298,361,570,3716,26,18,6.1,185,407,1567,13,3.9,90,118,881,23,192,34.9,14.6,Own 32.0,2:32,5.5,27.4,1.86,218,87,39.9%,15,7,46.7%,53,27,50.9%
16,2006,389,5591,1018,5.5,33,17,331,321,522,3694,21,16,6.6,186,458,1897,16,4.1,114,95,815,31,181,37.6,18.2,Own 31.9,2:39,5.8,30.6,1.94,201,83,41.3%,15,7,46.7%,58,28,48.3%
17,2005,387,4729,936,5.1,26,11,272,301,488,3097,17,15,5.9,158,411,1632,22,4.0,83,103,819,31,198,30.3,13.1,Own 32.8,2:19,4.8,23.9,1.70,196,67,34.2%,11,4,36.4%,44,24,54.5%
18,2004,322,5141,993,5.2,30,15,282,271,505,3036,18,15,5.6,153,450,2105,12,4.7,101,139,1121,28,203,27.1,14.8,Own 29.4,2:19,5.0,25.1,1.40,209,66,31.6%,14,8,57.1%,51,23,45.1%
19,2003,452,5504,993,5.5,23,10,326,311,497,3589,29,13,6.9,184,475,1915,17,4.0,120,86,754,22,185,36.8,12.4,Own 33.3,2:39,5.5,29.7,2.12,199,92,46.2%,8,3,37.5%,60,37,61.7%
20,2002,417,6020,1046,5.8,25,8,335,335,535,3874,29,17,7.0,196,490,2146,17,4.4,117,111,969,22,187,36.4,12.3,Own 31.8,2:43,5.8,32.1,2.07,212,90,42.5%,15,7,46.7%,56,33,58.9%
21,2001,343,5685,1071,5.3,24,7,319,337,556,3598,26,17,6.3,179,496,2087,10,4.2,124,110,980,16,187,31.6,11.8,Own 31.9,2:47,5.9,30.3,1.72,220,84,38.2%,24,12,50.0%,53,27,50.9%
22,2000,443,5737,1062,5.4,20,10,345,296,459,3128,19,10,6.5,175,578,2609,29,4.5,149,96,914,21,178,42.1,11.2,Own 33.8,3:00,6.2,32.2,2.34,222,105,47.3%,15,10,66.7%,66,39,59.1%
23,1999,382,5422,1068,5.1,27,10,301,294,493,3157,25,17,6.0,157,542,2265,17,4.2,128,112,938,16,204,28.4,12.3,Own 34.1,2:34,5.4,26.6,1.68,232,94,40.5%,15,4,26.7%,45,27,60.0%
24,1998,378,5265,1049,5.0,39,19,321,299,518,3276,21,20,5.9,177,492,1989,18,4.0,117,114,954,27,,,,,,,,,,,,,,,,,
25,1997,379,5426,1049,5.2,20,5,298,279,491,3246,23,15,6.2,167,524,2180,13,4.2,112,113,981,19,,,,,,,,,,,,,,,,,
26,1996,397,5361,1062,5.0,25,14,337,311,520,3499,21,11,6.4,192,514,1862,18,3.6,120,104,841,25,,,,,,,,,,,,,,,,,
27,1995,422,5704,995,5.7,42,23,310,264,461,3455,33,19,7.0,180,503,2249,14,4.5,105,117,860,25,,,,,,,,,,,,,,,,,
28,1994,267,4408,909,4.8,36,13,245,234,465,3038,19,23,6.1,144,409,1370,7,3.3,71,108,800,30,,,,,,,,,,,,,,,,,
29,1993,269,5167,962,5.4,26,17,278,281,495,3306,14,9,6.2,158,433,1861,13,4.3,106,95,730,14,,,,,,,,,,,,,,,,,
30,1992,332,5126,915,5.6,28,12,281,276,452,3491,24,16,7.3,163,436,1635,13,3.8,101,100,826,17,,,,,,,,,,,,,,,,,
31,1991,344,5052,965,5.2,38,21,301,268,447,2916,12,17,6.2,156,493,2136,27,4.3,132,94,734,13,,,,,,,,,,,,,,,,,
32,1990,396,5216,959,5.4,27,11,306,233,402,2898,29,16,6.6,146,521,2318,20,4.4,140,96,834,20,,,,,,,,,,,,,,,,,
33,1989,377,5877,1100,5.3,27,11,329,286,531,3575,24,16,6.4,185,539,2302,12,4.3,113,106,916,31,,,,,,,,,,,,,,,,,
34,1988,398,5169,1014,5.1,29,13,301,264,508,3244,30,16,5.9,170,467,1925,19,4.1,111,103,770,20,,,,,,,,,,,,,,,,,
35,1987,368,5384,1023,5.3,33,19,306,276,490,3383,30,14,6.4,168,492,2001,16,4.1,116,88,718,22,,,,,,,,,,,,,,,,,
36,1986,351,4864,1037,4.7,22,12,304,215,436,2637,21,10,5.5,149,560,2227,17,4.0,125,86,682,30,,,,,,,,,,,,,,,,,
37,1985,414,5381,1045,5.1,27,14,314,253,461,3003,34,13,6.1,169,552,2378,11,4.3,115,88,742,30,,,,,,,,,,,,,,,,,
38,1984,345,5094,991,5.1,33,12,292,251,494,3171,26,21,5.8,157,442,1923,11,4.4,108,75,578,27,,,,,,,,,,,,,,,,,
39,1983,428,5005,1021,4.9,48,20,286,290,519,3167,24,28,5.5,161,443,1838,23,4.1,107,102,819,18,,,,,,,,,,,,,,,,,
40,1982,170,2848,570,5.0,15,9,163,174,291,1853,16,6,5.9,98,256,995,5,3.9,58,54,420,7,,,,,,,,,,,,,,,,,
41,1981,408,5723,1036,5.5,38,17,328,282,495,3295,29,21,6.3,171,509,2428,20,4.8,134,98,845,23,,,,,,,,,,,,,,,,,
42,1980,350,5384,1116,4.8,34,14,311,287,531,3325,23,20,5.8,176,547,2059,17,3.8,115,101,919,20,,,,,,,,,,,,,,,,,
43,1979,358,5077,1073,4.7,37,19,302,258,478,2873,22,18,5.7,149,567,2204,18,3.9,125,92,744,28,,,,,,,,,,,,,,,,,
44,1978,296,4747,1053,4.5,42,16,286,212,428,2351,19,26,5.1,131,588,2396,15,4.1,131,96,809,24,,,,,,,,,,,,,,,,,
45,1977,287,4504,914,4.9,31,12,258,198,375,2267,22,19,5.7,120,514,2237,11,4.4,122,82,817,16,,,,,,,,,,,,,,,,,
46,1976,267,4089,864,4.7,39,20,239,176,342,2110,13,19,5.7,105,491,1979,19,4.0,111,83,708,23,,,,,,,,,,,,,,,,,
47,1975,276,4595,957,4.8,37,15,284,233,446,2670,16,22,5.7,142,487,1925,16,4.0,118,82,679,24,,,,,,,,,,,,,,,,,
48,1974,218,4251,909,4.7,25,9,249,230,413,2363,11,16,5.3,122,461,1888,15,4.1,108,80,654,19,,,,,,,,,,,,,,,,,
49,1973,365,5149,950,5.4,27,17,307,252,417,3029,23,10,6.8,157,504,2120,16,4.2,135,95,892,15,,,,,,,,,,,,,,,,,
50,1972,303,4739,935,5.1,27,16,276,221,365,2550,15,11,6.6,138,548,2189,11,4.0,119,68,645,19,,,,,,,,,,,,,,,,,
51,1971,279,4365,881,5.0,33,16,244,212,375,2380,12,17,6.0,120,486,1985,10,4.1,109,79,831,15,,,,,,,,,,,,,,,,,
52,1970,228,3869,894,4.3,35,14,242,183,382,2107,16,21,5.0,116,472,1762,10,3.7,96,68,659,30,,,,,,,,,,,,,,,,,
53,1969,389,5176,936,5.5,27,12,289,260,465,3532,38,15,7.1,185,438,1644,10,3.8,83,71,773,21,,,,,,,,,,,,,,,,,
54,1968,289,4419,866,5.1,21,8,238,210,399,2861,23,13,6.5,131,423,1558,10,3.7,90,71,728,17,,,,,,,,,,,,,,,,,
55,1967,356,4185,807,5.2,32,13,216,169,360,2683,26,19,6.8,117,410,1502,13,3.7,79,89,782,20,,,,,,,,,,,,,,,,,
56,1966,265,3492,872,4.0,31,10,209,197,443,2300,15,21,4.6,109,377,1192,11,3.2,68,83,761,32,,,,,,,,,,,,,,,,,
57,1965,309,4297,852,5.0,32,15,238,184,380,2484,24,17,5.9,133,433,1813,11,4.2,89,70,750,16,,,,,,,,,,,,,,,,,
58,1964,331,4292,845,5.1,39,14,235,193,389,2492,21,25,5.8,128,414,1800,13,4.3,96,71,695,11,,,,,,,,,,,,,,,,,
59,1963,283,3954,872,4.5,37,19,235,180,370,2152,13,18,5.2,107,461,1802,19,3.9,105,51,577,23,,,,,,,,,,,,,,,,,
60,1962,361,4711,829,5.7,31,15,251,196,377,2987,21,16,7.9,141,452,1724,18,3.8,93,63,584,17,,,,,,,,,,,,,,,,,
61,1961,267,3986,866,4.6,44,20,215,187,389,2310,18,24,5.9,112,477,1676,9,3.5,91,59,546,12,,,,,,,,,,,,,,,,,
62,1960,230,3029,644,4.7,44,23,158,156,300,1817,20,21,6.1,93,344,1212,8,3.5,56,52,500,9,,,,,,,,,,,,,,,,,
63,1959,324,4015,743,5.4,30,15,212,138,266,2141,22,15,8.0,100,477,1874,15,3.9,99,61,528,13,,,,,,,,,,,,,,,,,
64,1958,356,4760,786,6.1,31,16,253,171,337,2627,18,15,7.8,114,449,2133,26,4.8,121,68,696,18,,,,,,,,,,,,,,,,,
65,1957,299,4108,754,5.4,25,13,208,117,233,1907,17,12,8.2,79,521,2201,19,4.2,120,68,726,9,,,,,,,,,,,,,,,,,
66,1956,182,3599,765,4.7,45,12,211,129,287,1524,8,33,5.3,79,478,2075,14,4.3,117,60,543,15,,,,,,,,,,,,,,,,,
67,1955,252,3910,836,4.7,47,18,224,154,371,2008,16,29,5.4,102,465,1902,11,4.1,100,65,677,22,,,,,,,,,,,,,,,,,
68,1954,347,4326,756,5.7,43,19,226,193,356,2794,29,24,7.8,123,400,1532,13,3.8,85,74,716,18,,,,,,,,,,,,,,,,,
69,1953,337,4026,781,5.2,36,12,216,176,341,2364,17,24,6.9,111,440,1662,24,3.8,95,72,615,10,,,,,,,,,,,,,,,,,
70,1952,221,3353,762,4.4,43,18,176,149,307,1765,16,25,5.7,82,455,1588,8,3.5,85,91,883,9,,,,,,,,,,,,,,,,,
71,1951,287,3753,741,5.1,43,16,212,123,265,1776,18,27,6.7,83,476,1977,15,4.2,116,80,711,13,,,,,,,,,,,,,,,,,
72,1950,287,4040,794,5.1,46,24,216,130,269,1908,14,22,7.1,79,525,2132,21,4.1,126,93,876,11,,,,,,,,,,,,,,,,,
73,1949,301,4288,829,5.2,54,21,231,174,383,2414,18,33,6.3,107,446,1874,19,4.2,113,67,625,11,,,,,,,,,,,,,,,,,
74,1948,226,4036,744,5.4,47,24,190,159,336,2520,22,23,7.5,94,408,1516,8,3.7,85,87,743,11,,,,,,,,,,,,,,,,,
75,1947,231,3965,714,5.6,45,18,201,148,314,2206,18,27,7.0,101,400,1759,10,4.4,90,90,852,10,,,,,,,,,,,,,,,,,
76,1946,198,2852,711,4.0,45,20,176,118,273,1603,14,25,5.9,66,438,1249,12,2.9,95,80,673,15,,,,,,,,,,,,,,,,,
77,1945,228,2810,569,4.9,23,11,110,87,187,1490,15,12,8.0,43,382,1320,17,3.5,57,77,749,10,,,,,,,,,,,,,,,,,
78,1944,328,2956,570,5.2,28,12,109,98,204,1575,22,16,7.7,46,366,1381,23,3.8,56,77,633,7,,,,,,,,,,,,,,,,,
79,1943,238,2773,592,4.7,28,12,131,101,198,1607,21,16,8.1,48,394,1166,11,3.0,75,65,634,8,,,,,,,,,,,,,,,,,
80,1942,209,2972,604,4.9,33,8,114,84,214,1502,15,25,7.0,44,390,1470,11,3.8,61,71,636,9,,,,,,,,,,,,,,,,,
81,1941,197,2639,580,4.6,31,15,110,90,196,1305,12,16,6.7,42,384,1334,13,3.5,61,47,437,7,,,,,,,,,,,,,,,,,
82,1940,222,2783,613,4.5,42,19,,69,186,1313,14,23,7.1,,427,1470,12,3.4,,0,0,,,,,,,,,,,,,,,,,,
83,1939,254,3018,644,4.7,22,10,,86,201,1493,16,12,7.4,,443,1525,13,3.4,,0,0,,,,,,,,,,,,,,,,,,
84,1938,168,2531,635,4.0,28,10,,80,182,1168,11,18,6.4,,453,1363,10,3.0,,0,0,,,,,,,,,,,,,,,,,,
85,1937,165,2508,679,3.7,45,21,,73,204,1051,13,24,5.2,,475,1457,6,3.1,,0,0,,,,,,,,,,,,,,,,,,
86,1936,143,2680,683,3.9,59,35,,67,176,973,7,24,5.5,,507,1707,11,3.4,,0,0,,,,,,,,,,,,,,,,,,
87,1935,97,2054,573,3.6,47,23,,58,153,793,4,24,5.2,,420,1261,8,3.0,,0,0,,,,,,,,,,,,,,,,,,
88,1934,84,1539,466,3.3,14,0,,37,106,585,5,14,5.5,,360,954,5,2.7,,0,0,,,,,,,,,,,,,,,,,,
89,1933,101,2237,575,3.9,19,0,,58,153,851,4,19,5.6,,422,1386,6,3.3,,0,0,,,,,,,,,,,,,,,,,,
90,1932,114,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
91,1931,128,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
92,1930,132,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
93,1929,83,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
94,1928,107,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
95,1927,134,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
96,1926,98,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
97,1925,65,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
98,1924,67,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
99,1923,56,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
100,1922,50,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
101,1921,53,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
102,1920,43,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
