,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,buf,242,3878.0,867.0,4.5,43.0,15,206.0,241,517,2965,24,28,5.2,145.0,300,913,4,3.0,48.0,54,577,13.0,,,,,,,,,,,,,,,,,
1,chi,379,4485.0,832.0,5.4,30.0,20,248.0,188,366,2622,27,10,6.6,121.0,436,1863,19,4.3,99.0,84,743,28.0,,,,,,,,,,,,,,,,,
2,cle,293,4722.0,894.0,5.3,40.0,21,275.0,230,401,2710,18,19,6.3,137.0,465,2012,18,4.3,119.0,64,643,19.0,,,,,,,,,,,,,,,,,
3,clt,225,3930.0,864.0,4.5,41.0,18,242.0,217,385,2132,14,23,4.8,121.0,422,1798,13,4.3,93.0,59,641,28.0,,,,,,,,,,,,,,,,,
4,crd,331,4292.0,845.0,5.1,39.0,14,235.0,193,389,2492,21,25,5.8,128.0,414,1800,13,4.3,96.0,71,695,11.0,,,,,,,,,,,,,,,,,
5,dal,289,3750.0,861.0,4.4,38.0,20,211.0,172,377,2246,22,18,5.3,121.0,439,1504,6,3.4,71.0,75,781,19.0,,,,,,,,,,,,,,,,,
6,den,438,4970.0,908.0,5.5,53.0,21,271.0,215,440,2906,29,32,6.0,148.0,424,2064,21,4.9,100.0,63,573,23.0,,,,,,,,,,,,,,,,,
7,det,260,4062.0,885.0,4.6,30.0,8,241.0,226,406,2424,14,22,5.3,128.0,429,1638,10,3.8,92.0,83,805,21.0,,,,,,,,,,,,,,,,,
8,gnb,245,3179.0,780.0,4.1,41.0,25,197.0,173,318,1647,11,16,4.5,91.0,417,1532,15,3.7,95.0,56,521,11.0,,,,,,,,,,,,,,,,,
9,kan,306,3946.0,858.0,4.6,46.0,18,211.0,218,440,2631,25,28,5.6,124.0,390,1315,9,3.4,77.0,47,451,10.0,,,,,,,,,,,,,,,,,
10,min,296,4340.0,800.0,5.4,35.0,16,216.0,182,375,2724,23,19,6.6,105.0,389,1616,10,4.2,94.0,70,708,17.0,,,,,,,,,,,,,,,,,
11,nwe,297,4360.0,933.0,4.7,48.0,17,243.0,261,530,3217,23,31,5.6,165.0,356,1143,10,3.2,63.0,83,734,15.0,,,,,,,,,,,,,,,,,
12,nyg,399,4363.0,873.0,5.0,33.0,18,247.0,188,361,2444,28,15,6.0,127.0,468,1919,15,4.1,101.0,75,674,19.0,,,,,,,,,,,,,,,,,
13,nyj,315,4916.0,911.0,5.4,44.0,10,245.0,228,473,3241,22,34,6.5,152.0,410,1675,14,4.1,79.0,101,951,14.0,,,,,,,,,,,,,,,,,
14,oti,355,5241.0,896.0,5.8,38.0,8,276.0,229,433,3280,24,30,7.2,159.0,438,1961,18,4.5,103.0,55,496,14.0,,,,,,,,,,,,,,,,,
15,phi,313,4317.0,898.0,4.8,29.0,12,234.0,202,406,2571,18,17,5.7,128.0,445,1746,15,3.9,93.0,71,748,13.0,,,,,,,,,,,,,,,,,
16,pit,315,4231.0,874.0,4.8,26.0,14,253.0,185,378,2237,16,12,5.3,121.0,454,1994,15,4.4,109.0,81,706,23.0,,,,,,,,,,,,,,,,,
17,rai,350,4743.0,866.0,5.5,36.0,10,255.0,206,433,2993,21,26,6.4,134.0,396,1750,20,4.4,103.0,72,647,18.0,,,,,,,,,,,,,,,,,
18,ram,339,4195.0,903.0,4.6,30.0,13,235.0,213,435,2694,27,17,5.6,131.0,419,1501,14,3.6,92.0,70,675,12.0,,,,,,,,,,,,,,,,,
19,sdg,300,4040.0,921.0,4.4,45.0,15,248.0,240,484,2518,22,30,4.8,147.0,399,1522,10,3.8,82.0,55,528,19.0,,,,,,,,,,,,,,,,,
20,sfo,330,4404.0,920.0,4.8,29.0,14,255.0,232,434,2844,23,15,6.0,138.0,443,1560,11,3.5,90.0,76,783,27.0,,,,,,,,,,,,,,,,,
21,was,305,4060.0,889.0,4.6,55.0,21,243.0,193,406,2247,16,34,5.0,125.0,440,1813,20,4.1,101.0,60,624,17.0,,,,,,,,,,,,,,,,,
