,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,292,5310.0,1000.0,5.3,20.0,5,287.0,222,416,2371,21,15,5.1,133.0,537,2939,9,5.5,134.0,96,877,20.0,184.0,28.8,10.9,30.3,2.6166666666666667,5.61,28.8,1.52,220.0,79.0,0.359,20.0,8.0,0.4,47.0,20.0,0.426
1,buf,300,4271.0,898.0,4.8,29.0,15,234.0,268,431,2719,19,14,5.7,132.0,420,1552,9,3.7,82.0,87,629,20.0,186.0,27.4,15.1,31.2,2.4166666666666665,4.96,22.8,1.42,199.0,63.0,0.317,11.0,5.0,0.455,35.0,15.0,0.429
2,car,270,4923.0,994.0,5.0,27.0,10,278.0,325,539,3264,19,17,5.7,158.0,423,1659,7,3.9,100.0,103,744,20.0,197.0,25.4,12.7,27.1,2.466666666666667,5.18,25.0,1.29,209.0,65.0,0.311,9.0,3.0,0.33299999999999996,32.0,15.0,0.469
3,chi,427,5199.0,1042.0,5.0,36.0,14,300.0,282,514,3281,24,22,6.1,161.0,503,1918,14,3.8,103.0,112,923,36.0,201.0,34.8,15.9,32.6,2.466666666666667,5.36,25.8,1.8,231.0,85.0,0.368,13.0,9.0,0.6920000000000001,50.0,24.0,0.48
4,cin,373,5462.0,994.0,5.5,24.0,11,313.0,327,523,3833,28,13,6.9,200.0,435,1629,14,3.7,88.0,92,717,25.0,188.0,35.6,12.2,31.0,2.4333333333333336,5.45,29.0,1.96,201.0,72.0,0.358,9.0,6.0,0.667,52.0,30.0,0.5770000000000001
5,cle,238,4233.0,938.0,4.5,42.0,17,250.0,318,512,2898,15,25,5.1,153.0,372,1335,7,3.6,72.0,74,687,25.0,188.0,22.9,21.3,31.3,2.5166666666666666,5.15,22.5,1.15,209.0,70.0,0.335,15.0,6.0,0.4,39.0,19.0,0.48700000000000004
6,clt,427,6070.0,1011.0,6.0,19.0,10,376.0,362,557,4308,31,9,7.5,241.0,439,1762,17,4.0,112.0,86,718,23.0,156.0,47.4,10.9,28.8,3.033333333333333,6.67,38.9,2.65,187.0,105.0,0.561,4.0,0.0,0.0,62.0,41.0,0.6609999999999999
7,crd,314,5000.0,999.0,5.0,30.0,13,298.0,322,545,3662,17,17,6.3,187.0,419,1338,12,3.2,84.0,117,937,27.0,177.0,32.2,15.3,29.8,2.716666666666667,5.85,28.1,1.62,212.0,83.0,0.392,15.0,10.0,0.667,54.0,25.0,0.46299999999999997
8,dal,425,5772.0,1015.0,5.7,30.0,9,336.0,310,506,3836,26,21,7.1,197.0,472,1936,21,4.1,107.0,100,939,32.0,176.0,38.1,15.3,31.7,2.8166666666666664,5.93,32.6,2.21,205.0,100.0,0.488,19.0,9.0,0.474,58.0,35.0,0.603
9,den,319,4951.0,973.0,5.1,30.0,12,285.0,256,454,2799,20,18,5.8,151.0,488,2152,12,4.4,106.0,67,478,28.0,192.0,30.7,14.6,27.0,2.533333333333333,5.22,25.7,1.59,211.0,78.0,0.37,13.0,7.0,0.5379999999999999,44.0,24.0,0.545
10,det,305,4949.0,963.0,5.1,39.0,17,290.0,372,596,3820,21,22,5.8,208.0,304,1129,9,3.7,53.0,116,939,29.0,185.0,31.9,21.1,29.7,2.4,5.38,26.7,1.61,190.0,62.0,0.326,22.0,9.0,0.409,45.0,18.0,0.4
11,gnb,301,5458.0,1085.0,5.0,33.0,15,301.0,350,630,3795,18,18,5.8,185.0,431,1663,9,3.9,93.0,90,689,23.0,199.0,26.6,16.1,30.4,2.466666666666667,5.63,27.3,1.34,240.0,94.0,0.392,17.0,7.0,0.41200000000000003,49.0,16.0,0.327
12,htx,267,4463.0,955.0,4.7,25.0,12,282.0,329,481,2778,14,13,5.3,156.0,431,1685,13,3.9,106.0,90,761,20.0,169.0,27.2,13.6,28.0,2.783333333333333,5.8,26.4,1.46,198.0,77.0,0.389,13.0,9.0,0.6920000000000001,42.0,24.0,0.5710000000000001
13,jax,371,5423.0,989.0,5.5,23.0,9,293.0,266,446,2882,17,14,6.1,147.0,513,2541,23,5.0,127.0,97,810,19.0,188.0,35.1,11.2,33.2,2.75,5.43,28.8,1.9,217.0,85.0,0.392,14.0,7.0,0.5,52.0,30.0,0.5770000000000001
14,kan,331,5143.0,1004.0,5.1,26.0,14,310.0,272,450,3000,18,12,6.1,184.0,513,2143,17,4.2,105.0,76,577,21.0,182.0,32.4,12.6,31.8,2.6833333333333336,5.69,28.0,1.74,219.0,89.0,0.406,15.0,9.0,0.6,48.0,29.0,0.604
15,mia,260,4960.0,1034.0,4.8,25.0,6,281.0,342,591,3287,16,19,5.2,180.0,402,1673,7,4.2,82.0,90,789,19.0,190.0,25.8,12.6,31.5,2.533333333333333,5.63,26.0,1.26,234.0,88.0,0.376,14.0,7.0,0.5,46.0,20.0,0.435
16,min,282,4943.0,1025.0,4.8,32.0,12,272.0,332,540,3123,13,20,5.4,160.0,442,1820,12,4.1,87.0,123,903,25.0,197.0,23.9,15.7,29.9,2.5833333333333335,5.33,25.1,1.24,233.0,77.0,0.33,21.0,15.0,0.7140000000000001,42.0,19.0,0.452
17,nor,413,6264.0,1075.0,5.8,23.0,10,330.0,372,580,4503,27,13,7.5,207.0,472,1761,19,3.7,99.0,79,597,24.0,190.0,36.8,12.1,29.2,2.6833333333333336,5.79,33.0,2.09,234.0,105.0,0.449,20.0,12.0,0.6,53.0,29.0,0.547
18,nwe,385,5369.0,1055.0,5.1,27.0,15,330.0,326,527,3400,25,12,6.1,181.0,499,1969,20,3.9,121.0,98,940,28.0,189.0,34.4,13.8,32.6,2.6666666666666665,5.72,28.5,1.98,226.0,96.0,0.425,20.0,16.0,0.8,60.0,36.0,0.6
19,nyg,355,5214.0,1003.0,5.2,28.0,10,304.0,301,523,3058,24,18,5.6,163.0,455,2156,14,4.7,120.0,101,881,21.0,190.0,32.6,13.7,32.2,2.5166666666666666,5.43,27.5,1.8,203.0,77.0,0.379,15.0,7.0,0.467,51.0,27.0,0.529
20,nyj,316,4891.0,1013.0,4.8,25.0,9,289.0,313,488,3153,17,16,6.0,161.0,491,1738,15,3.5,99.0,70,560,29.0,176.0,31.8,13.6,30.8,2.8166666666666664,5.91,27.7,1.68,226.0,99.0,0.43799999999999994,16.0,5.0,0.313,48.0,22.0,0.45799999999999996
21,oti,324,4810.0,945.0,5.1,26.0,7,261.0,226,447,2596,13,19,5.5,133.0,469,2214,15,4.7,105.0,94,803,23.0,187.0,26.7,13.9,30.0,2.35,5.2,25.6,1.4,205.0,67.0,0.327,17.0,7.0,0.41200000000000003,38.0,17.0,0.447
22,phi,398,6103.0,988.0,6.2,24.0,15,312.0,323,544,4119,31,9,7.2,189.0,416,1984,13,4.8,106.0,112,983,17.0,183.0,33.9,11.5,30.0,2.533333333333333,5.52,33.2,1.98,209.0,88.0,0.42100000000000004,11.0,5.0,0.455,46.0,26.0,0.565
23,pit,353,5725.0,1041.0,5.5,37.0,14,327.0,312,523,3733,23,23,6.5,201.0,469,1992,16,4.2,100.0,69,611,26.0,188.0,31.4,18.1,28.0,2.6833333333333336,5.68,30.3,1.77,217.0,93.0,0.429,21.0,10.0,0.47600000000000003,56.0,28.0,0.5
24,rai,168,3939.0,949.0,4.2,46.0,22,243.0,263,483,2420,7,24,4.4,144.0,394,1519,5,3.9,73.0,111,847,26.0,180.0,16.7,25.0,30.9,2.5,5.41,21.6,0.77,212.0,77.0,0.363,21.0,7.0,0.33299999999999996,35.0,10.0,0.28600000000000003
25,ram,367,5767.0,1065.0,5.4,18.0,10,332.0,371,592,3962,24,8,6.2,212.0,424,1805,13,4.3,94.0,116,960,26.0,183.0,37.7,8.7,28.1,2.7333333333333334,6.02,31.4,1.94,222.0,83.0,0.374,18.0,12.0,0.667,54.0,31.0,0.574
26,rav,353,5072.0,1017.0,5.0,23.0,9,282.0,328,524,3435,21,14,6.3,179.0,476,1637,11,3.4,86.0,109,878,17.0,192.0,31.3,11.5,33.5,2.7333333333333334,5.45,26.2,1.6,233.0,96.0,0.41200000000000003,11.0,8.0,0.727,52.0,22.0,0.423
27,sdg,492,5840.0,1016.0,5.7,15.0,6,321.0,287,466,3262,24,9,6.6,169.0,522,2578,32,4.9,137.0,90,791,15.0,190.0,43.2,6.8,32.1,2.6666666666666665,5.5,30.6,2.47,213.0,92.0,0.43200000000000005,11.0,6.0,0.545,62.0,42.0,0.677
28,sea,335,4977.0,1045.0,4.8,34.0,12,312.0,292,512,3054,26,22,5.4,167.0,484,1923,8,4.0,112.0,94,700,33.0,197.0,29.9,17.3,31.1,2.4166666666666665,5.46,25.3,1.59,224.0,85.0,0.379,8.0,2.0,0.25,42.0,22.0,0.524
29,sfo,298,4860.0,917.0,5.3,32.0,16,243.0,257,444,2688,16,16,5.6,132.0,438,2172,12,5.0,97.0,93,818,14.0,189.0,30.2,15.3,30.0,2.45,5.04,25.7,1.5,209.0,72.0,0.344,11.0,6.0,0.545,48.0,20.0,0.41700000000000004
30,tam,211,4321.0,972.0,4.4,32.0,14,237.0,296,535,2798,14,18,4.9,133.0,404,1523,6,3.8,82.0,87,732,22.0,190.0,19.5,16.3,29.0,2.4,5.23,22.7,1.01,222.0,82.0,0.369,16.0,4.0,0.25,37.0,16.0,0.43200000000000005
31,was,307,5243.0,979.0,5.4,17.0,7,295.0,274,470,3027,19,10,6.2,150.0,490,2216,13,4.5,123.0,106,939,22.0,179.0,30.2,9.5,29.1,2.7,5.64,29.2,1.62,211.0,79.0,0.374,13.0,6.0,0.462,42.0,21.0,0.5
