Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1937,PIT,HC,10,7,6,6,6,7,7,10,1,6,6,8,1,8,7,5,10,5,4,6,5,5,5,6,5,2,6,3,5,7,2
1938,PIT,HC,10,9,10,10,7,7,10,9,4,6,8,7,1,6,9,8,9,10,7,9,10,6,7,4,5,10,3,6,9,10,8
1939,PIT,HC,10,8,10,8,9,8,7,10,4,8,7,8,1,6,8,5,10,9,9,8,9,8,10,10,10,6,1,5,6,10,8
