Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2022,LAR,OC,32,27,16,28,30,32,27,17,26,27,16,27,7,24,27,28,22,29,19,21,17,14,13,10,13,28,12,21,14,7,24
2024,TAM,OC,32,10,20,6,5,3,4,21,10,4,14,3,7,10,3,2,25,6,18,16,16,3,4,10,10,6,31,29,19,26,15
