Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1955,CRD,HC,12,8,6,9,12,12,9,9,6,9,11,10,9,9,12,8,10,12,7,8,2,9,8,4,8,5,11,7,7,3,4
1956,CRD,HC,12,4,1,4,8,8,7,9,2,4,7,8,12,11,9,7,1,6,7,2,1,9,10,5,9,7,7,4,2,1,3
1957,CRD,HC,12,11,10,12,10,10,10,8,12,10,8,5,6,8,7,6,7,6,10,11,11,12,12,12,10,8,2,7,9,12,12
1958,GNB,DC,12,12,10,12,12,11,12,10,10,10,12,5,6,6,8,8,10,12,11,12,9,10,11,11,11,2,8,10,11,12,11
