,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1949,46,BUF,AAFC,6,4,1,1,.800,-1.4,-1.7,0.3,1,0,1,.000,4,
1,1950,47,BCL,NFL,12,1,11,0,.083,-19.7,-4.9,-14.8,,,,,7,
