Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1973,NOR,HC,26,17,19,24,24,22,26,15,14,17,26,21,16,12,20,18,13,22,23,18,20,22,22,21,21,21,14,19,13,16,19
1974,NOR,HC,26,19,11,22,15,17,24,14,9,10,25,12,8,9,22,22,14,24,7,14,9,6,10,7,15,3,13,9,20,19,8
1975,NOR,HC,26,25,15,26,24,26,26,18,19,23,23,25,11,11,26,24,20,26,13,23,12,13,12,12,9,2,4,15,23,18,22
