Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1965,DET,HC,14,9,5,10,9,14,12,11,4,11,5,13,6,7,14,13,12,14,1,5,2,4,3,1,3,3,2,2,6,3,2
1966,DET,HC,15,12,13,13,11,10,14,15,12,13,6,12,15,2,10,15,14,11,12,9,8,14,13,12,11,11,2,8,9,4,12
