Year,Age,Level,Employer,Role
1946,31,NFL,Philadelphia Eagles,Backfield Coach
1947,32,NFL,Philadelphia Eagles,Backfield Coach
1948,33,NFL,Philadelphia Eagles,Backfield Coach
1949,34,NFL,New York Bulldogs,Head Coach
