,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,204,3536.0,824.0,4.3,44.0,17,211.0,175,381,2017,14,27,4.8,104.0,405,1519,11,3.8,85.0,79,753,22.0,,,,,,,,,,,,,,,,,
1,buf,358,4748.0,944.0,5.0,36.0,15,255.0,199,473,2856,15,21,5.8,126.0,455,1892,19,4.2,110.0,62,637,19.0,,,,,,,,,,,,,,,,,
2,chi,234,3699.0,830.0,4.5,35.0,12,196.0,159,338,1772,10,23,4.8,85.0,463,1927,12,4.2,96.0,80,714,15.0,,,,,,,,,,,,,,,,,
3,cle,403,5071.0,846.0,6.0,25.0,10,278.0,212,402,2905,33,15,6.7,142.0,415,2166,18,5.2,117.0,69,747,19.0,,,,,,,,,,,,,,,,,
4,clt,314,4486.0,849.0,5.3,39.0,12,237.0,221,401,2930,26,27,6.8,142.0,418,1556,7,3.7,82.0,64,617,13.0,,,,,,,,,,,,,,,,,
5,crd,264,3541.0,882.0,4.0,37.0,18,212.0,180,386,1940,13,19,4.6,108.0,458,1601,10,3.5,88.0,67,586,16.0,,,,,,,,,,,,,,,,,
6,dal,445,5145.0,926.0,5.6,24.0,10,287.0,214,413,3023,27,14,6.6,139.0,471,2122,24,4.5,124.0,83,824,24.0,,,,,,,,,,,,,,,,,
7,den,196,3168.0,815.0,3.9,47.0,17,171.0,166,402,1995,12,30,4.5,95.0,376,1173,6,3.1,61.0,66,771,15.0,,,,,,,,,,,,,,,,,
8,det,206,3853.0,885.0,4.4,49.0,21,216.0,239,456,2424,8,28,4.9,126.0,394,1429,13,3.6,73.0,82,931,17.0,,,,,,,,,,,,,,,,,
9,gnb,335,4275.0,824.0,5.2,24.0,19,231.0,193,318,2602,18,5,7.5,115.0,475,1673,18,3.5,98.0,57,544,18.0,,,,,,,,,,,,,,,,,
10,kan,448,5114.0,846.0,6.0,31.0,16,266.0,199,377,2840,31,15,7.0,140.0,439,2274,19,5.2,106.0,61,680,20.0,,,,,,,,,,,,,,,,,
11,mia,213,3458.0,884.0,3.9,42.0,10,200.0,179,454,2048,16,32,4.2,103.0,394,1410,5,3.6,75.0,73,660,22.0,,,,,,,,,,,,,,,,,
12,min,292,4639.0,1013.0,4.6,36.0,14,279.0,216,417,2548,18,22,5.5,132.0,551,2091,15,3.8,126.0,67,787,21.0,,,,,,,,,,,,,,,,,
13,nwe,315,4536.0,889.0,5.1,34.0,13,243.0,186,393,2573,20,21,6.2,121.0,471,1963,17,4.2,100.0,64,601,22.0,,,,,,,,,,,,,,,,,
14,nyg,263,3932.0,866.0,4.5,44.0,13,236.0,208,424,2475,20,31,5.1,129.0,380,1457,7,3.8,80.0,57,602,27.0,,,,,,,,,,,,,,,,,
15,nyj,322,4906.0,899.0,5.5,38.0,9,254.0,251,514,3464,21,29,6.6,145.0,376,1442,15,3.8,81.0,64,652,28.0,,,,,,,,,,,,,,,,,
16,oti,335,4412.0,926.0,4.8,40.0,12,246.0,226,485,2897,29,28,5.6,144.0,413,1515,11,3.7,76.0,71,682,26.0,,,,,,,,,,,,,,,,,
17,phi,326,3759.0,891.0,4.2,39.0,17,231.0,179,378,1900,14,22,4.6,104.0,478,1859,19,3.9,112.0,63,666,15.0,,,,,,,,,,,,,,,,,
18,pit,316,3446.0,842.0,4.1,39.0,17,207.0,188,401,2354,18,22,5.0,117.0,375,1092,13,2.9,65.0,75,768,25.0,,,,,,,,,,,,,,,,,
19,rai,315,4571.0,847.0,5.4,38.0,12,226.0,212,450,3144,26,26,6.5,144.0,363,1427,13,3.9,70.0,80,752,12.0,,,,,,,,,,,,,,,,,
20,ram,289,4282.0,952.0,4.5,29.0,12,255.0,249,450,2540,12,17,5.0,133.0,448,1742,12,3.9,103.0,72,651,19.0,,,,,,,,,,,,,,,,,
21,sdg,335,4553.0,827.0,5.5,22.0,7,230.0,224,434,3016,29,15,6.5,137.0,361,1537,9,4.3,77.0,68,667,16.0,,,,,,,,,,,,,,,,,
22,sfo,320,4782.0,952.0,5.0,38.0,12,282.0,261,500,2992,21,26,5.6,153.0,422,1790,12,4.2,101.0,86,819,28.0,,,,,,,,,,,,,,,,,
23,was,351,4391.0,826.0,5.3,35.0,15,225.0,255,443,3014,28,20,6.4,130.0,356,1377,9,3.9,78.0,64,591,17.0,,,,,,,,,,,,,,,,,
