,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,240,4062.0,1038.0,3.9,41.0,18,253.0,221,449,2402,11,23,4.8,133.0,533,1660,13,3.1,90.0,130,1083,30.0,,,,,,,,,,,,,,,,,
1,buf,302,4630.0,974.0,4.8,34.0,17,274.0,203,388,2249,21,17,5.4,113.0,556,2381,15,4.3,132.0,120,1103,29.0,,,,,,,,,,,,,,,,,
2,chi,253,4459.0,1020.0,4.4,36.0,8,262.0,186,352,1933,7,28,5.0,99.0,634,2526,19,4.0,136.0,101,958,27.0,,,,,,,,,,,,,,,,,
3,cin,252,4872.0,1034.0,4.7,49.0,19,271.0,250,470,2741,14,30,5.4,141.0,526,2131,10,4.1,105.0,110,956,25.0,,,,,,,,,,,,,,,,,
4,cle,334,5347.0,1036.0,5.2,50.0,29,293.0,236,442,2859,22,21,6.0,130.0,559,2488,17,4.5,133.0,128,1170,30.0,,,,,,,,,,,,,,,,,
5,clt,239,4107.0,964.0,4.3,47.0,17,249.0,202,383,2063,17,30,4.8,124.0,532,2044,9,3.8,95.0,90,771,30.0,,,,,,,,,,,,,,,,,
6,crd,248,5125.0,1084.0,4.7,35.0,14,281.0,252,508,3171,16,21,6.0,158.0,554,1954,14,3.5,103.0,106,890,20.0,,,,,,,,,,,,,,,,,
7,dal,384,5959.0,1107.0,5.4,35.0,18,342.0,251,449,3176,25,17,6.6,167.0,625,2783,22,4.5,146.0,96,816,29.0,,,,,,,,,,,,,,,,,
8,den,282,4829.0,1040.0,4.6,34.0,17,294.0,217,391,2378,17,17,5.4,137.0,601,2451,15,4.1,129.0,132,1092,28.0,,,,,,,,,,,,,,,,,
9,det,290,4465.0,1001.0,4.5,33.0,15,269.0,247,429,2302,19,18,4.8,141.0,525,2163,12,4.1,105.0,125,1003,23.0,,,,,,,,,,,,,,,,,
10,gnb,249,4107.0,944.0,4.4,42.0,24,226.0,180,357,2084,11,18,5.3,101.0,550,2023,16,3.7,105.0,99,776,20.0,,,,,,,,,,,,,,,,,
11,kan,243,4820.0,1054.0,4.6,34.0,18,287.0,204,370,1834,7,16,4.7,98.0,663,2986,19,4.5,160.0,110,1048,29.0,,,,,,,,,,,,,,,,,
12,mia,372,4835.0,954.0,5.1,30.0,12,270.0,226,379,2469,24,18,6.1,135.0,548,2366,18,4.3,119.0,74,603,16.0,,,,,,,,,,,,,,,,,
13,min,294,4779.0,1127.0,4.2,51.0,17,308.0,352,592,3243,25,34,5.2,176.0,505,1536,10,3.0,102.0,113,817,30.0,,,,,,,,,,,,,,,,,
14,nor,281,4996.0,1028.0,4.9,31.0,15,295.0,294,479,3151,17,16,6.1,154.0,512,1845,17,3.6,119.0,112,1044,22.0,,,,,,,,,,,,,,,,,
15,nwe,358,5965.0,1085.0,5.5,46.0,21,322.0,196,390,2800,15,25,6.8,125.0,671,3165,30,4.7,181.0,92,852,16.0,,,,,,,,,,,,,,,,,
16,nyg,264,4449.0,1000.0,4.4,39.0,12,246.0,176,382,2145,13,27,5.1,101.0,580,2304,12,4.0,125.0,101,1016,20.0,,,,,,,,,,,,,,,,,
17,nyj,359,4857.0,993.0,4.9,37.0,9,277.0,193,388,2607,19,28,6.0,128.0,562,2250,21,4.0,131.0,102,854,18.0,,,,,,,,,,,,,,,,,
18,oti,283,4814.0,993.0,4.8,38.0,21,276.0,201,373,2338,16,17,6.0,119.0,603,2476,19,4.1,135.0,102,833,22.0,,,,,,,,,,,,,,,,,
19,phi,270,4653.0,1029.0,4.5,38.0,22,271.0,207,401,2197,16,16,5.0,112.0,587,2456,16,4.2,143.0,94,805,16.0,,,,,,,,,,,,,,,,,
20,pit,356,4996.0,1046.0,4.8,39.0,17,316.0,212,380,2699,28,22,6.7,149.0,641,2297,16,3.6,133.0,109,948,34.0,,,,,,,,,,,,,,,,,
21,rai,311,4913.0,1049.0,4.7,43.0,12,309.0,251,433,2727,16,31,5.8,164.0,577,2186,18,3.8,116.0,108,948,29.0,,,,,,,,,,,,,,,,,
22,ram,316,5182.0,1109.0,4.7,44.0,22,301.0,236,466,2874,13,22,5.7,148.0,609,2308,12,3.8,128.0,133,1169,25.0,,,,,,,,,,,,,,,,,
23,sdg,355,5471.0,1099.0,5.0,51.0,21,315.0,271,477,3375,26,30,6.6,171.0,590,2096,16,3.6,116.0,98,748,28.0,,,,,,,,,,,,,,,,,
24,sea,345,5511.0,1072.0,5.1,41.0,19,345.0,261,467,3117,15,22,6.1,156.0,561,2394,28,4.3,150.0,94,789,39.0,,,,,,,,,,,,,,,,,
25,sfo,219,4047.0,1062.0,3.8,63.0,27,257.0,190,435,1956,9,36,4.1,106.0,585,2091,14,3.6,117.0,115,930,34.0,,,,,,,,,,,,,,,,,
26,tam,241,3801.0,962.0,4.0,38.0,20,238.0,151,361,1703,12,18,4.1,101.0,549,2098,16,3.8,111.0,100,860,26.0,,,,,,,,,,,,,,,,,
27,was,273,4647.0,1021.0,4.6,37.0,16,261.0,212,438,2565,17,21,5.3,134.0,537,2082,10,3.9,99.0,116,978,28.0,,,,,,,,,,,,,,,,,
