,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2019,WAS,OC,32,31,13,31,32,31,32,16,31,22,26,13,11,28,32,28,18,30,27,27,15,31,31,17,26,14,11,18,30,12,21
1,2020,LAR,OC,32,12,21,10,1,11,22,25,7,10,10,17,24,12,13,26,23,16,1,1,10,4,3,4,3,15,15,1,1,12,1
2,2021,LAR,OC,32,3,13,6,12,9,7,17,23,25,28,25,2,10,5,2,27,2,17,15,10,17,6,23,5,26,27,22,2,3,15
3,2022,MIN,HC,32,4,12,15,26,7,8,17,28,27,7,26,7,3,6,4,22,13,31,28,9,18,20,23,22,11,29,31,14,10,30
