Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,385,5421.0,951.0,5.7,24.0,11,278.0,308,505,3637,27,13,6.8,180.0,419,1784,14,4.3,79.0,100,874,19.0,,,,,,,,,,,,,,,,,
buf,242,5554.0,1119.0,5.0,47.0,24,331.0,323,582,3633,18,23,5.9,199.0,500,1921,7,3.8,114.0,99,681,18.0,,,,,,,,,,,,,,,,,
chi,230,4653.0,1026.0,4.5,30.0,12,289.0,306,504,2818,12,18,5.1,163.0,476,1835,9,3.9,112.0,91,783,14.0,,,,,,,,,,,,,,,,,
cin,319,5018.0,1000.0,5.0,26.0,14,306.0,251,457,2798,20,12,5.8,159.0,521,2220,15,4.3,134.0,73,567,13.0,,,,,,,,,,,,,,,,,
cle,307,4778.0,1040.0,4.6,22.0,9,290.0,306,541,3124,19,13,5.3,170.0,451,1654,9,3.7,94.0,105,821,26.0,,,,,,,,,,,,,,,,,
clt,378,5638.0,1050.0,5.4,21.0,11,334.0,270,454,3117,22,10,6.6,166.0,575,2521,20,4.4,151.0,87,610,17.0,,,,,,,,,,,,,,,,,
crd,269,5167.0,962.0,5.4,26.0,17,278.0,281,495,3306,14,9,6.2,158.0,433,1861,13,4.3,106.0,95,730,14.0,,,,,,,,,,,,,,,,,
dal,229,4767.0,1012.0,4.7,28.0,14,297.0,334,555,3116,14,14,5.3,176.0,423,1651,7,3.9,94.0,87,653,27.0,,,,,,,,,,,,,,,,,
den,284,5149.0,1005.0,5.1,31.0,13,280.0,314,562,3731,21,18,6.1,181.0,397,1418,6,3.6,86.0,128,1019,13.0,,,,,,,,,,,,,,,,,
det,292,4669.0,990.0,4.7,35.0,16,279.0,309,514,3020,19,19,5.4,154.0,433,1649,12,3.8,108.0,73,500,17.0,,,,,,,,,,,,,,,,,
gnb,282,4482.0,999.0,4.5,33.0,15,261.0,290,529,2900,16,18,5.0,157.0,424,1582,6,3.7,88.0,85,712,16.0,,,,,,,,,,,,,,,,,
kan,291,4771.0,1013.0,4.7,38.0,17,300.0,312,525,3151,18,21,5.6,161.0,453,1620,11,3.6,103.0,127,1015,36.0,,,,,,,,,,,,,,,,,
mia,351,5150.0,1061.0,4.9,27.0,14,332.0,350,572,3485,26,13,5.8,205.0,460,1665,12,3.6,103.0,92,650,24.0,,,,,,,,,,,,,,,,,
min,290,4406.0,938.0,4.7,34.0,10,259.0,310,478,2870,11,24,5.5,139.0,415,1536,14,3.7,98.0,97,768,22.0,,,,,,,,,,,,,,,,,
nor,343,4696.0,1008.0,4.7,30.0,20,273.0,259,444,2606,22,10,5.3,145.0,513,2090,7,4.1,116.0,86,590,12.0,,,,,,,,,,,,,,,,,
nwe,286,4796.0,1013.0,4.7,22.0,9,269.0,280,474,2845,20,13,5.6,161.0,505,1951,9,3.9,97.0,111,803,11.0,,,,,,,,,,,,,,,,,
nyg,205,4663.0,950.0,4.9,28.0,10,268.0,298,514,3116,13,18,5.6,161.0,395,1547,7,3.9,89.0,98,820,18.0,,,,,,,,,,,,,,,,,
nyj,247,4712.0,949.0,5.0,37.0,18,266.0,296,497,3239,15,19,6.1,161.0,420,1473,8,3.5,93.0,86,661,12.0,,,,,,,,,,,,,,,,,
oti,238,4874.0,1003.0,4.9,43.0,17,289.0,302,582,3601,16,26,5.7,184.0,369,1273,9,3.4,73.0,103,791,32.0,,,,,,,,,,,,,,,,,
phi,315,5019.0,966.0,5.2,35.0,15,271.0,251,463,2939,22,20,5.9,155.0,467,2080,11,4.5,91.0,85,610,25.0,,,,,,,,,,,,,,,,,
pit,281,4531.0,962.0,4.7,38.0,14,267.0,277,521,3163,16,24,5.6,163.0,399,1368,6,3.4,74.0,77,652,30.0,,,,,,,,,,,,,,,,,
rai,326,4723.0,996.0,4.7,23.0,9,302.0,258,457,2858,17,14,5.7,154.0,494,1865,17,3.8,111.0,105,801,37.0,,,,,,,,,,,,,,,,,
ram,367,5411.0,1003.0,5.4,20.0,9,304.0,299,488,3560,17,11,6.8,179.0,480,1851,18,3.9,117.0,80,542,8.0,,,,,,,,,,,,,,,,,
sdg,290,5066.0,1002.0,5.1,34.0,12,299.0,329,556,3752,17,22,6.4,192.0,414,1314,10,3.2,86.0,94,724,21.0,,,,,,,,,,,,,,,,,
sea,314,5313.0,1085.0,4.9,37.0,15,322.0,333,595,3653,16,22,5.8,193.0,452,1660,12,3.7,106.0,109,818,23.0,,,,,,,,,,,,,,,,,
sfo,295,4997.0,1012.0,4.9,30.0,11,297.0,314,564,3197,23,19,5.3,171.0,404,1800,6,4.5,109.0,99,743,17.0,,,,,,,,,,,,,,,,,
tam,376,5246.0,1011.0,5.2,22.0,13,280.0,300,503,3252,22,9,6.1,152.0,479,1994,15,4.2,109.0,126,913,19.0,,,,,,,,,,,,,,,,,
was,345,5499.0,1027.0,5.4,31.0,14,304.0,291,483,3387,24,17,6.6,157.0,513,2112,14,4.1,127.0,100,782,20.0,,,,,,,,,,,,,,,,,
