Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
bkn,54.0,1777.0,500.0,3.6,22.0,0.0,,55.0,161.0,813.0,2.0,22.0,5.0,,339.0,964.0,3.0,2.8,,0.0,0.0,,,,,,,,,,,,,,,,,,
chi,82.0,2316.0,701.0,3.3,32.0,0.0,,63.0,187.0,691.0,4.0,32.0,3.7,,514.0,1625.0,4.0,3.2,,0.0,0.0,,,,,,,,,,,,,,,,,,
crd,101.0,2237.0,575.0,3.9,19.0,0.0,,58.0,153.0,851.0,4.0,19.0,5.6,,422.0,1386.0,6.0,3.3,,0.0,0.0,,,,,,,,,,,,,,,,,,
det,87.0,1980.0,520.0,3.8,22.0,0.0,,32.0,107.0,558.0,5.0,22.0,5.2,,413.0,1422.0,5.0,3.4,,0.0,0.0,,,,,,,,,,,,,,,,,,
gnb,107.0,1921.0,621.0,3.1,30.0,0.0,,48.0,179.0,711.0,7.0,30.0,4.0,,442.0,1210.0,4.0,2.7,,0.0,0.0,,,,,,,,,,,,,,,,,,
nyg,101.0,2586.0,695.0,3.7,40.0,0.0,,62.0,202.0,809.0,6.0,40.0,4.0,,493.0,1777.0,7.0,3.6,,0.0,0.0,,,,,,,,,,,,,,,,,,
phi,158.0,2306.0,484.0,4.8,19.0,0.0,,63.0,176.0,1223.0,8.0,19.0,6.9,,308.0,1083.0,11.0,3.5,,0.0,0.0,,,,,,,,,,,,,,,,,,
pit,208.0,2735.0,583.0,4.7,19.0,0.0,,57.0,142.0,930.0,8.0,19.0,6.5,,441.0,1805.0,16.0,4.1,,0.0,0.0,,,,,,,,,,,,,,,,,,
red,110.0,2341.0,579.0,4.0,22.0,0.0,,66.0,162.0,980.0,6.0,22.0,6.0,,417.0,1361.0,7.0,3.3,,0.0,0.0,,,,,,,,,,,,,,,,,,
was,97.0,2471.0,491.0,5.0,24.0,0.0,,72.0,162.0,1312.0,7.0,24.0,8.1,,329.0,1159.0,6.0,3.5,,0.0,0.0,,,,,,,,,,,,,,,,,,
