Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
bkn,93.0,2241.0,526.0,4.3,21.0,0.0,,79.0,170.0,1129.0,7.0,21.0,6.6,,356.0,1112.0,4.0,3.1,,0.0,0.0,,,,,,,,,,,,,,,,,,
chi,133.0,2963.0,708.0,4.2,29.0,0.0,,74.0,212.0,1229.0,11.0,29.0,5.8,,496.0,1734.0,3.0,3.5,,0.0,0.0,,,,,,,,,,,,,,,,,,
crd,52.0,1487.0,507.0,2.9,30.0,0.0,,37.0,139.0,470.0,3.0,30.0,3.4,,368.0,1017.0,2.0,2.8,,0.0,0.0,,,,,,,,,,,,,,,,,,
det,128.0,2679.0,626.0,4.3,18.0,0.0,,65.0,170.0,959.0,7.0,18.0,5.6,,456.0,1720.0,9.0,3.8,,0.0,0.0,,,,,,,,,,,,,,,,,,
gnb,170.0,2699.0,696.0,3.9,18.0,0.0,,89.0,209.0,1186.0,6.0,18.0,5.7,,487.0,1513.0,13.0,3.1,,0.0,0.0,,,,,,,,,,,,,,,,,,
nyg,244.0,2972.0,654.0,4.5,19.0,0.0,,74.0,178.0,1348.0,15.0,19.0,7.6,,476.0,1624.0,15.0,3.4,,0.0,0.0,,,,,,,,,,,,,,,,,,
phi,77.0,1760.0,503.0,3.5,34.0,0.0,,40.0,149.0,657.0,4.0,34.0,4.4,,354.0,1103.0,6.0,3.1,,0.0,0.0,,,,,,,,,,,,,,,,,,
pit,67.0,1943.0,534.0,3.6,40.0,0.0,,60.0,196.0,1029.0,3.0,40.0,5.3,,338.0,914.0,4.0,2.7,,0.0,0.0,,,,,,,,,,,,,,,,,,
red,38.0,1152.0,422.0,2.7,15.0,0.0,,25.0,102.0,357.0,0.0,15.0,3.5,,320.0,795.0,2.0,2.5,,0.0,0.0,,,,,,,,,,,,,,,,,,
was,103.0,2774.0,573.0,4.8,25.0,0.0,,33.0,106.0,514.0,1.0,25.0,4.8,,467.0,2260.0,11.0,4.8,,0.0,0.0,,,,,,,,,,,,,,,,,,
