Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1976,NYG,HC,28,24,24,19,19,22,25,17,14,21,19,26,3,23,19,24,25,19,16,14,23,24,18,13,11,17,4,10,4,20,18
1977,NYG,HC,28,19,13,21,23,24,24,14,10,16,16,25,6,23,26,26,20,26,12,21,18,12,8,22,3,6,8,18,9,25,23
1978,NYG,HC,28,21,13,22,24,23,19,15,12,13,22,15,3,21,22,21,20,20,22,16,17,25,25,28,21,12,21,11,2,19,8
