Year,Age,Level,Employer,Role
1915,28,Ohio League,Canton Bulldogs,Head Coach
1915,28,College,Indiana,Assistant Coach
1916,29,Ohio League,Canton Bulldogs,Head Coach
1917,30,Ohio League,Canton Bulldogs,Head Coach
1918,31,Ohio League,Canton Bulldogs,Head Coach
1919,32,Ohio League,Canton Bulldogs,Head Coach
1920,33,APFA,Canton Bulldogs,Head Coach
1921,34,APFA,Cleveland Indians,Head Coach
1922,35,NFL,Oorang Indians,Head Coach
1923,36,NFL,Oorang Indians,Head Coach
