Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1929,BUF,HC,12,10,1,10,1,1,9,1,1,1,10,1,1,1,1,6,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1
1933,CIN,HC,10,8,3,8,10,10,10,3,9,10,9,10,1,9,10,10,3,9,8,8,4,10,9,8,4,1,9,8,8,4,7
