,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,1966,OAK,HC,9,4,5,5,2,4,6,5,8,7,5,5,4,5,2,4,5,3,1,5,3,6,6,7,6,2,3,1,2,5,1
1,1967,OAK,HC,9,1,4,1,1,3,1,5,3,3,1,3,6,3,3,1,4,3,1,2,2,2,1,2,1,3,5,3,4,2,1
2,1968,OAK,HC,10,1,4,1,2,1,1,6,2,2,2,1,10,2,2,1,3,4,3,2,3,4,5,4,8,3,9,4,1,3,2
3,1969,BUF,HC,10,8,10,10,6,8,10,10,8,8,9,6,9,3,7,6,9,9,7,9,5,8,8,9,8,1,2,5,6,8,8
4,1970,BUF,HC,26,22,26,23,12,17,23,26,24,21,21,11,26,10,12,17,23,17,8,23,23,24,14,22,8,12,3,5,8,23,14
5,1976,ATL,OC,28,21,18,25,27,27,24,23,23,25,21,25,13,20,28,21,25,27,20,22,12,25,25,25,24,9,6,11,14,15,15
6,,TAM,OC,28,28,24,28,28,28,28,20,25,26,28,28,13,11,25,24,19,28,24,27,20,27,24,27,22,12,2,19,23,26,27
