,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,0.31854940553492617,0.6102448942012452,-0.9983900963791421,1.3335671850006843,-1.542899262666228,-1.378915679330765,0.25534783412292067,0.9108407743869824,0.8321305555285929,1.2162367249256447,0.5389873997369412,-1.136863739910699,0.7856675486720907,1.0908222768413531,-2.070754439083256,-1.2408989225870644,-0.8516896113408313,0.532491556624433,-0.8488679062953229,-0.4453733766169178,-0.6136305236755607,-1.3823899553149464,,,,,,,,,,,,,,,,,
1,buf,0.10851683045695273,-0.2793211800130224,0.5355246069526926,-0.6892594439329344,-0.7365059198093143,-0.4596385597769217,-0.3208795791633142,-1.0198690965081163,-0.9087033169287795,-0.7603650938935268,0.2625836050000482,-0.6881017373143704,-0.2327903847917291,-1.5615604773621559,1.6296549179059237,0.9714802975562756,-0.49926632388945286,-0.35499437108295623,1.58936969689337,-0.9016095185171753,-1.094764227401875,0.9109758691706786,,,,,,,,,,,,,,,,,
2,car,-0.9591487595227455,-1.238204091179051,-0.06996803909934746,-1.3635349869108067,1.6826741087614263,0.7660642662948695,-2.015666088828711,-1.3832968369118996,-0.35235434738054705,-0.9055392387785507,-0.8430315739475239,1.7800892769654366,-0.9602603372658859,-1.0239153244830663,0.2822232498718202,-0.5771851565440623,-0.49926632388945286,-1.2424802987903456,-1.4448815426303367,-0.5757265600169913,-1.0133416006174218,-0.8090484991935402,,,,,,,,,,,,,,,,,
3,chi,0.8436308432298597,0.7912388573530658,-0.04978495089761279,0.8840501563487687,-0.7365059198093143,0.7660642662948695,1.0349496285690032,-0.20215668059960396,-0.60360872072491,0.3917220302581372,0.9535930918422807,-1.5856257425070275,1.5131375011462476,0.5531771239622636,1.0464382257717595,0.7391804794412249,0.3817918947389932,-0.05916572851382604,0.8308068870124432,-2.0747881691178374,-1.6203102730106185,-0.04459322436499845,,,,,,,,,,,,,,,,,
4,cin,0.09101411586712162,-0.13491110303018677,-1.1598548019930195,0.43453312769685326,0.23116609161898194,0.15321285325897388,-0.7276283414830095,0.22941376112988873,0.5270359593247235,0.4103341001151915,0.9535930918422807,0.20942226787828672,0.20369158669276474,-0.05615404930070479,-1.5277595877859307,-1.071283182376075,-1.0279012550665205,0.23666291405530415,-1.3365154269330615,0.010862765283339773,0.11177106040411319,0.9109758691706786,,,,,,,,,,,,,,,,,
5,cle,-0.9591487595227455,-0.3582653554303059,-0.9580239199756727,0.20977461337089653,0.06988742304759922,-0.7660642662948695,-0.5581496905164698,0.002271423377524162,-0.029313010223508882,0.11440218938802743,-0.15202208710529136,0.6581842704746153,0.20369158669276474,0.12306100165899178,-0.8439882935596692,-0.9127293382658023,-1.380324542517899,-0.6508230136520852,-0.9572340219925981,0.27156913208348693,1.0814405248371466,-0.4268208617792693,,,,,,,,,,,,,,,,,
6,clt,-0.2240347467498385,-0.6605637832477085,-1.4424180368173047,-0.014983900955062185,-1.3816205940948452,-0.7660642662948695,-0.9648984528361649,-1.2242972004852446,-2.200868665556932,-0.8720375130358529,-0.2902239844737379,-1.3612447412088633,0.4946795676824277,-1.3823454264024593,0.7648853399138871,0.46263307692330746,0.205580251013304,-0.05916572851382604,0.5057085399206175,-0.38019678491688097,0.9111932142878355,0.146520594342137,,,,,,,,,,,,,,,,,
7,crd,-1.2041867637803811,-0.7626135709822457,-0.6149114205461834,-0.46450092960697564,2.005231445904192,1.6853413858487127,-0.8293155320629332,0.07041412470323354,0.06042069454233505,-0.05496764631116711,-0.7048296765790774,1.5557082756672724,-0.37828437528655995,-0.05615404930070479,-1.0652084181622832,-1.3515178835942314,-1.7327478299692773,-1.2424802987903456,-1.9325290632680752,1.0536882324839285,0.11177106040411319,2.4398864188277622,,,,,,,,,,,,,,,,,
8,dal,1.5962475705925978,1.0819844790118416,-0.5139959795375101,1.558325699326641,-1.2203419255234624,-0.15321285325897388,1.8484471532083937,-0.04315704417294875,-1.1240642083668049,0.16837719197348502,-0.5666277792106309,-1.5856257425070275,1.6586314916410785,0.33811906281062765,1.1067709870270177,1.7384384272059668,2.848754906898642,1.419977484331825,2.1853833332283834,-0.8364329268171385,-0.9245169168525639,0.9109758691706786,,,,,,,,,,,,,,,,,
9,den,0.7736199848705352,1.4978855007224081,0.5557076951544272,1.3335671850006843,-0.0913912455237835,0.7660642662948695,1.170532549342235,0.592841501533672,0.6706098869500738,0.9538065399411784,0.6771892971053877,-0.6881017373143704,0.7856675486720907,0.6965491647300208,0.0006703640139478486,0.9788548949567535,0.205580251013304,1.715806126900954,0.7224407713151679,0.4019223154835605,0.23020397209059057,0.3376344130492724,,,,,,,,,,,,,,,,,
10,det,1.6137502851824288,1.6384446423190349,-0.1708834801080208,2.0078427279785562,-0.8977845883806971,-0.15321285325897388,1.3400112003087745,0.8654123068365095,0.8680240374349305,1.5400867404383902,1.5064006813160669,-1.136863739910699,1.2221495201565846,1.5926244195285035,-1.0652084181622832,0.08652860949893963,0.5580035384646824,1.715806126900954,-0.5237695592034972,2.03133710798448,1.569976285543866,0.9109758691706786,,,,,,,,,,,,,,,,,
11,gnb,1.053663418307833,0.9394998697221104,0.07131357831279521,1.1088086706747255,-1.542899262666228,-2.2981927988846085,1.0010538983756951,1.092554644588874,0.652663145996905,1.4693608749815839,2.335612065526746,-0.4637207360162061,1.3676435106514166,1.7718394704882001,-0.6026572485386358,-1.1118434680787028,-0.6754779676151421,-1.2424802987903456,-0.9030509641439606,-1.1623158853173226,-1.5981041020694038,-0.6179346804864048,,,,,,,,,,,,,,,,,
12,jax,-1.2041867637803811,-1.476962085124006,-1.42223494861557,-0.9140179582588911,-0.41394858266654894,-0.15321285325897388,-0.8971069924495491,-1.1107260316090621,-1.106117467413636,-1.3820082271191418,-0.4284258818421844,-0.4637207360162061,-1.251248318255549,-1.1314443550588842,-0.6026572485386358,-0.09046172811252758,-0.6754779676151421,0.8283201991935646,-0.036122038565758664,1.184041415884002,1.111048752758766,1.1020896878778141,,,,,,,,,,,,,,,,,
13,kan,0.24853854717560167,-0.03863771837496302,0.5355246069526926,-0.46450092960697564,-1.542899262666228,-0.7660642662948695,-0.4903582301298539,-0.5428701872281508,-0.46003479309955975,-0.953930620406892,-0.15202208710529136,-1.5856257425070275,-0.669272356276223,-0.773014253139491,1.3481020320480512,1.8158716999109838,0.205580251013304,1.419977484331825,0.6682577134665303,0.858158457383818,0.23020397209059057,-1.0001623179006756,,,,,,,,,,,,,,,,,
