,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,321,5683.0,1092.0,5.2,28.0,11,326.0,327,530,3524,17,17,6.2,181.0,522,2159,14,4.1,121.0,84,743,24.0,196.0,32.1,14.3,27.5,2.533333333333333,5.76,28.8,1.6,225.0,90.0,0.4,19.0,8.0,0.42100000000000004,47.0,22.0,0.46799999999999997
1,buf,451,6366.0,1115.0,5.7,28.0,10,381.0,385,579,4154,29,18,6.9,199.0,512,2212,22,4.3,158.0,106,883,24.0,181.0,41.4,14.9,29.0,3.0166666666666666,6.32,35.1,2.37,219.0,109.0,0.498,16.0,9.0,0.563,65.0,41.0,0.631
2,car,236,4510.0,1096.0,4.1,20.0,10,297.0,350,586,2741,13,10,4.2,150.0,445,1769,7,4.0,111.0,103,845,36.0,180.0,25.0,11.1,25.6,2.9333333333333336,6.26,25.1,1.19,249.0,85.0,0.341,48.0,23.0,0.479,36.0,18.0,0.5
3,chi,360,5495.0,1097.0,5.0,25.0,10,322.0,321,513,3096,19,15,5.5,169.0,534,2399,16,4.5,137.0,99,853,16.0,184.0,38.0,13.0,29.8,2.95,6.15,29.8,1.9,238.0,98.0,0.41200000000000003,26.0,13.0,0.5,49.0,28.0,0.5710000000000001
4,cin,366,5422.0,1048.0,5.2,16.0,2,329.0,420,615,3895,27,14,5.9,208.0,383,1527,12,4.0,90.0,76,614,31.0,188.0,34.6,8.5,28.0,2.8,5.74,28.8,1.87,218.0,82.0,0.376,20.0,9.0,0.45,52.0,31.0,0.596
5,cle,396,5710.0,1187.0,4.8,37.0,14,325.0,355,624,3693,24,23,5.5,173.0,518,2017,15,3.9,121.0,115,897,31.0,222.0,32.9,16.2,29.7,2.466666666666667,5.5,25.6,1.69,253.0,80.0,0.316,32.0,18.0,0.563,50.0,28.0,0.56
6,clt,396,5725.0,1094.0,5.2,22.0,12,324.0,355,574,3666,18,10,6.0,178.0,479,2059,19,4.3,113.0,95,685,33.0,196.0,35.7,9.2,28.3,2.55,5.79,29.2,1.83,232.0,82.0,0.353,32.0,16.0,0.5,57.0,28.0,0.491
7,crd,330,5509.0,1068.0,5.2,18.0,6,330.0,355,555,3144,18,12,5.3,173.0,471,2365,17,5.0,127.0,101,859,30.0,180.0,35.0,9.4,26.2,2.7666666666666666,6.12,30.4,1.83,225.0,88.0,0.391,34.0,15.0,0.441,44.0,27.0,0.614
8,dal,509,6317.0,1122.0,5.6,16.0,6,385.0,428,614,4397,36,10,6.7,229.0,468,1920,14,4.1,113.0,115,964,43.0,169.0,50.3,8.9,28.9,3.183333333333333,6.85,37.3,2.67,230.0,111.0,0.483,23.0,13.0,0.565,71.0,40.0,0.563
9,den,357,5072.0,1016.0,5.0,22.0,13,301.0,337,513,3262,28,9,5.8,154.0,451,1810,8,4.0,116.0,99,749,31.0,189.0,34.9,10.6,30.8,2.65,5.56,26.8,1.81,220.0,81.0,0.368,20.0,13.0,0.65,58.0,30.0,0.517
10,det,461,6712.0,1137.0,5.9,23.0,11,375.0,408,606,4401,30,12,6.9,228.0,500,2311,27,4.6,124.0,97,843,23.0,187.0,40.6,11.8,30.4,2.85,6.19,35.8,2.44,224.0,93.0,0.415,40.0,21.0,0.525,64.0,41.0,0.6409999999999999
11,gnb,383,5873.0,1052.0,5.6,18.0,7,338.0,374,581,3968,32,11,6.5,211.0,441,1905,10,4.3,101.0,105,856,26.0,174.0,39.7,9.2,29.8,2.9,6.24,33.8,2.16,223.0,105.0,0.47100000000000003,24.0,12.0,0.5,64.0,33.0,0.516
12,htx,377,5820.0,1083.0,5.4,14.0,6,329.0,372,592,4173,27,8,6.5,215.0,444,1647,10,3.7,84.0,114,937,30.0,191.0,37.2,7.3,27.1,2.65,5.87,30.4,1.89,232.0,88.0,0.379,21.0,8.0,0.381,53.0,29.0,0.547
13,jax,377,5772.0,1114.0,5.2,30.0,16,336.0,412,620,4126,22,14,6.2,199.0,453,1646,17,3.6,98.0,83,644,39.0,195.0,35.4,14.9,31.2,2.7,5.9,29.5,1.86,228.0,87.0,0.382,29.0,13.0,0.44799999999999995,52.0,26.0,0.5
14,kan,371,5972.0,1080.0,5.5,28.0,11,350.0,421,635,4188,28,17,6.3,216.0,417,1784,9,4.3,107.0,96,845,27.0,178.0,39.3,14.6,28.6,2.8833333333333333,6.22,33.3,2.01,220.0,96.0,0.436,20.0,10.0,0.5,61.0,33.0,0.541
15,mia,496,6822.0,1053.0,6.5,25.0,10,360.0,393,566,4514,30,15,7.6,223.0,456,2308,27,5.1,113.0,97,767,24.0,186.0,43.5,13.4,29.6,2.75,5.81,36.5,2.53,202.0,85.0,0.42100000000000004,25.0,11.0,0.44,58.0,38.0,0.655
16,min,344,5912.0,1071.0,5.5,34.0,15,340.0,424,631,4359,30,19,6.4,220.0,393,1553,7,4.0,79.0,89,670,41.0,179.0,34.1,18.4,26.6,2.783333333333333,6.15,32.9,1.85,223.0,85.0,0.381,29.0,17.0,0.586,51.0,24.0,0.47100000000000003
17,nor,402,5732.0,1121.0,5.1,18.0,7,337.0,406,606,3990,28,11,6.2,199.0,480,1742,13,3.6,112.0,96,846,26.0,194.0,36.6,8.2,31.2,2.7333333333333334,5.97,29.6,1.94,235.0,91.0,0.387,19.0,9.0,0.474,60.0,32.0,0.5329999999999999
