Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,373,5458.0,1090.0,5.0,16.0,8,320.0,340,549,3449,24,8,5.8,183.0,499,2009,11,4.0,105.0,104,831,32.0,195.0,37.9,8.2,29.9,2.6833333333333336,5.8,28.0,1.86,228.0,77.0,0.33799999999999997,23.0,11.0,0.478,53.0,24.0,0.45299999999999996
buf,311,5222.0,1015.0,5.1,30.0,12,313.0,363,552,3342,18,18,5.5,183.0,409,1880,14,4.6,96.0,99,753,34.0,181.0,32.0,16.0,27.1,2.6666666666666665,5.8,28.8,1.67,215.0,83.0,0.386,19.0,10.0,0.526,48.0,27.0,0.563
car,416,4997.0,1016.0,4.9,11.0,3,311.0,309,481,2916,19,8,5.7,162.0,508,2081,25,4.1,122.0,89,679,27.0,183.0,37.7,5.5,31.6,2.6833333333333336,5.7,27.3,2.09,221.0,84.0,0.38,10.0,7.0,0.7,57.0,36.0,0.632
chi,379,5511.0,1035.0,5.3,28.0,6,307.0,410,617,4043,31,22,6.2,196.0,388,1468,8,3.8,88.0,72,530,23.0,184.0,34.2,14.7,29.9,2.5833333333333335,5.8,29.8,1.88,222.0,98.0,0.441,23.0,10.0,0.435,45.0,31.0,0.6890000000000001
cin,384,6368.0,1055.0,6.0,26.0,9,351.0,364,555,4223,23,17,7.1,201.0,456,2145,17,4.7,127.0,92,784,23.0,187.0,38.5,13.4,28.3,2.716666666666667,5.8,34.0,2.01,213.0,87.0,0.408,15.0,7.0,0.467,60.0,31.0,0.517
cle,362,4593.0,1004.0,4.6,28.0,10,254.0,307,535,2800,23,18,4.8,136.0,420,1793,15,4.3,88.0,118,923,30.0,222.0,24.8,11.7,29.9,2.1166666666666667,4.6,20.7,1.43,230.0,67.0,0.29100000000000004,15.0,6.0,0.4,42.0,30.0,0.7140000000000001
clt,415,5947.0,1137.0,5.2,24.0,9,346.0,370,568,3842,21,15,6.2,192.0,518,2105,22,4.1,123.0,100,843,31.0,203.0,38.9,11.8,29.5,2.65,5.8,29.1,2.01,240.0,89.0,0.371,26.0,17.0,0.654,52.0,29.0,0.5579999999999999
crd,455,6047.0,1060.0,5.7,17.0,6,369.0,347,506,3613,32,11,6.7,198.0,521,2434,19,4.7,141.0,92,765,30.0,175.0,44.0,8.6,31.6,2.9833333333333334,6.2,34.5,2.49,205.0,97.0,0.473,15.0,7.0,0.467,71.0,43.0,0.606
dal,315,5095.0,1014.0,5.0,26.0,9,311.0,308,509,3185,21,17,5.7,166.0,459,1910,14,4.2,108.0,104,934,37.0,178.0,32.0,14.6,27.3,2.7,5.8,28.5,1.75,211.0,79.0,0.374,37.0,19.0,0.514,48.0,27.0,0.563
den,413,6303.0,1083.0,5.8,26.0,15,349.0,382,572,3972,29,11,6.5,201.0,469,2331,15,5.0,119.0,99,965,29.0,184.0,40.2,13.0,28.4,2.8,6.0,34.0,2.16,202.0,67.0,0.332,34.0,16.0,0.47100000000000003,59.0,34.0,0.5760000000000001
det,395,5714.0,1037.0,5.5,23.0,7,339.0,371,588,4205,28,16,6.7,209.0,408,1509,15,3.7,91.0,91,788,39.0,185.0,37.3,12.4,27.1,2.65,5.8,30.8,2.05,202.0,75.0,0.371,26.0,15.0,0.5770000000000001,53.0,35.0,0.66
gnb,350,5696.0,1061.0,5.4,18.0,11,340.0,342,523,3515,21,7,6.2,189.0,493,2181,15,4.4,120.0,95,907,31.0,173.0,38.7,9.8,27.7,2.9833333333333334,6.4,32.9,1.99,224.0,92.0,0.41100000000000003,30.0,14.0,0.467,57.0,29.0,0.509
htx,353,5622.0,1079.0,5.2,24.0,10,332.0,382,565,3979,17,14,6.5,185.0,468,1643,19,3.5,110.0,100,805,37.0,190.0,34.7,11.1,28.5,2.75,5.9,29.6,1.8,227.0,81.0,0.35700000000000004,29.0,16.0,0.552,54.0,28.0,0.519
jax,371,5828.0,1078.0,5.4,27.0,11,314.0,404,617,4076,27,16,6.2,198.0,421,1752,15,4.2,99.0,108,961,17.0,195.0,32.3,12.8,28.5,2.5833333333333335,5.7,29.8,1.83,230.0,84.0,0.365,41.0,21.0,0.512,52.0,29.0,0.5579999999999999
kan,294,4926.0,1045.0,4.7,17.0,9,300.0,340,556,3001,19,8,4.9,169.0,432,1925,10,4.5,107.0,73,604,24.0,179.0,28.5,9.5,28.7,2.8,6.0,27.4,1.5,224.0,83.0,0.371,28.0,13.0,0.46399999999999997,50.0,25.0,0.5
mia,391,5411.0,1057.0,5.1,27.0,12,321.0,380,568,3761,27,15,6.0,186.0,433,1650,15,3.8,109.0,96,719,26.0,187.0,32.1,13.9,28.6,2.716666666666667,5.8,28.9,1.86,216.0,84.0,0.389,30.0,14.0,0.467,54.0,35.0,0.648
min,362,5664.0,1095.0,5.2,22.0,11,328.0,426,606,3986,23,11,6.1,208.0,446,1678,14,3.8,104.0,111,916,16.0,186.0,37.1,11.3,30.1,2.85,6.1,30.5,1.91,232.0,96.0,0.414,25.0,18.0,0.72,50.0,27.0,0.54
nor,327,5562.0,1054.0,5.3,29.0,11,300.0,333,558,3524,22,18,6.0,167.0,462,2038,10,4.4,100.0,102,775,33.0,196.0,31.6,14.3,26.9,2.5,5.6,28.3,1.6,226.0,78.0,0.345,26.0,11.0,0.423,48.0,24.0,0.5
nwe,366,5127.0,1091.0,4.7,18.0,8,305.0,370,575,3543,19,10,5.8,181.0,480,1584,14,3.3,100.0,75,544,24.0,203.0,31.5,7.9,31.7,2.6833333333333336,5.6,25.2,1.6,237.0,86.0,0.363,19.0,10.0,0.526,52.0,24.0,0.462
nyg,407,6149.0,1091.0,5.6,31.0,13,352.0,371,582,3898,21,18,6.3,191.0,475,2251,24,4.7,134.0,99,822,27.0,199.0,35.2,14.1,29.1,2.6166666666666667,5.6,30.9,1.96,216.0,80.0,0.37,19.0,10.0,0.526,59.0,36.0,0.61
nyj,355,4969.0,1087.0,4.6,27.0,10,298.0,313,522,2861,19,17,5.0,150.0,517,2108,14,4.1,111.0,93,780,37.0,211.0,31.8,11.8,29.8,2.5,5.3,23.4,1.58,242.0,90.0,0.37200000000000005,16.0,7.0,0.43799999999999994,49.0,24.0,0.49
oti,367,5697.0,1096.0,5.2,14.0,8,334.0,387,571,3866,20,6,6.3,189.0,480,1831,10,3.8,103.0,98,776,42.0,176.0,43.2,6.8,27.9,3.033333333333333,6.5,32.3,1.98,231.0,89.0,0.385,21.0,12.0,0.5710000000000001,61.0,23.0,0.377
phi,428,6054.0,1105.0,5.5,18.0,9,364.0,425,652,4296,35,9,6.2,222.0,410,1758,13,4.3,111.0,107,810,31.0,175.0,41.1,9.7,29.1,2.8833333333333333,6.5,34.6,2.35,233.0,108.0,0.46399999999999997,34.0,19.0,0.5589999999999999,59.0,39.0,0.6609999999999999
pit,324,5816.0,1074.0,5.4,27.0,11,311.0,348,573,3860,23,16,6.2,186.0,454,1956,9,4.3,95.0,90,741,30.0,190.0,33.7,14.2,29.2,2.716666666666667,5.8,30.5,1.68,233.0,91.0,0.391,18.0,8.0,0.444,50.0,23.0,0.46
rai,331,5625.0,1089.0,5.2,22.0,9,330.0,376,564,3610,21,13,5.9,187.0,479,2015,15,4.2,117.0,96,861,26.0,185.0,33.0,11.4,26.2,2.8833333333333333,6.0,30.4,1.77,227.0,94.0,0.414,26.0,14.0,0.5379999999999999,48.0,30.0,0.625
