Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1956,SFO,HC,12,6,6,9,10,6,8,5,8,8,5,4,6,5,5,10,7,7,10,9,5,10,11,12,11,2,6,8,5,9,9
1957,SFO,HC,12,2,6,7,9,6,4,4,11,8,3,3,4,5,3,3,5,7,12,9,6,7,10,10,11,5,11,12,5,6,9
1958,SFO,HC,12,7,9,9,6,4,8,6,9,7,3,4,2,3,5,8,12,6,8,10,10,4,10,8,12,10,10,3,12,7,5
