Year,Age,Level,Employer,Role
1941,34,NFL,Washington Redskins,Line Coach
1942,35,NFL,Washington Redskins,Line Coach
1943,36,NFL,Washington Redskins,Line Coach
1944,37,NFL,Washington Redskins,Line Coach
1945,38,NFL,Washington Redskins,Line Coach
1946,39,NFL,Washington Redskins,Head Coach
1947,40,NFL,Washington Redskins,Head Coach
1948,41,NFL,Washington Redskins,Head Coach
