Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
akr,25.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
bff,94.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
cbd,246.0,,,,,0.0,,0.0,0.0,0.0,7.0,0.0,,,0.0,0.0,25.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
chi,123.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,12.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
cib,52.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
col,119.0,,,,,0.0,,0.0,0.0,0.0,7.0,0.0,,,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
crd,161.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
day,16.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
dul,35.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
gnb,85.0,,,,,0.0,,0.0,0.0,0.0,5.0,0.0,,,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
ham,14.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
lou,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
mil,100.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
mnn,48.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
oor,50.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
rac,86.0,,,,,0.0,,0.0,0.0,0.0,5.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
rch,6.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
rii,84.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
sla,14.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
tol,35.0,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
