,Year,Lg,Tm,W,L,T,Div. Finish,Playoffs,PF,PA,PD,Coaches,AV,Passer,Rusher,Receiver,Pts,Yds,Pts Def Rank,Yds Def Rank,T/G,Pts±,Yds±,out of,MoV,SoS,SRS,OSRS,DSRS
0,1921,APFA,Washington Senators,1,2,0,12th of 21,,21,43,-22,Hegarty,,,,,12,1,15,1,1,14,1,21,-7.3,0.4,-6.9,-1.3,-5.6
