,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1926,29,LOU,NFL,4,0,4,0,.000,-20.1,-4.2,-15.9,,,,,21,
