Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1969,NYG,HC,16,9,5,10,6,6,13,2,11,9,14,6,12,5,7,2,2,9,8,8,8,12,15,8,14,5,2,5,6,7,9
1970,NYG,HC,26,9,9,10,8,5,8,5,7,10,12,13,10,8,4,7,4,6,17,15,19,11,13,14,19,19,8,19,18,19,21
1971,NYG,HC,26,24,25,25,16,10,21,21,22,22,15,19,22,1,3,14,17,15,21,25,22,12,19,13,23,14,3,18,26,22,26
1972,NYG,HC,26,10,5,6,12,4,8,7,4,11,11,20,12,17,5,5,8,4,18,7,5,2,14,4,24,10,10,21,20,7,21
1973,NYG,HC,26,24,20,22,15,14,20,19,19,24,16,25,1,3,2,13,25,9,15,22,17,12,19,24,22,22,2,15,19,8,23
