Year,Age,Level,Employer,Role
1967,36,NFL,New York Giants,Backfield Coach
1968,37,NFL,New York Giants,Backfield Coach
1969,38,NFL,New York Giants,Head Coach
1970,39,NFL,New York Giants,Head Coach
1971,40,NFL,New York Giants,Head Coach
1972,41,NFL,New York Giants,Head Coach
1973,42,NFL,New York Giants,Head Coach
