,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,353,5490.0,1024.0,5.4,28.0,11,330.0,445,659,4243,26,17,6.0,227.0,321,1247,11,3.9,64.0,91,788,39.0,179.0,34.1,14.5,26.2,2.716666666666667,5.87,30.7,1.85,207.0,89.0,0.43,14.0,6.0,0.429,52.0,27.0,0.519
1,buf,339,5410.0,1116.0,4.8,27.0,12,301.0,299,522,3103,16,15,5.4,149.0,546,2307,15,4.2,113.0,110,954,39.0,214.0,29.9,12.1,26.8,2.15,5.38,25.2,1.48,244.0,83.0,0.34,14.0,4.0,0.28600000000000003,44.0,21.0,0.47700000000000004
2,car,366,5069.0,999.0,5.1,19.0,6,319.0,292,473,3043,24,13,5.9,169.0,483,2026,14,4.2,122.0,80,671,28.0,170.0,36.5,9.4,29.4,3.0,6.04,29.8,1.99,208.0,91.0,0.43799999999999994,13.0,10.0,0.769,50.0,29.0,0.58
3,chi,445,6109.0,1013.0,6.0,23.0,10,344.0,373,579,4281,32,13,7.0,215.0,404,1828,13,4.5,102.0,85,708,27.0,182.0,39.0,12.1,28.5,2.7333333333333334,5.73,33.5,2.16,197.0,83.0,0.42100000000000004,13.0,8.0,0.615,60.0,35.0,0.583
4,cin,430,5891.0,1097.0,5.4,30.0,10,330.0,364,587,4136,33,20,6.7,205.0,481,1755,14,3.6,101.0,102,1000,24.0,201.0,32.3,14.9,26.9,2.6166666666666667,5.57,29.2,1.91,225.0,92.0,0.409,21.0,12.0,0.5710000000000001,46.0,34.0,0.7390000000000001
5,cle,308,5423.0,1078.0,5.0,29.0,9,301.0,379,681,4040,26,20,5.5,200.0,348,1383,4,4.0,77.0,104,920,24.0,195.0,26.2,13.8,26.4,2.35,5.66,27.8,1.4,237.0,83.0,0.35,31.0,14.0,0.452,36.0,19.0,0.528
6,clt,391,5468.0,1023.0,5.3,14.0,4,318.0,350,582,3725,23,10,6.1,191.0,409,1743,15,4.3,88.0,66,576,39.0,188.0,38.8,6.9,28.0,2.533333333333333,5.65,29.1,1.97,213.0,80.0,0.376,10.0,3.0,0.3,50.0,28.0,0.56
7,crd,379,5542.0,1037.0,5.3,31.0,9,329.0,363,574,4002,24,22,6.5,205.0,422,1540,12,3.6,84.0,96,744,40.0,200.0,33.0,15.5,28.9,2.4833333333333334,5.37,27.7,1.71,210.0,74.0,0.35200000000000004,9.0,5.0,0.556,50.0,26.0,0.52
8,dal,439,5458.0,957.0,5.7,20.0,8,325.0,375,586,3954,33,12,6.4,213.0,336,1504,12,4.5,80.0,102,867,32.0,183.0,39.9,9.8,29.7,2.533333333333333,5.39,29.7,2.18,180.0,63.0,0.35,6.0,4.0,0.667,51.0,35.0,0.6859999999999999
9,den,606,7317.0,1156.0,6.3,26.0,16,435.0,461,675,5444,55,10,7.8,293.0,461,1873,16,4.1,107.0,117,1000,35.0,202.0,47.5,10.4,28.3,2.4166666666666665,5.85,36.2,2.83,205.0,95.0,0.46299999999999997,9.0,8.0,0.889,67.0,51.0,0.7609999999999999
