,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,443,6070.0,1003.0,6.1,21.0,11,326.0,341,516,3897,31,10,7.1,196.0,455,2173,14,4.8,102.0,104,885,28.0,175.0,45.1,11.4,27.7,2.7333333333333334,5.9,34.7,2.38,209.0,96.0,0.45899999999999996,11.0,7.0,0.636,57.0,34.0,0.596
1,buf,388,5334.0,1089.0,4.9,30.0,7,308.0,310,561,3271,28,23,5.3,170.0,471,2063,10,4.4,98.0,108,931,40.0,214.0,32.2,14.0,31.2,2.3833333333333333,5.3,24.7,1.68,245.0,91.0,0.371,10.0,4.0,0.4,51.0,24.0,0.47100000000000003
2,car,241,4820.0,975.0,4.9,30.0,10,278.0,375,563,3429,17,20,5.5,178.0,352,1391,4,4.0,70.0,84,753,30.0,178.0,28.7,16.3,24.9,2.533333333333333,5.7,26.9,1.33,212.0,76.0,0.358,11.0,3.0,0.273,41.0,17.0,0.415
3,chi,478,6313.0,1021.0,6.2,28.0,9,353.0,315,507,3730,25,19,6.9,184.0,483,2583,22,5.3,147.0,69,647,22.0,178.0,42.7,15.2,27.2,2.716666666666667,5.9,35.5,2.36,200.0,83.0,0.415,16.0,12.0,0.75,59.0,34.0,0.5760000000000001
4,cin,305,4888.0,1042.0,4.7,31.0,11,282.0,362,614,3344,22,20,5.1,178.0,385,1544,6,4.0,72.0,69,692,32.0,197.0,27.4,15.2,29.5,2.3333333333333335,5.4,24.8,1.39,225.0,74.0,0.32899999999999996,16.0,5.0,0.313,36.0,18.0,0.5
5,cle,406,5319.0,1107.0,4.8,21.0,7,328.0,363,605,3538,29,14,5.5,197.0,462,1781,13,3.9,103.0,95,745,28.0,203.0,34.0,9.9,31.0,2.466666666666667,5.6,26.1,1.85,244.0,109.0,0.447,9.0,4.0,0.444,50.0,32.0,0.64
6,clt,336,5713.0,1026.0,5.6,27.0,12,319.0,324,536,3711,21,15,6.4,191.0,448,2002,14,4.5,101.0,112,990,27.0,183.0,31.7,13.7,25.9,2.65,5.8,31.2,1.72,210.0,79.0,0.376,19.0,10.0,0.526,41.0,24.0,0.585
7,crd,324,5079.0,1042.0,4.9,30.0,10,309.0,367,625,3728,29,20,5.5,208.0,370,1351,5,3.7,68.0,111,960,33.0,204.0,28.9,13.7,28.0,2.3,5.3,24.9,1.53,221.0,78.0,0.353,16.0,6.0,0.375,48.0,26.0,0.542
8,dal,432,6645.0,1094.0,6.1,28.0,13,388.0,403,623,4589,33,15,7.0,231.0,437,2056,17,4.7,122.0,112,875,35.0,189.0,39.7,13.8,27.1,2.6166666666666667,5.9,35.1,2.25,210.0,91.0,0.433,18.0,9.0,0.5,62.0,40.0,0.645
9,den,399,5696.0,1074.0,5.3,26.0,9,339.0,357,613,4070,29,17,6.2,208.0,420,1626,15,3.9,90.0,97,807,41.0,206.0,32.5,12.6,27.5,2.35,5.3,27.5,1.83,218.0,83.0,0.381,15.0,4.0,0.267,60.0,37.0,0.617
