,Year,Lg,Tm,W,L,T,Div. Finish,Playoffs,PF,PA,PD,Coaches,AV,Passer,Rusher,Receiver,Pts,Yds,Pts Def Rank,Yds Def Rank,T/G,Pts±,Yds±,out of,MoV,SoS,SRS,OSRS,DSRS
0,1926,NFL,Brooklyn Lions,3,8,0,14th of 22,,60,150,-90,Berryman,,,,,13,1,18,1,1,15,1,22,-8.2,-1.4,-9.6,-2.4,-7.2
