,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,339,5985.0,1073.0,5.6,30.0,13,359.0,410,621,4379,21,17,6.7,230.0,420,1606,13,3.8,95.0,100,969,34.0,174.0,34.5,17.2,27.0,2.966666666666667,6.34,34.2,1.84,227.0,107.0,0.47100000000000003,19.0,10.0,0.526,53.0,29.0,0.547
1,buf,379,5775.0,1016.0,5.7,19.0,10,297.0,295,465,3343,23,9,6.6,155.0,509,2432,19,4.8,122.0,143,1249,20.0,186.0,34.9,8.6,26.7,2.7,5.61,31.0,1.95,227.0,86.0,0.379,16.0,7.0,0.43799999999999994,38.0,19.0,0.5
2,car,500,5871.0,1060.0,5.5,19.0,9,357.0,300,501,3589,35,10,6.7,197.0,526,2282,19,4.3,136.0,103,887,24.0,198.0,42.9,9.6,30.7,2.5833333333333335,5.54,29.9,2.4,203.0,86.0,0.424,10.0,6.0,0.6,63.0,43.0,0.6829999999999999
3,chi,335,5514.0,1025.0,5.4,21.0,9,312.0,334,523,3660,21,12,6.6,177.0,468,1854,13,4.0,108.0,99,909,27.0,179.0,37.4,11.2,29.4,2.8166666666666664,5.94,30.7,1.88,219.0,93.0,0.425,10.0,6.0,0.6,50.0,24.0,0.48
4,cin,419,5728.0,1004.0,5.7,17.0,8,324.0,334,505,3923,31,9,7.3,191.0,467,1805,18,3.9,99.0,111,917,34.0,182.0,39.6,9.3,30.1,2.75,5.67,31.2,2.26,201.0,81.0,0.40299999999999997,12.0,7.0,0.583,58.0,38.0,0.655
5,cle,278,5311.0,1042.0,5.1,30.0,18,307.0,371,609,3782,20,12,5.7,192.0,380,1529,5,4.0,81.0,120,1083,34.0,178.0,29.8,15.2,27.4,2.783333333333333,6.03,29.8,1.46,227.0,95.0,0.419,24.0,10.0,0.41700000000000004,47.0,18.0,0.38299999999999995
6,clt,333,5142.0,1052.0,4.9,30.0,11,311.0,355,619,3704,26,19,5.6,195.0,396,1438,6,3.6,77.0,108,931,39.0,194.0,29.4,14.4,26.8,2.4833333333333334,5.56,26.5,1.54,235.0,94.0,0.4,13.0,7.0,0.5379999999999999,49.0,26.0,0.531
7,crd,489,6533.0,1041.0,6.3,24.0,11,373.0,353,562,4616,35,13,7.8,237.0,452,1917,16,4.2,92.0,94,758,44.0,186.0,42.5,11.8,27.8,2.75,5.77,35.1,2.37,198.0,93.0,0.47,9.0,4.0,0.444,63.0,38.0,0.603
8,dal,275,5361.0,969.0,5.5,33.0,11,307.0,334,528,3471,16,22,6.2,175.0,408,1890,8,4.6,94.0,112,882,38.0,172.0,31.4,18.0,24.5,2.9,5.82,31.1,1.5,191.0,66.0,0.34600000000000003,16.0,8.0,0.5,45.0,20.0,0.444
9,den,355,5688.0,1056.0,5.4,31.0,8,314.0,368,606,3970,19,23,6.2,201.0,411,1718,13,4.2,85.0,115,1063,28.0,199.0,31.2,15.1,25.9,2.45,5.48,28.6,1.58,224.0,79.0,0.353,14.0,7.0,0.5,44.0,21.0,0.47700000000000004
10,det,358,5547.0,1030.0,5.4,24.0,10,337.0,420,632,4212,33,14,6.2,236.0,354,1335,7,3.8,71.0,104,930,30.0,179.0,34.6,12.3,25.6,2.8166666666666664,5.89,31.0,1.93,203.0,75.0,0.369,14.0,7.0,0.5,49.0,34.0,0.6940000000000001
11,gnb,368,5353.0,1056.0,5.1,17.0,9,317.0,348,573,3503,31,8,5.7,173.0,436,1850,8,4.2,100.0,105,906,44.0,192.0,33.3,8.9,28.1,2.5166666666666666,5.65,27.8,1.83,208.0,70.0,0.337,21.0,11.0,0.524,52.0,28.0,0.5379999999999999
12,htx,339,5564.0,1127.0,4.9,20.0,8,335.0,358,619,3833,29,12,5.9,210.0,472,1731,7,3.7,90.0,107,910,35.0,204.0,28.9,9.8,25.5,2.4166666666666665,5.66,27.3,1.57,249.0,96.0,0.386,19.0,6.0,0.316,45.0,26.0,0.578
13,jax,376,5581.0,1012.0,5.5,28.0,10,313.0,355,607,4108,35,18,6.2,215.0,354,1473,5,4.2,69.0,105,880,29.0,193.0,34.2,14.0,27.2,2.3166666666666664,5.4,28.6,1.85,205.0,72.0,0.35100000000000003,15.0,8.0,0.5329999999999999,54.0,29.0,0.537
14,kan,405,5299.0,955.0,5.5,15.0,8,303.0,310,473,3255,20,7,6.3,155.0,436,2044,19,4.7,116.0,104,878,32.0,182.0,37.9,7.1,31.3,2.716666666666667,5.45,29.1,1.99,199.0,76.0,0.382,9.0,6.0,0.667,54.0,31.0,0.574
15,mia,310,5307.0,977.0,5.4,19.0,7,291.0,365,588,3811,24,12,6.0,194.0,344,1496,11,4.3,72.0,134,1090,25.0,187.0,25.7,9.6,26.0,2.35,5.31,28.3,1.52,205.0,63.0,0.307,22.0,8.0,0.364,43.0,23.0,0.535
16,min,365,5139.0,973.0,5.3,17.0,8,297.0,294,454,2928,14,9,5.9,153.0,474,2211,18,4.7,113.0,88,797,31.0,172.0,38.4,9.3,30.2,2.8333333333333335,5.88,29.9,1.9,199.0,76.0,0.382,11.0,5.0,0.455,44.0,22.0,0.5
17,nor,408,6461.0,1096.0,5.9,20.0,8,381.0,460,667,4970,32,12,7.1,247.0,397,1491,16,3.8,98.0,130,1112,36.0,182.0,36.3,10.4,26.4,2.75,6.16,35.5,2.14,218.0,104.0,0.47700000000000004,16.0,10.0,0.625,58.0,35.0,0.603
18,nwe,465,5991.0,1050.0,5.7,14.0,7,348.0,404,629,4587,36,7,6.9,230.0,383,1404,14,3.7,87.0,96,860,31.0,192.0,43.2,5.7,30.1,2.5166666666666666,5.66,31.2,2.34,215.0,88.0,0.409,15.0,9.0,0.6,61.0,40.0,0.6559999999999999
19,nyg,420,5952.0,1053.0,5.7,21.0,7,331.0,392,623,4343,36,14,6.7,208.0,403,1609,5,4.0,77.0,102,777,46.0,186.0,38.2,11.3,28.0,2.45,5.83,32.0,2.03,217.0,82.0,0.37799999999999995,16.0,9.0,0.563,54.0,24.0,0.444
20,nyj,387,5925.0,1074.0,5.5,24.0,8,329.0,362,604,4057,33,16,6.5,210.0,448,1868,11,4.2,99.0,96,787,20.0,199.0,35.7,11.6,29.2,2.5166666666666666,5.56,29.6,1.95,229.0,93.0,0.406,14.0,6.0,0.429,53.0,35.0,0.66
21,oti,299,4988.0,976.0,5.1,33.0,16,298.0,342,551,3503,25,17,5.8,195.0,371,1485,10,4.0,66.0,93,779,37.0,191.0,25.7,16.2,27.0,2.4833333333333334,5.19,26.1,1.5,201.0,64.0,0.318,15.0,7.0,0.467,40.0,26.0,0.65
22,phi,377,5830.0,1102.0,5.3,31.0,13,339.0,405,623,4087,23,18,6.2,193.0,442,1743,15,3.9,110.0,104,819,36.0,203.0,29.1,15.3,26.4,2.05,5.57,28.4,1.62,230.0,91.0,0.396,16.0,8.0,0.5,43.0,24.0,0.5579999999999999
23,pit,423,6327.0,1011.0,6.3,28.0,7,331.0,391,590,4603,26,21,7.4,207.0,388,1724,16,4.4,91.0,94,868,33.0,190.0,40.5,13.7,28.2,2.5,5.54,33.3,2.1,193.0,75.0,0.389,12.0,4.0,0.33299999999999996,56.0,34.0,0.607
24,rai,359,5336.0,1008.0,5.3,24.0,10,300.0,373,605,3879,34,14,6.1,193.0,370,1457,7,3.9,74.0,139,1102,33.0,195.0,31.8,10.3,29.4,2.4166666666666665,5.3,27.3,1.79,220.0,86.0,0.391,13.0,5.0,0.385,41.0,25.0,0.61
25,ram,280,4761.0,920.0,5.2,22.0,11,241.0,273,473,2805,11,11,5.7,126.0,429,1956,16,4.6,92.0,122,1057,23.0,196.0,24.5,10.2,27.9,2.3,4.85,24.3,1.29,201.0,52.0,0.259,13.0,4.0,0.308,36.0,19.0,0.528
26,rav,328,5749.0,1083.0,5.3,28.0,7,323.0,426,676,4271,21,21,6.1,211.0,383,1478,8,3.9,89.0,122,1153,23.0,186.0,33.3,14.0,27.1,2.6333333333333333,6.04,30.8,1.62,226.0,85.0,0.376,24.0,12.0,0.5,47.0,23.0,0.489
27,sdg,320,5949.0,1100.0,5.4,24.0,11,344.0,442,667,4591,30,13,6.5,230.0,393,1358,4,3.5,79.0,117,942,35.0,178.0,33.7,12.4,23.3,2.8666666666666667,6.36,33.4,1.78,231.0,97.0,0.42,15.0,5.0,0.33299999999999996,44.0,28.0,0.636
28,sea,423,6058.0,1035.0,5.9,16.0,8,335.0,333,489,3790,34,8,7.1,190.0,500,2268,10,4.5,128.0,117,1007,17.0,174.0,42.0,8.6,29.2,2.966666666666667,6.13,34.6,2.27,213.0,99.0,0.465,9.0,8.0,0.889,49.0,27.0,0.551
29,sfo,238,4860.0,969.0,5.0,17.0,5,261.0,322,526,3316,16,12,5.7,154.0,390,1544,7,4.0,83.0,113,823,24.0,182.0,25.8,8.2,23.7,2.35,5.47,26.6,1.28,213.0,65.0,0.305,19.0,9.0,0.474,39.0,17.0,0.436
30,tam,342,6014.0,1017.0,5.9,28.0,13,336.0,312,535,3852,22,15,6.9,201.0,455,2162,12,4.8,99.0,143,1195,36.0,176.0,35.8,14.8,26.2,2.6333333333333333,6.01,34.1,1.85,202.0,84.0,0.41600000000000004,13.0,7.0,0.5379999999999999,51.0,27.0,0.529
31,was,388,5661.0,1011.0,5.6,22.0,11,317.0,386,555,4095,30,11,7.0,208.0,429,1566,9,3.7,81.0,105,828,28.0,180.0,36.1,11.1,27.0,2.8166666666666664,5.78,31.5,1.95,216.0,94.0,0.435,12.0,7.0,0.583,49.0,30.0,0.612
