,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,345,5562.0,996.0,5.6,23.0,8,335.0,370,561,3882,19,15,6.7,197.0,416,1680,20,4.0,107.0,95,728,31.0,172.0,34.3,13.4,27.1,2.65,5.9,32.3,1.94,191.0,82.0,0.429,15.0,5.0,0.33299999999999996,53.0,33.0,0.623
1,buf,359,5702.0,1017.0,5.6,25.0,8,322.0,347,602,3972,30,17,6.4,198.0,394,1730,10,4.4,87.0,113,906,37.0,191.0,32.5,11.0,28.1,2.4,5.5,29.7,1.81,210.0,85.0,0.405,13.0,3.0,0.231,45.0,27.0,0.6
2,car,308,5167.0,1058.0,4.9,39.0,15,298.0,390,650,3752,21,24,5.4,198.0,364,1415,11,3.9,74.0,99,822,26.0,196.0,26.5,19.4,27.1,2.3333333333333335,5.5,26.2,1.45,227.0,86.0,0.379,26.0,15.0,0.5770000000000001,40.0,21.0,0.525
3,chi,397,5527.0,981.0,5.6,17.0,9,307.0,322,513,3593,31,8,6.6,182.0,433,1934,9,4.5,103.0,98,895,22.0,175.0,36.6,8.0,26.4,2.6833333333333336,5.8,31.4,2.01,201.0,89.0,0.44299999999999995,12.0,5.0,0.41700000000000004,45.0,27.0,0.6
4,cin,279,5453.0,1032.0,5.3,28.0,7,307.0,415,646,3976,18,21,5.8,202.0,344,1477,8,4.3,74.0,116,1063,31.0,180.0,28.9,15.0,24.7,2.65,5.9,30.3,1.44,218.0,86.0,0.39399999999999996,20.0,9.0,0.45,38.0,18.0,0.474
5,cle,432,6067.0,998.0,6.1,21.0,10,321.0,322,511,4012,34,11,7.4,186.0,458,2055,11,4.5,104.0,108,833,31.0,179.0,41.9,11.7,29.0,2.7,5.8,33.8,2.26,203.0,81.0,0.39899999999999997,15.0,10.0,0.667,62.0,36.0,0.581
6,clt,408,6066.0,1072.0,5.7,25.0,8,331.0,354,585,4114,29,17,6.6,210.0,452,1952,14,4.3,89.0,133,1168,32.0,194.0,36.6,12.4,27.4,2.5666666666666664,5.7,31.1,1.98,227.0,89.0,0.392,14.0,10.0,0.7140000000000001,53.0,33.0,0.623
7,crd,313,5147.0,982.0,5.2,33.0,14,284.0,343,573,3687,24,19,6.1,177.0,373,1460,9,3.9,79.0,130,1202,28.0,186.0,31.7,16.7,27.2,2.4,5.4,27.6,1.66,210.0,75.0,0.35700000000000004,17.0,8.0,0.47100000000000003,47.0,26.0,0.5529999999999999
8,dal,374,5567.0,997.0,5.6,11.0,3,317.0,330,506,3636,19,8,6.8,172.0,460,1931,16,4.2,113.0,113,900,32.0,177.0,36.7,5.6,28.6,2.6333333333333333,5.8,31.5,1.89,208.0,81.0,0.389,10.0,5.0,0.5,49.0,25.0,0.51
9,den,296,4530.0,1033.0,4.4,27.0,13,289.0,344,573,3193,19,14,5.1,162.0,408,1337,10,3.3,81.0,104,773,46.0,201.0,26.9,11.9,29.5,2.4333333333333336,5.3,22.5,1.38,227.0,80.0,0.35200000000000004,14.0,5.0,0.35700000000000004,37.0,22.0,0.595
10,det,400,5597.0,999.0,5.6,19.0,10,319.0,360,528,3789,27,9,6.6,191.0,428,1808,18,4.2,96.0,96,785,32.0,186.0,38.2,9.1,29.2,2.5166666666666666,5.5,30.0,2.13,200.0,82.0,0.41,8.0,5.0,0.625,59.0,37.0,0.627
11,gnb,323,5547.0,1014.0,5.5,22.0,6,300.0,321,551,3642,20,16,6.1,183.0,420,1905,13,4.5,96.0,120,1107,21.0,182.0,31.3,11.5,26.5,2.6166666666666667,5.7,30.4,1.66,220.0,79.0,0.359,21.0,10.0,0.47600000000000003,49.0,28.0,0.5710000000000001
12,htx,313,4963.0,986.0,5.0,25.0,11,281.0,326,553,3366,24,14,5.6,173.0,388,1597,10,4.1,79.0,116,991,29.0,198.0,27.3,11.1,29.3,2.3666666666666667,5.1,25.0,1.51,214.0,61.0,0.285,12.0,7.0,0.583,39.0,22.0,0.564
13,jax,448,6000.0,1102.0,5.4,18.0,9,362.0,390,602,4291,29,9,6.7,222.0,464,1709,15,3.7,102.0,114,989,38.0,194.0,38.1,8.8,28.9,2.7,5.9,30.9,2.05,227.0,105.0,0.46299999999999997,12.0,6.0,0.5,57.0,35.0,0.614
14,kan,287,5269.0,1037.0,5.1,29.0,7,313.0,349,607,3698,25,22,5.7,193.0,383,1571,7,4.1,86.0,110,941,34.0,183.0,27.3,15.3,24.6,2.55,5.8,28.8,1.52,217.0,72.0,0.332,27.0,13.0,0.48100000000000004,40.0,24.0,0.6
15,mia,389,6019.0,1076.0,5.6,16.0,3,351.0,350,542,4000,31,13,7.0,203.0,503,2019,13,4.0,112.0,121,1005,36.0,191.0,34.0,8.4,27.3,2.7333333333333334,5.8,31.4,1.94,221.0,96.0,0.434,12.0,4.0,0.33299999999999996,50.0,30.0,0.6
16,min,302,5510.0,1015.0,5.4,22.0,9,318.0,359,561,3762,24,13,6.2,189.0,411,1748,7,4.3,94.0,109,875,35.0,177.0,33.3,11.9,25.5,2.7,5.9,31.1,1.7,206.0,71.0,0.345,22.0,11.0,0.5,43.0,19.0,0.442
17,nor,476,6615.0,997.0,6.6,22.0,13,380.0,372,544,4544,45,9,7.9,223.0,422,2071,12,4.9,103.0,114,887,54.0,180.0,43.9,11.7,27.0,2.5833333333333335,5.7,36.7,2.58,176.0,71.0,0.40299999999999997,13.0,10.0,0.769,65.0,44.0,0.677
18,nwe,315,5430.0,1042.0,5.2,21.0,9,303.0,361,596,3852,24,12,6.0,204.0,397,1578,8,4.0,77.0,112,1013,22.0,190.0,28.9,10.5,24.2,2.533333333333333,5.6,28.6,1.54,225.0,84.0,0.373,18.0,8.0,0.444,42.0,24.0,0.5710000000000001
19,nyg,442,6725.0,1105.0,6.1,28.0,13,367.0,423,638,4783,31,15,7.2,236.0,444,1942,15,4.4,104.0,120,1077,27.0,190.0,40.5,14.2,25.9,2.7,6.0,35.2,2.18,230.0,108.0,0.47,14.0,8.0,0.5710000000000001,52.0,28.0,0.5379999999999999
20,nyj,314,5098.0,1013.0,5.0,30.0,12,271.0,343,601,3763,25,18,5.9,185.0,373,1335,4,3.6,62.0,90,767,24.0,194.0,28.4,14.4,27.8,2.4166666666666665,5.4,26.2,1.45,232.0,77.0,0.332,23.0,13.0,0.565,40.0,14.0,0.35
21,oti,423,5475.0,1004.0,5.5,19.0,8,317.0,319,503,3678,34,11,6.8,192.0,462,1797,11,3.9,101.0,112,982,24.0,186.0,36.6,8.1,28.8,2.65,5.5,29.3,2.06,216.0,92.0,0.426,12.0,4.0,0.33299999999999996,53.0,33.0,0.623
22,phi,430,6426.0,1148.0,5.6,26.0,11,365.0,394,633,4273,36,15,6.4,239.0,478,2153,10,4.5,100.0,123,1049,26.0,203.0,36.0,11.8,27.3,2.7,5.8,31.6,1.99,231.0,99.0,0.429,9.0,6.0,0.667,61.0,40.0,0.6559999999999999
