Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1942,34,DET,NFL,8,0,8,0,.000,-17.6,-12.3,-5.3,,,,,5,
