Year,Age,Level,Employer,Role
1929,23,College,Notre Dame,Assistant Coach
1930,24,College,Notre Dame,Assistant Coach
1931,25,College,Notre Dame,Assistant Coach
1932,26,NFL,Chicago Cardinals,Head Coach
1933,27,College,St. Edward's,Head Coach
1934,28,College,Texas,Head Coach
1935,29,College,Texas,Head Coach
1936,30,College,Texas,Head Coach
