Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1959,WAS,HC,12,10,9,12,12,9,12,9,4,2,12,3,8,8,12,10,10,11,12,12,11,5,12,12,12,8,7,12,12,11,11
1960,WAS,HC,13,12,9,12,13,13,12,9,3,10,8,13,10,12,13,11,8,12,10,12,7,4,6,4,8,2,9,12,13,11,13
1965,PIT,HC,14,14,14,14,14,13,14,14,11,13,10,12,12,11,13,14,14,13,11,12,13,13,14,12,12,7,4,4,11,13,9
