Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1974,DET,HC,26,11,7,16,22,19,14,4,26,24,13,20,14,13,11,20,2,13,20,15,17,14,20,18,23,14,20,17,8,16,9
1975,DET,HC,26,13,10,13,14,18,18,6,10,9,22,12,16,16,22,15,2,21,8,8,13,9,11,5,16,11,5,9,12,14,9
1976,DET,HC,28,15,8,12,8,14,16,11,15,11,24,9,21,19,14,5,3,16,3,10,9,11,9,11,8,17,1,2,4,4,14
