Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1950,GNB,HC,13,10,11,12,12,13,8,12,9,9,6,5,8,5,12,8,13,13,11,12,10,4,8,11,11,9,10,13,11,7,11
1951,GNB,HC,12,10,10,11,11,6,6,10,12,12,12,8,4,1,2,2,11,8,11,11,8,11,10,11,8,8,5,10,12,5,11
1952,GNB,HC,12,7,12,7,5,5,5,12,9,9,7,7,12,8,2,1,7,2,5,10,7,6,5,9,6,3,6,5,6,7,4
1953,GNB,HC,12,11,7,10,9,9,9,9,5,6,5,7,2,5,10,12,11,11,9,11,3,8,9,11,11,3,1,7,5,4,9
