Year,Age,Level,Employer,Role
1954,32,College,NC State,Assistant Coach
1955,33,College,NC State,Assistant Coach
1956,34,College,NC State,Assistant Coach
1957,35,College,NC State,Assistant Coach
1958,36,College,NC State,Assistant Coach
1959,37,College,NC State,Assistant Coach
1960,38,College,NC State,Assistant Coach
1961,39,College,NC State,Assistant Coach
1962,40,College,Wake Forest,Assistant Coach
1976,54,NFL,Atlanta Falcons,Head Coach
