Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1960,RAM,HC,13,11,5,9,11,10,7,6,12,8,8,6,2,4,9,7,7,10,11,10,6,11,11,10,7,6,10,11,7,4,10
1961,RAM,HC,14,12,3,11,11,10,12,2,11,5,3,2,2,7,10,13,4,11,11,11,9,14,13,13,13,8,2,5,7,9,10
1962,RAM,HC,14,14,7,13,14,14,14,4,12,10,11,3,6,9,12,12,4,14,10,8,10,13,12,6,11,6,8,8,10,12,8
