,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,361,5113.0,940.0,5.4,36.0,14,258.0,260,499,3449,30,22,6.5,162.0,410,1664,6,4.1,82.0,113,929,14.0,,,,,,,,,,,,,,,,,
1,buf,458,6252.0,1056.0,5.9,35.0,16,359.0,332,516,3871,39,19,7.0,208.0,505,2381,16,4.7,128.0,113,865,23.0,,,,,,,,,,,,,,,,,
2,chi,299,5069.0,1025.0,4.9,33.0,16,317.0,286,497,3120,16,17,6.0,168.0,502,1949,18,3.9,120.0,80,662,29.0,,,,,,,,,,,,,,,,,
3,cin,263,4969.0,993.0,5.0,42.0,20,286.0,290,511,3158,14,22,5.8,162.0,449,1811,11,4.0,96.0,107,845,28.0,,,,,,,,,,,,,,,,,
4,cle,293,4664.0,934.0,5.0,18.0,8,265.0,312,503,3304,19,10,6.1,163.0,389,1360,12,3.5,82.0,108,872,20.0,,,,,,,,,,,,,,,,,
5,clt,143,3748.0,923.0,4.1,31.0,15,236.0,305,512,2579,10,16,4.5,163.0,354,1169,3,3.3,55.0,85,689,18.0,,,,,,,,,,,,,,,,,
6,crd,196,3962.0,926.0,4.3,39.0,14,237.0,254,492,2667,10,25,5.0,143.0,391,1295,6,3.3,73.0,78,661,21.0,,,,,,,,,,,,,,,,,
7,dal,342,5101.0,971.0,5.3,24.0,12,304.0,305,500,3390,16,12,6.3,191.0,433,1711,15,4.0,89.0,74,610,24.0,,,,,,,,,,,,,,,,,
8,den,304,5012.0,1012.0,5.0,25.0,13,284.0,246,459,2997,13,12,5.9,150.0,507,2015,16,4.0,117.0,94,715,17.0,,,,,,,,,,,,,,,,,
9,det,339,4788.0,938.0,5.1,30.0,13,280.0,252,459,2858,16,17,5.9,148.0,454,1930,19,4.3,116.0,93,799,16.0,,,,,,,,,,,,,,,,,
10,gnb,273,4332.0,940.0,4.6,36.0,17,259.0,272,514,2943,17,19,5.3,150.0,381,1389,12,3.6,88.0,98,834,21.0,,,,,,,,,,,,,,,,,
11,kan,322,5321.0,1021.0,5.2,22.0,8,322.0,284,479,3104,19,14,6.2,172.0,521,2217,14,4.3,127.0,94,724,23.0,,,,,,,,,,,,,,,,,
12,mia,343,5241.0,970.0,5.4,28.0,14,312.0,327,563,3889,26,14,6.6,205.0,379,1352,8,3.6,91.0,62,516,16.0,,,,,,,,,,,,,,,,,
13,min,301,5084.0,969.0,5.2,26.0,10,300.0,284,477,2883,16,16,5.7,158.0,464,2201,18,4.7,125.0,88,675,17.0,,,,,,,,,,,,,,,,,
14,nor,341,4968.0,1008.0,4.9,30.0,15,267.0,292,506,3259,20,15,6.2,157.0,483,1709,15,3.5,93.0,101,801,17.0,,,,,,,,,,,,,,,,,
15,nwe,211,4473.0,977.0,4.6,42.0,20,259.0,284,481,3006,11,22,5.5,155.0,433,1467,9,3.4,93.0,97,667,11.0,,,,,,,,,,,,,,,,,
16,nyg,281,4908.0,951.0,5.2,23.0,15,280.0,261,428,2844,13,8,6.1,148.0,487,2064,16,4.2,120.0,92,719,12.0,,,,,,,,,,,,,,,,,
17,nyj,314,5316.0,1059.0,5.0,25.0,13,331.0,295,503,3156,12,12,5.9,169.0,523,2160,17,4.1,133.0,103,814,29.0,,,,,,,,,,,,,,,,,
18,oti,386,5987.0,1022.0,5.9,40.0,19,353.0,411,667,4621,24,21,6.7,236.0,331,1366,16,4.1,99.0,99,784,18.0,,,,,,,,,,,,,,,,,
19,phi,285,4302.0,1004.0,4.3,43.0,16,249.0,285,513,2906,17,27,5.2,142.0,446,1396,8,3.1,86.0,111,839,21.0,,,,,,,,,,,,,,,,,
20,pit,292,4581.0,915.0,5.0,30.0,14,254.0,259,476,2954,20,16,5.7,158.0,394,1627,8,4.1,82.0,116,933,14.0,,,,,,,,,,,,,,,,,
21,rai,298,4425.0,893.0,5.0,31.0,13,248.0,220,414,2719,20,18,6.1,132.0,446,1706,8,3.8,97.0,117,1013,19.0,,,,,,,,,,,,,,,,,
22,ram,234,4695.0,936.0,5.0,40.0,20,270.0,289,518,3410,13,20,6.2,180.0,388,1285,11,3.3,75.0,108,774,15.0,,,,,,,,,,,,,,,,,
23,sdg,274,4995.0,1010.0,4.9,28.0,12,285.0,272,511,2747,13,16,5.0,155.0,464,2248,16,4.8,114.0,96,799,16.0,,,,,,,,,,,,,,,,,
24,sea,276,4534.0,924.0,4.9,43.0,17,253.0,290,488,3108,15,26,5.9,159.0,394,1426,11,3.6,80.0,85,682,14.0,,,,,,,,,,,,,,,,,
25,sfo,393,5858.0,986.0,5.9,31.0,19,336.0,325,522,3997,29,12,7.3,197.0,440,1861,19,4.2,112.0,114,902,27.0,,,,,,,,,,,,,,,,,
26,tam,199,4001.0,922.0,4.3,47.0,18,249.0,250,495,2572,13,29,4.7,147.0,371,1429,9,3.9,79.0,88,780,23.0,,,,,,,,,,,,,,,,,
27,was,485,5741.0,996.0,5.8,23.0,12,302.0,261,447,3692,30,11,8.1,179.0,540,2049,21,3.8,107.0,90,798,16.0,,,,,,,,,,,,,,,,,
