,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,338,5248.0,976.0,5.4,35.0,16,278.0,252,481,3295,28,19,6.5,157.0,466,1953,13,4.2,94.0,100,802,27.0,,,,,,,,,,,,,,,,,
1,buf,318,5458.0,1086.0,5.0,37.0,14,335.0,299,536,3414,12,23,6.0,166.0,519,2044,20,3.9,138.0,110,938,31.0,,,,,,,,,,,,,,,,,
2,chi,269,4507.0,942.0,4.8,30.0,13,254.0,286,513,2927,19,17,5.3,164.0,389,1580,9,4.1,77.0,94,891,13.0,,,,,,,,,,,,,,,,,
3,cin,435,5652.0,980.0,5.8,31.0,14,308.0,303,505,3990,26,17,7.6,191.0,454,1662,20,3.7,100.0,94,808,17.0,,,,,,,,,,,,,,,,,
4,cle,298,5084.0,1004.0,5.1,33.0,18,298.0,312,522,3209,20,15,5.8,179.0,447,1875,12,4.2,100.0,103,770,19.0,,,,,,,,,,,,,,,,,
5,clt,381,5127.0,961.0,5.3,28.0,13,305.0,240,388,2800,22,15,6.7,152.0,544,2327,23,4.3,140.0,88,645,13.0,,,,,,,,,,,,,,,,,
6,crd,344,5052.0,965.0,5.2,38.0,21,301.0,268,447,2916,12,17,6.2,156.0,493,2136,27,4.3,132.0,94,734,13.0,,,,,,,,,,,,,,,,,
7,dal,310,5066.0,963.0,5.3,23.0,11,299.0,320,540,3495,17,12,6.2,180.0,400,1571,11,3.9,103.0,97,801,16.0,,,,,,,,,,,,,,,,,
8,den,235,4549.0,939.0,4.8,33.0,10,242.0,246,476,2755,12,23,5.2,147.0,411,1794,8,4.4,81.0,105,848,14.0,,,,,,,,,,,,,,,,,
9,det,295,5046.0,1008.0,5.0,36.0,17,305.0,315,534,3286,16,19,5.8,189.0,444,1760,16,4.0,93.0,94,704,23.0,,,,,,,,,,,,,,,,,
10,gnb,313,4812.0,1033.0,4.7,29.0,14,298.0,305,531,3266,20,15,5.7,177.0,457,1546,10,3.4,99.0,106,777,22.0,,,,,,,,,,,,,,,,,
11,kan,252,4998.0,927.0,5.4,33.0,18,275.0,279,471,3228,17,15,6.3,168.0,417,1770,8,4.2,88.0,110,827,19.0,,,,,,,,,,,,,,,,,
12,mia,349,5406.0,1019.0,5.3,21.0,9,327.0,300,485,3105,18,12,6.0,177.0,499,2301,17,4.6,133.0,91,684,17.0,,,,,,,,,,,,,,,,,
13,min,306,5016.0,988.0,5.1,28.0,11,301.0,286,499,3179,16,17,6.0,172.0,456,1837,17,4.0,106.0,92,709,23.0,,,,,,,,,,,,,,,,,
14,nor,211,3933.0,875.0,4.5,48.0,19,214.0,259,491,2720,12,29,5.0,139.0,334,1213,6,3.6,63.0,95,711,12.0,,,,,,,,,,,,,,,,,
15,nwe,305,5431.0,1050.0,5.2,31.0,19,312.0,335,565,3852,25,12,6.5,199.0,460,1579,5,3.4,94.0,83,608,19.0,,,,,,,,,,,,,,,,,
16,nyg,297,4600.0,888.0,5.2,21.0,9,257.0,251,440,2874,17,12,6.1,138.0,414,1726,11,4.2,103.0,80,622,16.0,,,,,,,,,,,,,,,,,
17,nyj,293,4981.0,954.0,5.2,37.0,19,298.0,331,540,3539,21,18,6.2,185.0,379,1442,8,3.8,94.0,93,774,19.0,,,,,,,,,,,,,,,,,
18,oti,251,4748.0,984.0,4.8,38.0,18,280.0,310,532,3208,17,20,5.6,163.0,407,1540,8,3.8,94.0,109,797,23.0,,,,,,,,,,,,,,,,,
19,phi,244,3549.0,905.0,3.9,48.0,22,206.0,206,467,2413,16,26,4.6,133.0,383,1136,4,3.0,53.0,105,881,20.0,,,,,,,,,,,,,,,,,
20,pit,344,5168.0,1039.0,5.0,30.0,11,320.0,334,535,3586,21,19,6.3,194.0,466,1582,14,3.4,98.0,84,685,28.0,,,,,,,,,,,,,,,,,
21,rai,297,5165.0,1002.0,5.2,31.0,13,305.0,295,513,3276,18,18,5.9,176.0,447,1889,13,4.2,108.0,111,905,21.0,,,,,,,,,,,,,,,,,
22,ram,390,5204.0,920.0,5.7,19.0,8,286.0,259,434,3545,25,11,7.9,162.0,469,1659,19,3.5,105.0,83,743,19.0,,,,,,,,,,,,,,,,,
23,sdg,342,5111.0,961.0,5.3,28.0,9,292.0,300,503,3445,22,19,6.5,181.0,430,1666,15,3.9,94.0,87,718,17.0,,,,,,,,,,,,,,,,,
24,sea,261,4703.0,988.0,4.8,39.0,21,262.0,296,517,3019,18,18,5.5,159.0,435,1684,4,3.9,91.0,108,845,12.0,,,,,,,,,,,,,,,,,
25,sfo,239,4554.0,929.0,4.9,28.0,16,260.0,267,499,3042,16,12,5.7,155.0,399,1512,8,3.8,86.0,84,782,19.0,,,,,,,,,,,,,,,,,
26,tam,365,4979.0,989.0,5.0,27.0,16,295.0,257,438,2872,15,11,6.0,147.0,512,2107,21,4.1,120.0,110,925,28.0,,,,,,,,,,,,,,,,,
27,was,224,4293.0,946.0,4.5,41.0,14,242.0,292,548,2947,13,27,4.9,151.0,348,1346,11,3.9,72.0,94,767,19.0,,,,,,,,,,,,,,,,,
