,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,0.6445097826435225,0.7528343648752123,0.07953662635972365,0.9342234940824818,0.40013979444872094,0.312761908133695,-0.195432400345759,-1.0904444537232645,-0.4211748703815544,0.31541160031735177,2.268471783807203,0.33053756065955986,0.7148069005748959,-0.5355618272882217,0.5584106528642849,0.8074150295724163,0.03628176990660649,0.8001872151926388,-0.22335248769868846,0.3597752107180137,0.3108089058598368,1.5597792768225456,,,,,,,,,,,,,,,,,
1,buf,0.2677608491567036,1.2186031007197247,2.369002132789162,-0.13346049915463687,0.6837831930452829,-0.18765714488021698,1.628603336214666,0.42489335102839,0.9244875785553615,0.6591968316740462,-1.4541485793635918,1.1719058968838931,0.0,-0.018467649216835906,1.636019767104335,1.1265236840396906,1.2214862535224227,-0.050644760455231405,1.9433425110791367,1.4091195753122197,1.8784384601833608,2.3648266455051496,,,,,,,,,,,,,,,,,
2,chi,-0.6552740378860028,-0.8906638887475674,-0.62811634835483,-0.6673024957731962,-0.3089687020426838,-0.43786667138717295,-0.9634474473185695,0.005757362480060001,0.36175600899992394,-0.7477225605167956,0.17449782952363102,-0.09014660745260682,-1.0007296608048546,-0.13337746656603275,-1.0071723998995614,-0.500579784892345,-0.6409779350167171,0.5165765566433475,-1.0604846463173936,-0.2698314080385099,1.33668412890979,-1.257886513566569,,,,,,,,,,,,,,,,,
3,cin,2.471742110054594,1.6488846947856077,0.16278991750261232,2.001907487319598,-0.16714700274440283,-0.18765714488021698,0.764586408370254,0.5538582705817222,0.16602328915455436,2.3232329095014075,1.8031442384108538,-0.09014660745260682,2.2873820818396666,1.4179050676481246,0.31442368360238676,-0.21303132702073524,1.2214862535224227,-0.6178660775538103,0.07210592122556045,-0.2698314080385099,0.3799690332564628,-0.4528391448839648,,,,,,,,,,,,,,,,,
4,cle,-0.10898808433011532,0.38909116164425966,0.6623096643599443,0.13346049915464162,0.11649639585215907,0.8131809611476069,0.4445801387982497,0.8440293395767199,0.5819553188259647,0.06696176925284991,0.4071616022218057,-0.5108307755647735,-0.2859227602299586,0.7284461635529436,0.17209795153294616,0.5338933257433242,-0.1330331563242244,0.8001872151926388,0.07210592122556045,0.6745785200962755,-0.05804510692216886,-0.05031546054266276,,,,,,,,,,,,,,,,,
5,clt,1.4545199896401833,0.4844628551743265,-0.23266321542610885,0.667302495773201,-0.5926121006392456,-0.43786667138717295,0.6685845274986527,-1.4773392123832614,-2.6965677385839757,-1.1146194040655368,0.8724891476181551,-0.5108307755647735,1.0007296608048546,-0.8228363706612138,2.1443259530666228,2.118916532547807,1.7294310322149153,1.0837978737419276,2.0418286473872196,-0.8994380267950335,-1.4988810943518784,-1.257886513566569,,,,,,,,,,,,,,,,,
6,crd,0.7575344626895681,0.3181168780870006,-0.14940992428322017,0.4003814974639225,0.8256048923435638,1.5638095406684749,0.540582019669851,-0.5745847755099354,-1.2530389297243751,-0.7795010272808598,-1.4541485793635918,-0.09014660745260682,0.2859227602299586,-0.5930167359628201,1.1073813337035556,1.4491390270175941,2.406690737138239,1.0837978737419276,1.6478841021548878,-0.2698314080385099,-0.4730058713019252,-1.257886513566569,,,,,,,,,,,,,,,,,
7,dal,0.11706127576197603,0.3491681271433015,-0.1910365698546645,0.667302495773201,-1.3017205971306505,-0.9382857244010848,0.4765807657554501,1.1019591786833844,1.0223539384780462,0.8932019051185188,-0.29082971587271833,-1.1418570277330236,0.2859227602299586,0.785901072227542,-0.7835176780761548,-0.5321399814880095,-0.3023480825550553,-0.050644760455231405,0.2198351256876849,0.0449719013397519,0.2992822179603991,-0.6541009870546158,,,,,,,,,,,,,,,,,
8,den,-1.2957472248135948,-0.797510141578665,-0.6905563167119965,-0.6673024957731962,0.11649639585215907,-1.1884952509080409,-1.3474549708049748,-1.283891833053263,-0.5435078202849104,-1.2446222226457992,-1.4541485793635918,1.1719058968838931,-1.1436910409198333,-1.1101109140342058,-0.5598629562527482,0.2498515563823438,-0.810292861247548,1.367408532291219,-0.8635123737012277,0.8844473930151167,0.8410365492339699,-1.056624671395918,,,,,,,,,,,,,,,,,
9,det,-0.16550042435313816,0.30480919992001454,0.7455629555028329,-0.13346049915463687,0.5419614937470019,0.5629714346406509,0.6685845274986527,0.9407530292417191,0.8755543985940191,0.28941103660129924,-0.5234934885708931,0.33053756065955986,-0.2859227602299586,1.3029952502989277,0.11110120921747163,0.13062414702094466,0.5442265485990991,0.23296589809405868,-0.27259555585272993,-0.2698314080385099,-0.8188065082850555,0.7547319081399414,,,,,,,,,,,,,,,,,
10,gnb,0.17357361578499886,-0.21419024859244218,1.265896025145887,-0.9342234940824747,-0.4507904013409647,-0.18765714488021698,0.4445801387982497,0.6183407303583884,0.8021546286520055,0.23163200612118254,0.4071616022218057,-0.5108307755647735,-0.42888414034493727,0.6135363462037468,0.3754204259178613,-0.6198071942537441,-0.4716630087858862,-1.4686980532016805,0.02286285307151896,0.9893818294745373,0.022641708373894873,0.5534700659692904,,,,,,,,,,,,,,,,,
11,kan,-0.9755106313497989,0.198347774584126,-0.9403161901406625,0.9342234940824818,0.11649639585215907,0.8131809611476069,-0.2914342812173603,-0.21993124673827152,-0.6658407701882664,0.12185184820896079,-0.29082971587271833,-0.5108307755647735,0.42888414034493727,0.09644216813236094,-0.4378694716217992,0.16569103212723854,-0.810292861247548,0.8001872151926388,-0.5188108966229373,1.4091195753122197,0.5989761033457787,-0.05031546054266276,,,,,,,,,,,,,,,,,
12,mia,0.8517216960612729,1.1032698899391788,0.9745095061457768,0.667302495773201,-1.5853639957272123,-1.4387047774149968,1.3725983205570624,0.45713458091672304,-0.3233085104588696,-0.23348918924375694,-0.05816594317454367,-1.1418570277330236,0.0,0.6135363462037468,1.2293748183345048,2.027742631271443,0.71354147482993,1.9346298493897967,1.6971271703089295,-0.5846347174167718,-1.049340266273809,-0.4528391448839648,,,,,,,,,,,,,,,,,
13,min,0.04171148906461225,0.23827080908508422,0.32929649978838965,0.13346049915464162,-0.5926121006392456,-0.9382857244010848,0.540582019669851,0.005757362480060001,0.019223749270527172,-0.019706776467325143,-0.5234934885708931,-0.09014660745260682,0.0,0.3262618028307546,0.35508817847936974,0.40063916233940744,0.71354147482993,0.23296589809405868,0.3675643301498093,-0.4797002809573511,-0.7611730687878671,0.7547319081399414,,,,,,,,,,,,,,,,,
14,nor,-1.7478459449977777,-2.1637651000559015,-2.022608974998215,-1.4680654907010342,2.243821885326373,1.0633904876545628,-2.243472525606587,-0.864755844504933,-0.1765089705748424,-1.3457355259860035,-1.4541485793635918,2.433958401220393,-1.4296138011497919,-1.5697501834309933,-2.1254460090165948,-1.7875344682933298,-1.1489227137092097,-0.9014767361031004,-1.7498876004739743,-0.1648969715790893,-0.7381196929889917,-1.45914835573722,,,,,,,,,,,,,,,,,
15,nwe,0.022874042390271302,1.1587185489682874,1.619722512503164,0.4003814974639225,-0.16714700274440283,1.0633904876545628,0.8925889161990558,1.5855776270083806,1.6340186879948262,1.924557599188602,1.5704804657126792,-1.1418570277330236,0.7148069005748959,1.877544337044912,0.4364171682333358,-0.5040864734029744,-1.3182376399400406,-1.4686980532016805,-0.22335248769868846,-1.4241102090921365,-1.9253685466310724,-0.05031546054266276,,,,,,,,,,,,,,,,,
16,nyg,-0.12782553100445626,-0.6843948771592834,-1.752035778783827,0.4003814974639225,-1.5853639957272123,-1.4387047774149968,-0.8674455664469681,-1.1226856836115975,-1.4243050595890734,-0.9008369912891049,-0.29082971587271833,-1.1418570277330236,0.14296138011497866,-1.6272050921055916,-0.4988662139372737,0.011396737659545507,-0.3023480825550553,0.8001872151926388,0.2198351256876849,-1.7389135184703983,-1.763994916038945,-0.6541009870546158,,,,,,,,,,,,,,,,,
