,Year,Lg,Tm,W,L,T,Div. Finish,Playoffs,PF,PA,PD,Coaches,AV,Passer,Rusher,Receiver,Pts,Yds,Pts Def Rank,Yds Def Rank,T/G,Pts±,Yds±,out of,MoV,SoS,SRS,OSRS,DSRS
0,1923,NFL,St. Louis All-Stars,1,4,2,14th of 20,,14,39,-25,Kraehe,,,,,16,1,9,1,1,12,1,20,-3.6,-0.8,-4.4,-6.3,1.9
