,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,108.0,2351.0,583.0,4.0,16.0,0.0,113.0,77.0,176.0,1024.0,4.0,16.0,5.8,,407.0,1327.0,7.0,3.3,,0.0,210.0,,,,,,,,,,,,,,,,,,
1,chi,298.0,4008.0,660.0,6.1,19.0,0.0,148.0,89.0,221.0,1965.0,16.0,19.0,8.9,,439.0,2043.0,21.0,4.7,,0.0,416.0,,,,,,,,,,,,,,,,,,
2,crd,84.0,2005.0,568.0,3.5,33.0,0.0,101.0,85.0,247.0,1170.0,5.0,33.0,4.7,,321.0,835.0,4.0,2.6,,0.0,238.0,,,,,,,,,,,,,,,,,,
3,det,145.0,2844.0,633.0,4.5,20.0,0.0,133.0,92.0,227.0,1357.0,7.0,20.0,6.0,,406.0,1487.0,10.0,3.7,,0.0,304.0,,,,,,,,,,,,,,,,,,
4,gnb,233.0,3445.0,748.0,4.6,15.0,0.0,149.0,101.0,248.0,1871.0,14.0,15.0,7.5,,500.0,1574.0,13.0,3.1,,0.0,259.0,,,,,,,,,,,,,,,,,,
5,nyg,168.0,2252.0,625.0,3.6,11.0,0.0,109.0,75.0,177.0,971.0,8.0,11.0,5.5,,448.0,1281.0,9.0,2.9,,0.0,267.0,,,,,,,,,,,,,,,,,,
6,phi,105.0,2147.0,596.0,3.6,22.0,0.0,97.0,119.0,267.0,1516.0,7.0,22.0,5.7,,329.0,631.0,5.0,1.9,,0.0,237.0,,,,,,,,,,,,,,,,,,
7,pit,114.0,2222.0,649.0,3.4,34.0,0.0,113.0,70.0,221.0,1084.0,8.0,34.0,4.9,,428.0,1138.0,7.0,2.7,,0.0,279.0,,,,,,,,,,,,,,,,,,
8,ram,195.0,2675.0,640.0,4.2,21.0,0.0,131.0,127.0,253.0,1415.0,12.0,21.0,5.6,,387.0,1260.0,14.0,3.3,,0.0,220.0,,,,,,,,,,,,,,,,,,
9,was,242.0,3488.0,611.0,5.7,18.0,0.0,125.0,117.0,201.0,1795.0,18.0,18.0,8.9,,410.0,1693.0,12.0,4.1,,0.0,332.0,,,,,,,,,,,,,,,,,,
