Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2020,NYG,HC,32,21,17,24,28,31,31,20,26,19,22,13,24,26,29,31,9,29,12,9,10,18,10,10,8,4,23,16,5,18,11
2021,NYG,HC,32,28,26,29,30,31,31,32,25,24,31,24,23,15,31,30,29,31,21,23,14,24,25,14,22,20,24,15,16,12,11
