,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,402,5535.0,1038.0,5.3,27.0,15,316.0,268,479,3167,18,12,6.1,163.0,523,2368,23,4.5,123.0,105,931,30.0,189.0,38.6,13.2,32.9,2.8166666666666664,5.7,29.3,2.03,215.0,90.0,0.419,10.0,6.0,0.6,60.0,28.0,0.467
1,buf,379,5591.0,1054.0,5.3,31.0,16,355.0,377,612,3995,24,15,6.0,218.0,388,1596,17,4.1,90.0,112,1031,47.0,184.0,35.9,15.8,29.7,2.716666666666667,5.91,30.3,1.97,212.0,90.0,0.425,12.0,7.0,0.583,58.0,31.0,0.534
2,car,258,4280.0,960.0,4.5,40.0,18,238.0,255,464,2694,15,22,5.3,133.0,452,1586,11,3.5,82.0,94,785,23.0,211.0,19.4,17.5,32.1,2.216666666666667,4.67,20.1,1.08,224.0,64.0,0.28600000000000003,12.0,4.0,0.33299999999999996,39.0,19.0,0.48700000000000004
3,chi,281,4395.0,969.0,4.5,35.0,17,260.0,310,543,3051,22,18,5.2,156.0,382,1344,8,3.5,79.0,95,864,25.0,199.0,26.1,16.1,30.9,2.25,5.02,21.9,1.39,210.0,71.0,0.33799999999999997,21.0,10.0,0.47600000000000003,40.0,23.0,0.575
4,cin,279,5206.0,1054.0,4.9,35.0,13,315.0,350,591,3476,17,22,5.5,186.0,426,1730,13,4.1,105.0,99,884,24.0,183.0,24.6,16.9,28.1,2.533333333333333,5.86,28.4,1.39,223.0,87.0,0.39,30.0,11.0,0.36700000000000005,42.0,19.0,0.452
5,cle,344,5027.0,993.0,5.1,31.0,9,279.0,338,552,3412,27,22,5.8,171.0,406,1615,10,4.0,77.0,107,845,31.0,191.0,30.9,15.2,30.5,2.5166666666666666,5.35,26.2,1.7,222.0,90.0,0.405,10.0,8.0,0.8,43.0,23.0,0.535
6,clt,349,5616.0,1048.0,5.4,32.0,13,324.0,392,591,4055,27,19,6.6,213.0,434,1561,12,3.6,93.0,91,730,18.0,183.0,33.9,16.4,33.1,2.716666666666667,5.9,30.7,1.87,227.0,102.0,0.449,17.0,13.0,0.765,50.0,26.0,0.52
7,crd,262,4563.0,1003.0,4.5,35.0,13,274.0,291,548,2740,18,22,4.7,148.0,414,1823,10,4.4,94.0,76,617,32.0,188.0,22.9,18.6,30.3,2.4833333333333334,5.45,24.1,1.28,230.0,99.0,0.43,13.0,4.0,0.308,40.0,22.0,0.55
8,dal,217,4375.0,948.0,4.6,34.0,18,237.0,252,471,2621,14,16,5.0,129.0,423,1754,7,4.1,87.0,105,974,21.0,203.0,16.3,15.8,28.0,2.2333333333333334,4.78,21.5,0.9,208.0,50.0,0.24,12.0,4.0,0.33299999999999996,26.0,10.0,0.385
9,den,392,6090.0,1057.0,5.8,27.0,7,357.0,359,554,3824,21,20,6.4,199.0,457,2266,21,5.0,125.0,104,877,33.0,181.0,37.6,14.9,30.9,2.75,6.04,33.5,2.06,202.0,77.0,0.381,23.0,16.0,0.696,58.0,34.0,0.586
10,det,306,4471.0,955.0,4.7,31.0,6,242.0,277,577,2994,19,25,5.0,150.0,358,1477,9,4.1,69.0,104,916,23.0,196.0,26.0,14.8,31.7,2.1333333333333333,5.02,22.8,1.35,216.0,64.0,0.29600000000000004,20.0,8.0,0.4,43.0,18.0,0.419
