,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,314,5334.0,1002.0,5.3,39.0,15,288.0,285,514,3287,23,24,5.9,171.0,441,2047,12,4.6,97.0,112,920,20.0,190.0,27.9,19.5,29.0,2.45,5.4,28.0,1.57,214.0,85.0,0.397,21.0,9.0,0.429,44.0,27.0,0.614
1,buf,397,5189.0,999.0,5.2,19.0,9,303.0,281,495,3067,24,10,5.8,160.0,473,2122,20,4.5,107.0,117,1053,36.0,188.0,33.5,10.1,33.3,2.5,5.5,27.4,1.94,206.0,76.0,0.369,23.0,10.0,0.435,50.0,35.0,0.7
2,car,302,4646.0,1022.0,4.5,33.0,16,271.0,293,522,2993,18,17,5.2,155.0,448,1653,12,3.7,95.0,98,782,21.0,212.0,25.5,14.2,30.7,2.3166666666666664,5.0,21.8,1.33,234.0,77.0,0.32899999999999996,13.0,5.0,0.385,39.0,21.0,0.5379999999999999
3,chi,379,5606.0,1086.0,5.2,28.0,19,328.0,335,547,3530,24,9,6.1,185.0,504,2076,13,4.1,110.0,115,935,33.0,202.0,36.6,13.4,34.4,2.6,5.6,27.6,1.83,230.0,85.0,0.37,15.0,9.0,0.6,61.0,27.0,0.44299999999999995
4,cin,456,5265.0,976.0,5.4,20.0,11,315.0,287,454,3262,30,9,6.8,182.0,498,2003,16,4.0,104.0,101,867,29.0,179.0,38.5,10.6,35.5,2.783333333333333,5.6,29.3,2.18,199.0,83.0,0.41700000000000004,14.0,7.0,0.5,58.0,32.0,0.552
5,cle,320,5348.0,1024.0,5.2,29.0,12,291.0,299,513,3269,20,17,6.0,164.0,483,2079,12,4.3,107.0,91,726,20.0,189.0,31.7,13.2,31.8,2.5833333333333335,5.6,28.2,1.63,226.0,91.0,0.40299999999999997,14.0,7.0,0.5,55.0,19.0,0.345
6,clt,313,4909.0,963.0,5.1,27.0,17,279.0,288,468,2917,19,10,5.8,148.0,459,1992,16,4.3,114.0,102,746,17.0,178.0,31.5,12.4,32.1,2.6333333333333333,5.6,27.5,1.73,198.0,74.0,0.374,21.0,10.0,0.47600000000000003,51.0,26.0,0.51
7,crd,417,6020.0,1046.0,5.8,25.0,8,335.0,335,535,3874,29,17,7.0,196.0,490,2146,17,4.4,117.0,111,969,22.0,187.0,36.4,12.3,31.8,2.716666666666667,5.8,32.1,2.07,212.0,90.0,0.425,15.0,7.0,0.467,56.0,33.0,0.589
8,dal,329,5267.0,1079.0,4.9,30.0,11,291.0,334,574,3449,22,19,5.8,178.0,481,1818,10,3.8,90.0,119,919,23.0,209.0,28.2,13.9,33.7,2.466666666666667,5.4,25.1,1.46,246.0,92.0,0.374,11.0,9.0,0.818,49.0,22.0,0.449
9,den,344,4826.0,985.0,4.9,22.0,13,298.0,360,566,3337,15,9,5.5,176.0,379,1489,21,3.9,100.0,99,829,22.0,177.0,34.5,10.7,32.3,2.716666666666667,5.8,27.3,1.85,220.0,97.0,0.441,6.0,3.0,0.5,47.0,30.0,0.638
10,det,451,6117.0,1119.0,5.5,24.0,14,360.0,371,591,4150,27,10,6.7,221.0,495,1967,19,4.0,111.0,114,981,28.0,202.0,37.1,11.4,30.0,2.75,5.7,30.2,2.02,233.0,105.0,0.451,11.0,8.0,0.727,64.0,39.0,0.609
11,gnb,328,4985.0,987.0,5.1,45.0,21,294.0,287,531,2987,24,24,5.2,143.0,413,1998,14,4.8,122.0,98,945,29.0,198.0,27.3,21.7,33.2,2.3,5.1,25.1,1.59,192.0,65.0,0.33899999999999997,16.0,6.0,0.375,55.0,30.0,0.545
12,htx,356,5230.0,1056.0,5.0,21.0,11,291.0,281,512,3141,23,10,5.7,155.0,509,2089,14,4.1,116.0,102,955,20.0,210.0,29.0,8.6,33.6,2.4333333333333336,5.2,24.7,1.58,234.0,83.0,0.355,12.0,6.0,0.5,52.0,24.0,0.462
13,jax,315,5335.0,1042.0,5.1,27.0,13,324.0,314,519,3264,19,14,5.9,188.0,487,2071,14,4.3,112.0,96,717,24.0,176.0,31.8,14.8,30.6,2.85,6.1,30.3,1.7,212.0,83.0,0.392,20.0,11.0,0.55,53.0,26.0,0.491
14,kan,399,6248.0,1081.0,5.8,31.0,13,367.0,403,616,4181,27,18,6.4,227.0,431,2067,19,4.8,120.0,100,827,20.0,182.0,39.6,16.5,31.4,2.75,6.1,34.3,2.2,205.0,87.0,0.424,17.0,10.0,0.588,60.0,31.0,0.517
15,mia,301,4656.0,974.0,4.8,30.0,9,285.0,294,520,3102,20,21,5.5,162.0,407,1554,9,3.8,86.0,106,826,37.0,188.0,30.3,14.4,32.2,2.4333333333333336,5.3,24.8,1.53,201.0,68.0,0.33799999999999997,13.0,4.0,0.308,44.0,18.0,0.409
16,min,442,5769.0,963.0,6.0,23.0,7,315.0,335,542,4103,33,16,7.2,198.0,394,1666,15,4.2,83.0,100,824,34.0,187.0,36.9,12.3,31.1,2.466666666666667,5.3,30.7,2.13,193.0,75.0,0.389,15.0,5.0,0.33299999999999996,53.0,30.0,0.5660000000000001
17,nor,388,5796.0,1071.0,5.4,38.0,18,327.0,343,593,3805,25,20,6.0,191.0,439,1991,18,4.5,108.0,110,953,28.0,196.0,33.7,18.4,28.9,2.5833333333333335,5.6,29.3,1.89,223.0,87.0,0.39,20.0,12.0,0.6,52.0,30.0,0.5770000000000001
18,nwe,346,5377.0,1032.0,5.2,29.0,11,315.0,314,531,3179,23,18,5.6,158.0,467,2198,17,4.7,129.0,99,928,28.0,187.0,32.1,15.5,31.0,2.65,5.7,28.8,1.82,221.0,95.0,0.43,16.0,10.0,0.625,54.0,34.0,0.63
19,nyg,279,4949.0,985.0,5.0,25.0,14,266.0,311,541,3119,17,11,5.4,162.0,407,1830,12,4.5,87.0,120,897,17.0,185.0,27.0,12.4,32.3,2.5,5.5,26.6,1.44,222.0,81.0,0.365,21.0,8.0,0.381,44.0,21.0,0.47700000000000004
20,nyj,336,5463.0,1008.0,5.4,23.0,8,313.0,359,551,3490,17,15,6.0,178.0,427,1973,17,4.6,116.0,99,809,19.0,165.0,36.4,12.7,30.3,3.0166666666666666,6.3,33.1,1.92,211.0,93.0,0.441,16.0,9.0,0.563,49.0,26.0,0.531
21,oti,324,4964.0,974.0,5.1,29.0,11,297.0,339,562,3540,27,18,5.9,197.0,372,1424,7,3.8,75.0,99,853,25.0,177.0,27.1,14.7,28.1,2.4833333333333334,5.6,28.0,1.58,202.0,76.0,0.376,18.0,9.0,0.5,45.0,28.0,0.622
