,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bba,288.0,4147.0,767.0,5.4,32.0,14.0,182.0,133.0,260.0,1929.0,14.0,18.0,7.4,64.0,507.0,2218.0,22.0,4.4,109.0,52.0,456.0,9.0,,,,,,,,,,,,,,,,,
1,bcl,377.0,4456.0,810.0,5.5,39.0,25.0,183.0,124.0,239.0,1791.0,17.0,14.0,7.5,59.0,571.0,2665.0,29.0,4.7,118.0,59.0,488.0,6.0,,,,,,,,,,,,,,,,,
2,bda,340.0,4646.0,779.0,6.0,36.0,20.0,178.0,124.0,265.0,2130.0,21.0,16.0,8.0,57.0,514.0,2516.0,16.0,4.9,112.0,43.0,261.0,9.0,,,,,,,,,,,,,,,,,
3,byk,256.0,4062.0,796.0,5.1,45.0,17.0,219.0,158.0,303.0,2042.0,17.0,28.0,6.7,94.0,493.0,2020.0,18.0,4.1,112.0,99.0,1030.0,13.0,,,,,,,,,,,,,,,,,
4,chi,241.0,3872.0,737.0,5.3,47.0,20.0,206.0,161.0,345.0,2449.0,20.0,27.0,7.1,96.0,392.0,1423.0,6.0,3.6,78.0,75.0,580.0,32.0,,,,,,,,,,,,,,,,,
5,cle,185.0,3888.0,806.0,4.8,51.0,19.0,188.0,129.0,303.0,1707.0,11.0,32.0,5.6,75.0,503.0,2181.0,12.0,4.3,102.0,47.0,385.0,11.0,,,,,,,,,,,,,,,,,
6,cra,425.0,4958.0,852.0,5.8,39.0,20.0,200.0,140.0,288.0,2206.0,20.0,19.0,7.7,76.0,564.0,2752.0,34.0,4.9,116.0,72.0,610.0,8.0,,,,,,,,,,,,,,,,,
7,crd,231.0,3965.0,714.0,5.6,45.0,18.0,201.0,148.0,314.0,2206.0,18.0,27.0,7.0,101.0,400.0,1759.0,10.0,4.4,90.0,90.0,852.0,10.0,,,,,,,,,,,,,,,,,
8,det,305.0,4405.0,771.0,5.7,43.0,18.0,220.0,156.0,310.0,2430.0,21.0,25.0,7.8,106.0,461.0,1975.0,18.0,4.3,96.0,112.0,1039.0,18.0,,,,,,,,,,,,,,,,,
9,gnb,210.0,3396.0,710.0,4.8,51.0,21.0,193.0,122.0,277.0,1790.0,14.0,30.0,6.5,71.0,433.0,1606.0,13.0,3.7,96.0,88.0,759.0,26.0,,,,,,,,,,,,,,,,,
10,lda,256.0,4044.0,771.0,5.2,37.0,13.0,160.0,157.0,310.0,2376.0,24.0,24.0,7.7,68.0,461.0,1668.0,9.0,3.6,76.0,59.0,507.0,16.0,,,,,,,,,,,,,,,,,
11,naa,239.0,3147.0,675.0,4.7,29.0,12.0,140.0,144.0,304.0,1910.0,17.0,17.0,6.3,60.0,371.0,1237.0,13.0,3.3,67.0,54.0,382.0,13.0,,,,,,,,,,,,,,,,,
12,nyg,309.0,3851.0,733.0,5.3,39.0,12.0,190.0,121.0,276.0,2015.0,19.0,27.0,7.3,75.0,457.0,1836.0,18.0,4.0,101.0,95.0,861.0,14.0,,,,,,,,,,,,,,,,,
13,phi,242.0,3739.0,714.0,5.2,36.0,13.0,188.0,151.0,334.0,2410.0,19.0,23.0,7.2,86.0,380.0,1329.0,13.0,3.5,75.0,110.0,1017.0,27.0,,,,,,,,,,,,,,,,,
14,pit,259.0,3469.0,647.0,5.4,32.0,14.0,170.0,98.0,244.0,1847.0,20.0,18.0,7.6,68.0,403.0,1622.0,11.0,4.0,88.0,78.0,622.0,14.0,,,,,,,,,,,,,,,,,
15,ram,214.0,3603.0,759.0,4.7,48.0,24.0,209.0,145.0,306.0,2059.0,14.0,24.0,6.7,93.0,453.0,1544.0,12.0,3.4,99.0,76.0,761.0,17.0,,,,,,,,,,,,,,,,,
16,sfo,264.0,4133.0,737.0,5.6,45.0,21.0,178.0,177.0,332.0,2502.0,23.0,24.0,7.5,78.0,405.0,1631.0,10.0,4.0,87.0,56.0,416.0,13.0,,,,,,,,,,,,,,,,,
17,was,367.0,3986.0,691.0,5.8,29.0,8.0,196.0,146.0,282.0,2422.0,26.0,21.0,8.6,88.0,409.0,1564.0,18.0,3.8,80.0,87.0,745.0,28.0,,,,,,,,,,,,,,,,,
