Year,Age,Level,Employer,Role
1922,23,College,Columbia,Assistant Coach
1923,24,College,Columbia,Assistant Coach
1924,25,College,Columbia,Assistant Coach
1925,26,College,Columbia,Assistant Coach
1926,27,College,Columbia,Assistant Coach
1927,28,College,Columbia,Assistant Coach
1928,29,College,Columbia,Assistant Coach
1929,30,NFL,Orange Tornadoes,Head Coach
1930,31,NFL,Brooklyn Dodgers,Head Coach
1931,32,NFL,Brooklyn Dodgers,Head Coach
