,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1961,39,Oakland Raiders,AFL,12,2,10,0,.167,-13.8,-6.5,-7.3,,,,,4,
1,1962,40,Oakland Raiders,AFL,5,0,5,0,.000,-9.8,-7.6,-2.2,,,,,4,
