Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
chi,286.0,4364.0,854.0,5.1,35.0,15.0,256.0,143.0,315.0,1956.0,12.0,20.0,6.2,90.0,539.0,2408.0,24.0,4.5,141.0,118.0,1107.0,25.0,,,,,,,,,,,,,,,,,
cle,331.0,3610.0,686.0,5.3,36.0,19.0,203.0,151.0,271.0,1902.0,18.0,17.0,7.0,99.0,415.0,1708.0,20.0,4.1,92.0,117.0,1017.0,12.0,,,,,,,,,,,,,,,,,
crd,210.0,3847.0,774.0,5.0,44.0,20.0,224.0,161.0,334.0,1884.0,13.0,24.0,5.6,101.0,440.0,1963.0,14.0,4.5,108.0,82.0,729.0,15.0,,,,,,,,,,,,,,,,,
det,336.0,4188.0,761.0,5.5,33.0,9.0,231.0,158.0,351.0,2347.0,29.0,24.0,6.7,105.0,410.0,1841.0,11.0,4.5,109.0,80.0,746.0,17.0,,,,,,,,,,,,,,,,,
gnb,254.0,3753.0,791.0,4.7,44.0,15.0,218.0,231.0,478.0,2557.0,26.0,29.0,5.3,115.0,313.0,1196.0,8.0,3.8,75.0,90.0,790.0,28.0,,,,,,,,,,,,,,,,,
nyg,254.0,2900.0,701.0,4.1,39.0,13.0,151.0,101.0,210.0,1187.0,11.0,26.0,5.7,54.0,491.0,1713.0,10.0,3.5,81.0,64.0,569.0,16.0,,,,,,,,,,,,,,,,,
nyy,241.0,3675.0,792.0,4.6,36.0,9.0,211.0,172.0,428.0,2338.0,16.0,27.0,5.5,99.0,364.0,1337.0,12.0,3.7,89.0,63.0,605.0,23.0,,,,,,,,,,,,,,,,,
phi,234.0,3052.0,793.0,3.8,47.0,18.0,200.0,120.0,284.0,1490.0,17.0,29.0,5.2,73.0,509.0,1562.0,13.0,3.1,111.0,51.0,428.0,16.0,,,,,,,,,,,,,,,,,
pit,183.0,2952.0,755.0,3.9,43.0,17.0,172.0,130.0,330.0,1524.0,10.0,26.0,4.6,79.0,425.0,1428.0,9.0,3.4,76.0,50.0,430.0,17.0,,,,,,,,,,,,,,,,,
ram,392.0,5409.0,799.0,6.8,37.0,15.0,272.0,189.0,373.0,3199.0,26.0,22.0,8.6,130.0,426.0,2210.0,22.0,5.2,114.0,94.0,813.0,28.0,,,,,,,,,,,,,,,,,
sfo,255.0,4013.0,804.0,5.0,39.0,20.0,237.0,154.0,281.0,1647.0,14.0,19.0,5.9,92.0,523.0,2366.0,18.0,4.5,134.0,75.0,694.0,11.0,,,,,,,,,,,,,,,,,
was,183.0,3555.0,773.0,4.6,43.0,18.0,199.0,99.0,226.0,1404.0,8.0,25.0,6.2,62.0,547.0,2151.0,14.0,3.9,128.0,67.0,560.0,9.0,,,,,,,,,,,,,,,,,
