,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,chi,282.0,4046.0,709.0,5.7,42.0,21.0,228.0,160.0,337.0,2088.0,21.0,21.0,6.2,101.0,372.0,1958.0,15.0,5.3,100.0,102.0,1022.0,27.0,,,,,,,,,,,,,,,,,
1,cle,152.0,3002.0,758.0,4.0,51.0,29.0,201.0,151.0,330.0,1548.0,10.0,22.0,4.7,81.0,428.0,1454.0,8.0,3.4,88.0,59.0,505.0,32.0,,,,,,,,,,,,,,,,,
2,crd,287.0,3753.0,741.0,5.1,43.0,16.0,212.0,123.0,265.0,1776.0,18.0,27.0,6.7,83.0,476.0,1977.0,15.0,4.2,116.0,80.0,711.0,13.0,,,,,,,,,,,,,,,,,
3,det,259.0,3864.0,828.0,4.7,31.0,16.0,235.0,181.0,374.0,2355.0,18.0,15.0,6.3,107.0,454.0,1509.0,13.0,3.3,102.0,81.0,656.0,26.0,,,,,,,,,,,,,,,,,
4,gnb,375.0,4470.0,809.0,5.5,35.0,13.0,236.0,157.0,313.0,2318.0,25.0,22.0,7.4,95.0,496.0,2152.0,22.0,4.3,127.0,99.0,924.0,14.0,,,,,,,,,,,,,,,,,
5,nyg,161.0,2974.0,769.0,3.9,53.0,12.0,174.0,162.0,377.0,2061.0,11.0,41.0,5.5,103.0,392.0,913.0,8.0,2.3,60.0,60.0,506.0,11.0,,,,,,,,,,,,,,,,,
6,nyy,382.0,4991.0,819.0,6.1,34.0,12.0,257.0,182.0,355.0,2594.0,24.0,22.0,7.3,118.0,464.0,2397.0,23.0,5.2,125.0,87.0,797.0,14.0,,,,,,,,,,,,,,,,,
7,phi,264.0,3294.0,749.0,4.4,37.0,19.0,183.0,119.0,287.0,1478.0,17.0,18.0,5.1,77.0,462.0,1816.0,12.0,3.9,92.0,53.0,458.0,14.0,,,,,,,,,,,,,,,,,
8,pit,235.0,3345.0,765.0,4.4,46.0,16.0,188.0,136.0,266.0,1486.0,12.0,30.0,5.6,74.0,499.0,1859.0,13.0,3.7,97.0,84.0,725.0,17.0,,,,,,,,,,,,,,,,,
9,ram,261.0,3879.0,807.0,4.8,29.0,10.0,231.0,140.0,329.0,1673.0,13.0,19.0,5.1,84.0,478.0,2206.0,17.0,4.6,125.0,107.0,1028.0,22.0,,,,,,,,,,,,,,,,,
10,sfo,205.0,3650.0,770.0,4.7,42.0,9.0,188.0,158.0,353.0,2101.0,15.0,33.0,6.0,84.0,417.0,1549.0,9.0,3.7,91.0,68.0,526.0,13.0,,,,,,,,,,,,,,,,,
11,was,296.0,4050.0,759.0,5.3,33.0,15.0,241.0,140.0,295.0,1957.0,16.0,18.0,6.6,92.0,464.0,2093.0,20.0,4.5,135.0,71.0,630.0,14.0,,,,,,,,,,,,,,,,,
