,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,365,5417.0,1011.0,5.4,21.0,12,330.0,257,415,2699,17,9,6.0,148.0,559,2718,17,4.9,152.0,68,594,30.0,167.0,39.5,11.4,Own 27.7,3:02,6.24,32.3,2.0,196.0,82.0,41.8%,18.0,9.0,50.0%,54.0,30.0,55.6%
1,buf,455,6361.0,1037.0,6.1,27.0,13,367.0,361,574,4129,35,14,6.8,212.0,430,2232,15,5.2,128.0,92,709,27.0,171.0,45.0,15.2,Own 30.0,2:47,6.25,37.1,2.52,193.0,97.0,50.3%,13.0,7.0,53.8%,58.0,35.0,60.3%
2,car,347,5206.0,976.0,5.3,21.0,8,281.0,267,457,2996,16,13,6.1,138.0,483,2210,16,4.6,119.0,104,862,24.0,187.0,35.3,9.6,Own 28.4,2:36,5.4,27.9,1.76,202.0,64.0,31.7%,21.0,12.0,57.1%,46.0,26.0,56.5%
3,chi,326,5233.0,993.0,5.3,25.0,10,278.0,223,377,2219,19,15,5.1,109.0,558,3014,18,5.4,148.0,80,754,21.0,181.0,34.3,12.7,Own 29.9,2:46,5.64,28.7,1.85,220.0,90.0,40.9%,25.0,8.0,32.0%,50.0,28.0,56.0%
4,cin,418,5768.0,1053.0,5.5,18.0,6,357.0,418,610,4240,35,12,6.5,221.0,399,1528,14,3.8,96.0,81,623,40.0,176.0,41.5,9.7,Own 30.7,2:56,6.15,32.7,2.36,206.0,95.0,46.1%,12.0,3.0,25.0%,57.0,37.0,64.9%
5,cle,361,5934.0,1116.0,5.3,21.0,9,350.0,335,540,3444,19,12,5.9,182.0,532,2490,19,4.7,142.0,102,865,26.0,179.0,34.6,11.2,Own 28.2,3:00,6.37,33.0,1.89,231.0,88.0,38.1%,42.0,23.0,54.8%,56.0,30.0,53.6%
6,clt,289,5298.0,1103.0,4.8,34.0,14,310.0,398,604,3432,17,20,5.2,193.0,439,1866,8,4.3,91.0,89,794,26.0,195.0,29.2,16.9,Own 28.9,2:40,5.86,27.0,1.39,228.0,75.0,32.9%,26.0,12.0,46.2%,48.0,22.0,45.8%
7,crd,340,5499.0,1144.0,4.8,25.0,8,326.0,433,664,3626,17,17,5.1,189.0,434,1873,15,4.3,115.0,118,916,22.0,187.0,32.1,12.8,Own 26.8,2:45,6.29,29.2,1.65,233.0,82.0,35.2%,41.0,18.0,43.9%,44.0,25.0,56.8%
8,dal,467,6034.0,1114.0,5.4,23.0,5,347.0,355,556,3736,28,18,6.4,194.0,531,2298,24,4.3,129.0,104,842,24.0,195.0,41.5,10.8,Own 29.0,2:35,5.88,30.9,2.31,231.0,105.0,45.5%,19.0,10.0,52.6%,56.0,40.0,71.4%
9,den,287,5527.0,1078.0,5.1,24.0,9,300.0,345,571,3592,18,15,5.7,166.0,444,1935,11,4.4,105.0,113,970,29.0,199.0,28.6,10.6,Own 26.5,2:33,5.6,27.6,1.44,230.0,67.0,29.1%,24.0,12.0,50.0%,36.0,20.0,55.6%
