,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
20,nyj,316,5288.0,1093.0,4.8,16.0,4,310.0,347,556,3220,15,12,5.4,166.0,492,2068,14,4.2,117.0,90,707,27.0,192.0,32.3,8.3,29.9,2.7666666666666666,5.9,27.3,1.57,244.0,93.0,0.381,26.0,11.0,0.423,46.0,22.0,0.478
21,oti,359,5978.0,1100.0,5.4,20.0,6,339.0,439,671,4671,29,14,6.6,215.0,390,1307,9,3.4,93.0,115,836,31.0,189.0,33.9,10.6,27.7,2.783333333333333,6.0,31.5,1.84,225.0,77.0,0.342,26.0,19.0,0.731,49.0,27.0,0.551
22,phi,344,5125.0,1072.0,4.8,27.0,10,325.0,350,556,3057,22,17,4.9,186.0,446,2068,15,4.6,115.0,95,798,24.0,179.0,32.4,15.1,28.9,2.783333333333333,6.1,28.5,1.78,223.0,86.0,0.386,25.0,15.0,0.6,55.0,29.0,0.527
23,pit,346,5617.0,1024.0,5.5,23.0,3,314.0,332,542,3779,29,20,6.5,196.0,442,1838,7,4.2,95.0,96,717,23.0,177.0,37.3,13.0,28.8,2.783333333333333,6.0,31.6,1.93,216.0,85.0,0.39399999999999996,21.0,13.0,0.619,47.0,26.0,0.5529999999999999
24,rai,418,6216.0,1077.0,5.8,13.0,7,360.0,399,590,4129,25,6,6.7,206.0,460,2087,20,4.5,126.0,93,758,28.0,179.0,40.8,7.3,29.0,2.8666666666666667,6.2,34.7,2.23,206.0,86.0,0.41700000000000004,20.0,11.0,0.55,54.0,35.0,0.648
25,ram,384,5798.0,1049.0,5.5,22.0,6,331.0,375,556,3842,23,16,6.5,203.0,455,1956,12,4.3,106.0,82,691,22.0,173.0,41.0,12.1,29.8,3.0,6.3,33.5,2.04,208.0,84.0,0.40399999999999997,20.0,13.0,0.65,54.0,24.0,0.444
26,rav,315,5513.0,1047.0,5.3,25.0,11,323.0,394,593,3947,20,14,6.2,206.0,406,1566,11,3.9,91.0,79,650,26.0,173.0,35.8,13.9,27.5,2.8,6.2,31.6,1.79,209.0,73.0,0.349,24.0,15.0,0.625,56.0,26.0,0.46399999999999997
27,sdg,384,5884.0,1002.0,5.9,24.0,10,318.0,310,505,3406,24,14,6.2,175.0,457,2478,17,5.4,119.0,80,762,24.0,188.0,37.2,11.2,27.4,2.6833333333333336,5.5,31.5,2.01,199.0,78.0,0.392,15.0,6.0,0.4,48.0,25.0,0.521
28,sea,401,6149.0,1117.0,5.5,25.0,11,347.0,343,547,3595,23,14,6.1,188.0,525,2554,21,4.9,130.0,98,818,29.0,188.0,37.2,12.2,28.3,2.8666666666666667,6.1,32.6,2.05,227.0,96.0,0.423,28.0,11.0,0.39299999999999996,52.0,31.0,0.596
29,sfo,277,5110.0,1026.0,5.0,30.0,10,291.0,389,593,3789,20,20,5.9,188.0,389,1321,11,3.4,77.0,96,832,26.0,183.0,25.7,15.3,25.7,2.6333333333333333,5.7,27.9,1.45,218.0,85.0,0.39,25.0,10.0,0.4,37.0,21.0,0.568
30,tam,358,5513.0,1073.0,5.1,20.0,10,314.0,364,570,3461,29,10,5.6,186.0,458,2052,12,4.5,103.0,97,863,25.0,197.0,33.0,10.2,29.9,2.7,5.6,27.9,1.82,236.0,87.0,0.369,24.0,14.0,0.583,48.0,30.0,0.625
31,was,343,5178.0,998.0,5.2,18.0,9,286.0,308,514,3252,26,9,5.8,155.0,441,1926,10,4.4,102.0,85,707,29.0,197.0,31.5,7.6,28.7,2.35,5.2,26.3,1.68,210.0,67.0,0.319,25.0,12.0,0.48,52.0,27.0,0.519
