Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2015,MIA,OC,32,22,18,28,27,26,27,8,32,23,16,9,2,17,19,19,11,24,25,19,29,31,28,23,13,30,8,21,25,17,27
2019,CIN,HC,32,32,29,30,30,26,30,27,25,25,26,24,28,6,19,28,23,27,29,25,28,32,32,27,25,30,2,21,17,22,31
2020,CIN,HC,32,27,25,28,29,29,29,24,17,24,22,27,29,14,27,27,9,28,26,22,27,25,29,7,31,25,9,19,26,18,25
2021,CIN,HC,32,9,16,8,16,13,7,12,19,23,14,26,9,20,7,7,14,3,18,17,17,5,5,14,13,11,28,26,13,15,21
2022,CIN,HC,32,6,6,6,7,8,7,7,24,29,19,29,5,6,5,2,14,8,16,6,8,7,7,13,9,4,24,23,4,18,18
2023,CIN,HC,32,13,5,17,29,22,16,2,30,31,19,22,1,7,15,12,19,20,31,21,12,15,26,25,30,17,9,28,17,8,32
2024,CIN,HC,32,16,14,12,10,9,6,19,30,30,25,20,29,2,1,1,7,9,25,25,7,20,19,24,16,7,22,21,29,8,19
