Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1969,SDG,HC,10,4,5,4,5,2,5,5,4,2,2,1,4,2,4,9,5,6,6,4,5,3,3,5,7,10,7,9,7,2,6
1970,SDG,HC,26,14,13,14,18,15,14,3,22,22,19,16,1,14,8,3,10,12,21,17,26,23,21,20,20,12,9,12,4,25,13
1971,SDG,OC,26,14,20,15,11,2,7,19,23,19,15,12,11,2,1,1,23,3,24,23,19,22,24,26,25,24,10,16,11,11,20
1975,WAS,OC,26,11,18,12,12,8,10,22,21,20,23,14,13,3,2,1,23,7,15,11,13,15,16,4,10,6,14,16,16,17,17
1976,WAS,OC,28,7,11,11,14,17,11,24,9,14,21,20,24,13,16,5,19,18,13,9,3,22,19,8,14,6,10,9,4,2,11
1977,WAS,OC,28,7,11,13,20,20,21,8,17,23,26,24,8,7,18,12,6,24,19,4,15,18,18,5,16,20,25,17,9,11,9
