Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,419,5906.0,1021.0,5.8,18.0,4,343.0,422,615,4509,32,14,7.0,247.0,378,1397,12,3.7,70.0,55,415,26.0,175.0,44.0,10.3,29.0,2.8166666666666664,6.05,33.7,2.33,204.0,92.0,0.451,8.0,2.0,0.25,63.0,37.0,0.5870000000000001
buf,344,5486.0,983.0,5.6,34.0,17,301.0,309,511,3269,24,17,6.0,176.0,442,2217,12,5.0,103.0,104,871,22.0,190.0,30.0,17.4,27.3,2.533333333333333,5.3,28.8,1.66,198.0,77.0,0.389,8.0,5.0,0.625,48.0,24.0,0.5
car,357,5771.0,988.0,5.8,22.0,10,328.0,284,490,3683,19,12,7.0,171.0,462,2088,21,4.5,123.0,98,835,34.0,175.0,32.6,10.3,25.8,2.7333333333333334,5.77,32.9,1.91,204.0,88.0,0.431,9.0,3.0,0.33299999999999996,46.0,27.0,0.5870000000000001
chi,375,4969.0,999.0,5.0,24.0,8,292.0,287,485,2999,21,16,5.7,163.0,470,1970,11,4.2,99.0,102,811,30.0,195.0,30.3,11.8,31.1,2.6166666666666667,5.29,25.4,1.56,219.0,80.0,0.365,13.0,5.0,0.385,46.0,23.0,0.5
cin,391,5323.0,1016.0,5.2,26.0,10,292.0,335,540,3578,28,16,6.1,173.0,430,1745,11,4.1,95.0,99,857,24.0,195.0,35.4,12.8,31.2,2.5,5.39,27.2,1.86,217.0,74.0,0.341,16.0,11.0,0.688,57.0,31.0,0.544
cle,302,5028.0,998.0,5.0,26.0,8,279.0,328,566,3435,16,18,5.7,185.0,396,1593,12,4.0,71.0,113,1005,23.0,191.0,29.8,12.0,29.0,2.3666666666666667,5.39,26.2,1.48,218.0,67.0,0.307,16.0,7.0,0.43799999999999994,39.0,17.0,0.436
clt,357,5799.0,1109.0,5.2,27.0,9,360.0,339,628,4128,23,18,6.2,208.0,440,1671,11,3.8,110.0,94,801,42.0,180.0,33.3,13.9,24.8,2.7333333333333334,6.34,32.2,1.76,229.0,98.0,0.428,8.0,7.0,0.875,48.0,26.0,0.542
crd,250,4209.0,1018.0,4.1,34.0,13,246.0,337,608,3005,11,21,4.5,168.0,352,1204,10,3.4,58.0,102,857,20.0,209.0,22.0,14.8,30.4,2.25,5.0,20.1,1.06,230.0,58.0,0.252,24.0,10.0,0.41700000000000004,40.0,16.0,0.4
dal,376,5994.0,1049.0,5.7,29.0,10,338.0,434,658,4729,29,19,6.8,237.0,355,1265,8,3.6,76.0,117,853,25.0,180.0,36.7,15.0,27.2,2.75,6.0,33.2,1.92,212.0,93.0,0.439,11.0,8.0,0.727,49.0,25.0,0.51
den,481,6366.0,1090.0,5.8,25.0,14,380.0,402,588,4534,37,11,7.4,232.0,481,1832,12,3.8,112.0,100,805,36.0,188.0,39.9,12.2,29.1,2.6666666666666665,5.97,33.9,2.24,213.0,96.0,0.451,5.0,3.0,0.6,66.0,39.0,0.591
det,372,6540.0,1160.0,5.6,33.0,16,382.0,445,740,4927,22,17,6.4,272.0,391,1613,17,4.1,84.0,103,944,26.0,197.0,36.0,15.2,25.1,2.6,6.07,33.2,1.87,228.0,97.0,0.425,15.0,6.0,0.4,55.0,33.0,0.6
gnb,433,5751.0,1042.0,5.5,16.0,8,341.0,374,558,4049,40,8,6.6,213.0,433,1702,9,3.9,85.0,103,923,43.0,186.0,37.6,8.1,31.2,2.6166666666666667,5.78,30.9,2.18,213.0,90.0,0.423,13.0,7.0,0.5379999999999999,47.0,32.0,0.6809999999999999
htx,416,5953.0,1090.0,5.5,17.0,4,341.0,354,554,3830,22,13,6.6,205.0,508,2123,19,4.2,114.0,108,873,22.0,202.0,35.6,8.4,27.0,2.6666666666666665,5.58,29.5,1.88,221.0,83.0,0.376,7.0,4.0,0.5710000000000001,57.0,32.0,0.561
jax,255,4788.0,994.0,4.8,26.0,9,269.0,328,586,3419,20,17,5.4,157.0,358,1369,5,3.8,76.0,101,955,36.0,196.0,25.5,12.8,26.6,2.283333333333333,5.21,24.4,1.28,216.0,64.0,0.29600000000000004,26.0,8.0,0.308,36.0,16.0,0.444
kan,211,5108.0,1015.0,5.0,37.0,17,286.0,273,475,2713,8,20,5.3,144.0,500,2395,9,4.8,118.0,92,733,24.0,186.0,24.2,18.8,26.4,2.6166666666666667,5.64,27.4,1.09,212.0,70.0,0.33,15.0,7.0,0.467,37.0,10.0,0.27
mia,288,4984.0,981.0,5.1,26.0,13,288.0,293,504,3182,13,13,5.9,158.0,440,1802,15,4.1,93.0,82,724,37.0,186.0,27.4,12.9,25.3,2.5,5.44,26.8,1.42,207.0,78.0,0.377,15.0,5.0,0.33299999999999996,38.0,21.0,0.5529999999999999
min,379,5385.0,1001.0,5.4,23.0,11,306.0,300,483,2751,18,12,5.3,163.0,486,2634,16,5.4,113.0,90,830,30.0,182.0,37.9,12.6,27.4,2.533333333333333,5.71,29.5,1.88,210.0,78.0,0.371,11.0,7.0,0.636,52.0,28.0,0.5379999999999999
nor,461,6574.0,1067.0,6.2,24.0,5,352.0,423,671,4997,43,19,7.2,267.0,370,1577,10,4.3,64.0,104,911,21.0,190.0,37.4,12.1,24.2,2.4333333333333336,5.73,34.7,2.24,207.0,91.0,0.44,14.0,8.0,0.5710000000000001,57.0,39.0,0.684
nwe,557,6846.0,1191.0,5.7,16.0,7,444.0,402,641,4662,34,9,7.0,256.0,523,2184,25,4.2,151.0,97,840,37.0,185.0,48.1,8.1,28.4,2.6666666666666665,6.63,37.0,2.74,226.0,110.0,0.48700000000000004,12.0,8.0,0.667,70.0,49.0,0.7
nyg,429,5687.0,968.0,5.9,21.0,6,327.0,323,539,3825,26,15,6.8,187.0,409,1862,18,4.6,103.0,72,578,37.0,176.0,43.8,11.9,31.4,2.65,5.72,32.3,2.31,192.0,78.0,0.406,10.0,5.0,0.5,62.0,34.0,0.5479999999999999
nyj,281,4787.0,1034.0,4.6,37.0,18,299.0,272,493,2891,14,19,5.4,162.0,494,1896,12,3.8,102.0,83,708,35.0,194.0,24.2,17.5,27.8,2.5166666666666666,5.47,24.6,1.26,217.0,80.0,0.369,14.0,7.0,0.5,47.0,23.0,0.489
oti,330,5010.0,957.0,5.2,28.0,12,260.0,318,540,3323,17,16,5.7,166.0,378,1687,10,4.5,70.0,106,847,24.0,188.0,27.7,14.9,25.4,2.35,5.26,26.6,1.4,217.0,83.0,0.382,15.0,5.0,0.33299999999999996,36.0,18.0,0.5
phi,280,5665.0,1079.0,5.3,37.0,22,332.0,367,618,3791,18,15,5.7,190.0,413,1874,10,4.5,111.0,98,813,31.0,184.0,29.9,17.9,25.6,2.5833333333333335,6.03,30.4,1.51,222.0,83.0,0.374,24.0,14.0,0.583,50.0,22.0,0.44
pit,336,5324.0,1023.0,5.2,30.0,16,307.0,354,574,3787,27,14,6.2,202.0,412,1537,8,3.7,80.0,92,938,25.0,186.0,33.9,15.6,26.8,2.7666666666666666,5.67,28.6,1.77,224.0,94.0,0.42,13.0,6.0,0.462,49.0,27.0,0.551
rai,290,5504.0,1032.0,5.3,26.0,10,300.0,376,629,4084,24,16,6.2,200.0,376,1420,4,3.8,72.0,108,939,28.0,188.0,31.4,12.8,26.0,2.5166666666666666,5.67,29.0,1.54,220.0,77.0,0.35,16.0,4.0,0.25,42.0,18.0,0.429
ram,299,5264.0,1002.0,5.3,22.0,8,287.0,332,557,3550,22,14,6.0,189.0,410,1714,5,4.2,79.0,130,978,19.0,182.0,27.5,11.0,24.4,2.6166666666666667,5.68,28.9,1.42,209.0,67.0,0.321,24.0,13.0,0.542,37.0,19.0,0.514
rav,398,5640.0,1042.0,5.4,16.0,5,314.0,334,560,3739,22,11,6.3,182.0,444,1901,17,4.3,98.0,121,1127,34.0,193.0,35.8,7.8,27.0,2.3666666666666667,5.57,29.2,1.88,217.0,80.0,0.369,14.0,6.0,0.429,49.0,28.0,0.5710000000000001
sdg,350,4756.0,988.0,4.8,26.0,11,293.0,338,528,3295,26,15,5.7,184.0,411,1461,4,3.6,81.0,103,796,28.0,180.0,30.6,13.9,28.9,2.8166666666666664,5.64,26.4,1.58,217.0,82.0,0.37799999999999995,11.0,6.0,0.545,47.0,22.0,0.46799999999999997
sea,412,5610.0,974.0,5.8,18.0,8,311.0,259,405,3031,27,10,6.9,153.0,536,2579,16,4.8,129.0,110,890,29.0,170.0,39.4,10.0,29.4,3.0,5.89,32.9,2.19,199.0,80.0,0.402,18.0,11.0,0.611,54.0,31.0,0.574
sfo,397,5789.0,969.0,6.0,16.0,8,322.0,289,436,3298,23,8,6.9,172.0,492,2491,17,5.1,128.0,109,960,22.0,178.0,39.3,7.9,31.8,2.85,5.68,32.5,2.1,194.0,68.0,0.35100000000000003,12.0,8.0,0.667,55.0,28.0,0.509
tam,389,5820.0,1008.0,5.8,23.0,6,301.0,311,566,3983,27,17,6.7,188.0,416,1837,13,4.4,89.0,101,819,24.0,193.0,35.2,10.9,29.0,2.5166666666666666,5.39,30.1,1.89,212.0,76.0,0.358,17.0,7.0,0.41200000000000003,47.0,28.0,0.596
was,436,6131.0,994.0,6.2,14.0,6,341.0,291,442,3422,24,8,7.2,171.0,519,2709,22,5.2,144.0,116,985,26.0,183.0,39.3,7.7,27.5,2.7333333333333334,5.6,33.6,2.23,190.0,68.0,0.358,17.0,12.0,0.706,53.0,32.0,0.604
