,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,299,5849.0,991.0,5.9,31.0,11,298.0,337,551,3878,14,20,6.7,189.0,411,1971,16,4.8,99.0,83,641,10.0,180.0,31.7,17.2,Own 25.5,2:35,5.7,32.5,1.62,200.0,81.0,40.5%,13.0,6.0,46.2%,42.0,19.0,45.2%
1,buf,435,5806.0,1042.0,5.6,21.0,9,349.0,306,536,3473,25,12,6.1,182.0,470,2333,23,5.0,136.0,80,693,31.0,186.0,37.1,10.8,Own 30.3,2:35,5.8,31.2,2.15,209.0,92.0,44.0%,12.0,6.0,50.0%,55.0,38.0,69.1%
2,car,363,5329.0,1010.0,5.3,23.0,12,326.0,371,555,3568,22,11,6.0,196.0,416,1761,11,4.2,98.0,86,711,32.0,176.0,38.6,11.9,Own 28.8,2:46,5.9,30.3,1.91,202.0,73.0,36.1%,19.0,10.0,52.6%,50.0,27.0,54.0%
3,chi,277,5050.0,1021.0,4.9,44.0,20,286.0,350,592,3423,19,24,5.4,186.0,388,1627,6,4.2,75.0,78,704,25.0,195.0,25.1,20.5,Own 26.2,2:21,5.4,25.9,1.29,220.0,78.0,35.5%,16.0,10.0,62.5%,41.0,21.0,51.2%
4,cin,320,5115.0,1034.0,4.9,30.0,16,307.0,346,560,3400,16,14,5.6,183.0,423,1715,13,4.1,99.0,90,779,25.0,191.0,29.3,14.1,Own 25.6,2:29,5.6,26.7,1.49,219.0,79.0,36.1%,12.0,5.0,41.7%,41.0,21.0,51.2%
5,cle,368,5821.0,1095.0,5.3,29.0,12,345.0,378,600,3923,27,17,6.1,203.0,457,1898,14,4.2,104.0,120,1008,38.0,199.0,30.7,14.6,Own 28.1,2:36,5.6,29.3,1.74,223.0,85.0,38.1%,11.0,7.0,63.6%,53.0,30.0,56.6%
6,clt,387,5988.0,995.0,6.0,15.0,3,325.0,334,535,3788,23,12,6.7,190.0,428,2200,14,5.1,102.0,128,1208,33.0,180.0,38.3,8.3,Own 25.0,2:38,5.8,33.3,1.97,197.0,75.0,38.1%,7.0,3.0,42.9%,53.0,27.0,50.9%
7,crd,357,5405.0,1041.0,5.2,33.0,11,288.0,270,497,3213,20,22,6.0,160.0,506,2192,12,4.3,107.0,100,810,21.0,211.0,27.0,14.2,Own 28.1,2:23,5.1,25.6,1.42,222.0,73.0,32.9%,9.0,4.0,44.4%,45.0,20.0,44.4%
8,dal,400,5687.0,986.0,5.8,16.0,9,317.0,320,511,3684,22,7,6.8,195.0,441,2003,17,4.5,92.0,89,726,30.0,175.0,38.9,8.0,Own 26.8,2:44,5.8,32.6,2.06,202.0,81.0,40.1%,11.0,6.0,54.5%,55.0,30.0,54.5%
9,den,289,4652.0,1015.0,4.6,24.0,8,287.0,321,559,3194,25,16,5.2,183.0,404,1458,5,3.6,73.0,123,951,31.0,193.0,26.9,11.9,Own 25.5,2:23,5.4,24.1,1.43,216.0,66.0,30.6%,18.0,7.0,38.9%,41.0,24.0,58.5%
10,det,437,5458.0,998.0,5.5,17.0,6,305.0,346,544,3569,26,11,6.2,167.0,420,1889,13,4.5,107.0,93,789,31.0,190.0,36.8,8.4,Own 29.5,2:29,5.5,28.5,1.93,208.0,76.0,36.5%,6.0,5.0,83.3%,39.0,20.0,51.3%
11,gnb,336,5388.0,1033.0,5.2,23.0,5,308.0,313,568,3492,24,18,5.7,191.0,418,1896,12,4.5,83.0,123,1055,34.0,187.0,33.2,11.8,Own 26.1,2:32,5.7,28.8,1.76,218.0,83.0,38.1%,23.0,9.0,39.1%,47.0,29.0,61.7%
12,htx,331,5172.0,1015.0,5.1,29.0,14,292.0,308,581,3612,29,15,5.8,167.0,390,1560,5,4.0,94.0,90,863,31.0,200.0,28.0,14.5,Own 27.8,2:13,5.2,26.0,1.54,215.0,71.0,33.0%,16.0,5.0,31.3%,40.0,20.0,50.0%
13,jax,444,6088.0,1100.0,5.5,23.0,11,364.0,341,535,3832,21,12,6.9,194.0,545,2256,19,4.1,133.0,101,820,37.0,191.0,39.8,11.0,Own 28.3,2:47,6.0,31.9,2.03,215.0,89.0,41.4%,9.0,4.0,44.4%,66.0,35.0,53.0%
14,kan,425,5704.0,973.0,5.9,13.0,6,301.0,279,464,3533,29,7,7.2,176.0,482,2171,11,4.5,106.0,81,670,19.0,178.0,40.4,6.2,Own 28.2,2:43,5.7,31.9,2.11,202.0,79.0,39.1%,4.0,3.0,75.0%,64.0,34.0,53.1%
15,mia,317,5708.0,1073.0,5.3,16.0,6,320.0,353,600,3974,18,10,6.2,215.0,431,1734,10,4.0,79.0,121,1045,26.0,183.0,32.2,8.2,Own 28.3,2:48,6.1,31.2,1.58,238.0,87.0,36.6%,17.0,12.0,70.6%,54.0,23.0,42.6%
16,min,348,5600.0,1083.0,5.2,22.0,12,345.0,391,612,3908,28,10,6.0,229.0,427,1692,10,4.0,82.0,111,949,34.0,187.0,33.7,11.8,Own 26.8,2:42,6.0,30.0,1.82,230.0,95.0,41.3%,20.0,11.0,55.0%,51.0,31.0,60.8%
17,nor,454,7042.0,1089.0,6.5,26.0,11,380.0,370,602,4681,31,15,7.4,236.0,457,2361,18,5.2,116.0,102,835,28.0,192.0,39.6,13.0,Own 29.5,2:39,5.8,36.6,2.21,208.0,80.0,38.5%,19.0,10.0,52.6%,70.0,39.0,55.7%
18,nwe,331,5972.0,1046.0,5.7,41.0,21,340.0,369,594,4342,27,20,6.9,207.0,415,1630,10,3.9,100.0,101,932,33.0,196.0,30.1,20.4,Own 26.1,2:25,5.5,30.3,1.68,205.0,82.0,40.0%,23.0,9.0,39.1%,46.0,24.0,52.2%
19,nyg,344,6134.0,1016.0,6.0,35.0,14,317.0,341,534,4068,26,21,7.2,196.0,449,2066,9,4.6,104.0,102,900,17.0,175.0,35.4,17.1,Own 27.9,2:49,6.0,35.1,1.89,198.0,84.0,42.4%,21.0,10.0,47.6%,50.0,23.0,46.0%
20,nyj,375,5174.0,1019.0,5.1,23.0,12,293.0,266,494,3036,20,11,5.8,161.0,495,2138,17,4.3,96.0,109,805,36.0,193.0,30.6,11.4,Own 28.7,2:32,5.4,26.8,1.68,226.0,84.0,37.2%,15.0,12.0,80.0%,41.0,24.0,58.5%
