,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bba,360.0,5421.0,899.0,6.0,39.0,13.0,223.0,177.0,360.0,2683.0,17.0,26.0,7.5,89.0,539.0,2738.0,29.0,5.1,120.0,88.0,644.0,14.0,,,,,,,,,,,,,,,,,
1,bcl,333.0,5065.0,872.0,5.8,34.0,21.0,218.0,185.0,340.0,2899.0,19.0,13.0,8.5,84.0,532.0,2166.0,22.0,4.1,120.0,84.0,743.0,14.0,,,,,,,,,,,,,,,,,
2,bda,253.0,4311.0,819.0,5.3,47.0,15.0,194.0,188.0,410.0,2524.0,20.0,32.0,6.2,79.0,409.0,1787.0,12.0,4.4,101.0,56.0,410.0,14.0,,,,,,,,,,,,,,,,,
3,byk,174.0,2478.0,626.0,4.0,54.0,20.0,121.0,101.0,261.0,1308.0,13.0,34.0,5.0,55.0,365.0,1170.0,4.0,3.2,55.0,81.0,813.0,11.0,,,,,,,,,,,,,,,,,
4,chi,375.0,4346.0,844.0,5.1,40.0,21.0,242.0,142.0,287.0,1894.0,22.0,19.0,6.6,93.0,557.0,2452.0,25.0,4.4,134.0,122.0,1066.0,15.0,,,,,,,,,,,,,,,,,
5,cle,389.0,5366.0,888.0,6.0,27.0,11.0,243.0,178.0,344.0,2809.0,26.0,16.0,8.2,104.0,544.0,2557.0,25.0,4.7,123.0,77.0,761.0,16.0,,,,,,,,,,,,,,,,,
6,cra,202.0,4009.0,825.0,4.9,65.0,27.0,180.0,146.0,341.0,2290.0,19.0,38.0,6.7,65.0,484.0,1719.0,8.0,3.6,102.0,78.0,659.0,13.0,,,,,,,,,,,,,,,,,
7,crd,395.0,4694.0,816.0,5.8,28.0,16.0,233.0,134.0,285.0,2134.0,22.0,12.0,7.5,81.0,531.0,2560.0,25.0,4.8,135.0,83.0,749.0,17.0,,,,,,,,,,,,,,,,,
8,det,200.0,3648.0,713.0,5.1,46.0,20.0,187.0,151.0,324.0,2288.0,20.0,26.0,7.1,92.0,389.0,1360.0,7.0,3.5,84.0,49.0,395.0,11.0,,,,,,,,,,,,,,,,,
9,gnb,154.0,3123.0,720.0,4.3,48.0,19.0,172.0,109.0,274.0,1364.0,8.0,29.0,5.0,58.0,446.0,1759.0,11.0,3.9,89.0,104.0,941.0,25.0,,,,,,,,,,,,,,,,,
10,lda,258.0,4051.0,806.0,5.0,40.0,16.0,186.0,195.0,406.0,2497.0,21.0,24.0,6.2,93.0,400.0,1554.0,11.0,3.9,78.0,77.0,715.0,15.0,,,,,,,,,,,,,,,,,
11,naa,265.0,3943.0,780.0,5.1,39.0,15.0,178.0,139.0,316.0,1966.0,15.0,24.0,6.2,70.0,464.0,1977.0,20.0,4.3,93.0,84.0,690.0,15.0,,,,,,,,,,,,,,,,,
12,nyg,297.0,3723.0,725.0,5.1,36.0,20.0,212.0,191.0,363.0,2504.0,24.0,16.0,6.9,114.0,362.0,1219.0,15.0,3.4,81.0,95.0,815.0,17.0,,,,,,,,,,,,,,,,,
13,phi,376.0,4619.0,829.0,5.6,34.0,18.0,241.0,159.0,301.0,2241.0,27.0,16.0,7.4,99.0,528.0,2378.0,21.0,4.5,119.0,86.0,773.0,23.0,,,,,,,,,,,,,,,,,
14,pit,200.0,3463.0,776.0,4.5,46.0,17.0,210.0,108.0,266.0,1529.0,8.0,29.0,5.7,68.0,510.0,1934.0,17.0,3.8,122.0,63.0,616.0,20.0,,,,,,,,,,,,,,,,,
15,ram,327.0,4491.0,822.0,5.5,42.0,17.0,239.0,201.0,395.0,2748.0,28.0,25.0,7.0,123.0,427.0,1743.0,15.0,4.1,100.0,98.0,859.0,16.0,,,,,,,,,,,,,,,,,
16,sfo,495.0,5767.0,891.0,6.5,35.0,21.0,227.0,162.0,288.0,2104.0,30.0,14.0,7.3,67.0,603.0,3663.0,35.0,6.1,152.0,89.0,794.0,8.0,,,,,,,,,,,,,,,,,
17,was,291.0,4464.0,794.0,5.6,43.0,17.0,236.0,202.0,360.0,2861.0,24.0,26.0,7.9,120.0,434.0,1603.0,11.0,3.7,93.0,122.0,1100.0,23.0,,,,,,,,,,,,,,,,,
