,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,183,2963.0,610.0,4.9,21.0,10,190.0,176,275,1782,9,11,5.9,92.0,310,1181,12,3.8,79.0,77,655,19.0,,,,,,,,,,,,,,,,,
1,buf,150,2927.0,604.0,4.8,26.0,9,180.0,149,273,1556,8,17,5.5,84.0,319,1371,9,4.3,83.0,69,582,13.0,,,,,,,,,,,,,,,,,
2,chi,141,2493.0,571.0,4.4,19.0,8,153.0,141,262,1505,10,11,5.1,83.0,276,988,5,3.6,56.0,58,422,14.0,,,,,,,,,,,,,,,,,
3,cin,232,3288.0,606.0,5.4,16.0,7,207.0,219,310,2339,12,9,6.9,123.0,269,949,13,3.5,63.0,56,475,21.0,,,,,,,,,,,,,,,,,
4,cle,140,2718.0,616.0,4.4,24.0,8,176.0,174,334,1845,9,16,5.1,96.0,256,873,7,3.4,64.0,59,461,16.0,,,,,,,,,,,,,,,,,
5,clt,113,2483.0,596.0,4.2,21.0,11,152.0,142,283,1439,6,10,4.7,80.0,293,1044,4,3.6,62.0,52,433,10.0,,,,,,,,,,,,,,,,,
6,crd,135,2542.0,579.0,4.4,16.0,10,162.0,129,240,1333,6,6,4.9,81.0,307,1209,10,3.9,71.0,56,528,10.0,,,,,,,,,,,,,,,,,
7,dal,226,3199.0,579.0,5.5,26.0,12,180.0,160,258,1886,16,14,6.7,99.0,296,1313,10,4.4,70.0,42,304,11.0,,,,,,,,,,,,,,,,,
8,den,148,2837.0,592.0,4.8,36.0,17,170.0,181,311,1819,8,19,5.4,103.0,257,1018,6,4.0,52.0,54,516,15.0,,,,,,,,,,,,,,,,,
9,det,181,2534.0,598.0,4.2,26.0,8,160.0,136,285,1512,12,18,4.8,83.0,283,1022,5,3.6,60.0,58,548,17.0,,,,,,,,,,,,,,,,,
10,gnb,226,2910.0,582.0,5.0,26.0,11,175.0,143,267,1829,12,15,6.1,97.0,283,1081,12,3.8,59.0,42,343,19.0,,,,,,,,,,,,,,,,,
11,kan,176,2498.0,573.0,4.4,12.0,4,163.0,145,264,1555,10,8,5.1,79.0,269,943,3,3.5,71.0,43,372,13.0,,,,,,,,,,,,,,,,,
12,mia,198,2658.0,582.0,4.6,23.0,10,165.0,129,238,1314,8,13,5.3,66.0,333,1344,11,4.0,84.0,34,240,15.0,,,,,,,,,,,,,,,,,
13,min,187,2879.0,601.0,4.8,17.0,5,167.0,187,334,1967,15,12,5.5,107.0,245,912,6,3.7,52.0,62,496,8.0,,,,,,,,,,,,,,,,,
14,nor,129,2655.0,602.0,4.4,24.0,10,173.0,137,248,1398,8,14,5.2,76.0,331,1257,8,3.8,79.0,63,514,18.0,,,,,,,,,,,,,,,,,
15,nwe,143,2633.0,526.0,5.0,17.0,8,146.0,93,187,1286,12,9,6.4,63.0,324,1347,3,4.2,74.0,52,412,9.0,,,,,,,,,,,,,,,,,
16,nyg,164,2729.0,559.0,4.9,19.0,10,153.0,161,298,1887,10,9,6.0,96.0,244,842,7,3.5,47.0,47,369,10.0,,,,,,,,,,,,,,,,,
17,nyj,245,3218.0,606.0,5.3,18.0,9,193.0,165,279,1901,16,9,6.3,95.0,304,1317,13,4.3,87.0,63,533,11.0,,,,,,,,,,,,,,,,,
18,oti,136,2373.0,551.0,4.3,26.0,11,138.0,153,287,1574,12,15,4.8,81.0,225,799,5,3.6,52.0,52,424,5.0,,,,,,,,,,,,,,,,,
19,phi,191,2685.0,530.0,5.1,23.0,10,157.0,168,288,1856,12,13,5.8,100.0,211,829,11,3.9,48.0,38,253,9.0,,,,,,,,,,,,,,,,,
20,pit,204,2970.0,583.0,5.1,25.0,9,171.0,141,275,1783,17,16,6.1,91.0,289,1187,7,4.1,69.0,59,459,11.0,,,,,,,,,,,,,,,,,
21,rai,260,2955.0,582.0,5.1,24.0,9,175.0,154,267,1875,14,15,6.5,95.0,292,1080,15,3.7,65.0,86,840,15.0,,,,,,,,,,,,,,,,,
22,ram,200,3024.0,563.0,5.4,24.0,10,163.0,166,297,1999,11,14,6.4,90.0,251,1025,13,4.1,61.0,63,550,12.0,,,,,,,,,,,,,,,,,
23,sdg,288,4048.0,617.0,6.6,20.0,8,233.0,208,338,2927,19,12,8.4,145.0,267,1121,15,4.2,72.0,64,530,16.0,,,,,,,,,,,,,,,,,
24,sea,127,2594.0,589.0,4.4,24.0,11,159.0,176,326,1799,9,13,5.0,89.0,227,795,4,3.5,51.0,59,523,19.0,,,,,,,,,,,,,,,,,
25,sfo,209,3242.0,587.0,5.5,21.0,10,183.0,215,348,2502,17,11,6.8,121.0,219,740,6,3.4,49.0,45,451,13.0,,,,,,,,,,,,,,,,,
26,tam,158,2895.0,587.0,4.9,23.0,12,163.0,164,308,1943,9,11,6.1,105.0,268,952,6,3.6,52.0,38,297,6.0,,,,,,,,,,,,,,,,,
27,was,190,2985.0,598.0,5.0,16.0,7,165.0,162,253,1845,13,9,6.5,87.0,315,1140,5,3.6,66.0,46,404,12.0,,,,,,,,,,,,,,,,,
