,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,199,2848.0,551.0,5.2,25.0,15,170.0,157,280,1804,12,10,6.1,84.0,253,1044,13,4.1,66.0,60,549,20.0,,,,,,,,,,,,,,,,,
1,buf,154,2334.0,536.0,4.4,21.0,8,151.0,114,256,1300,8,13,4.9,72.0,268,1034,6,3.9,64.0,49,395,15.0,,,,,,,,,,,,,,,,,
2,chi,174,2851.0,585.0,4.9,20.0,7,166.0,164,294,1949,14,13,6.0,102.0,261,902,4,3.5,53.0,52,451,11.0,,,,,,,,,,,,,,,,,
3,cin,177,2893.0,551.0,5.3,20.0,6,170.0,187,306,2043,12,14,6.2,102.0,223,850,8,3.8,61.0,64,551,7.0,,,,,,,,,,,,,,,,,
4,cle,182,3114.0,594.0,5.2,28.0,11,189.0,144,266,1822,9,17,6.3,94.0,306,1292,13,4.2,82.0,57,436,13.0,,,,,,,,,,,,,,,,,
5,clt,236,3296.0,605.0,5.4,11.0,6,197.0,138,246,1823,18,5,7.1,89.0,348,1473,10,4.2,87.0,59,466,21.0,,,,,,,,,,,,,,,,,
6,crd,170,2848.0,570.0,5.0,15.0,9,163.0,174,291,1853,16,6,5.9,98.0,256,995,5,3.9,58.0,54,420,7.0,,,,,,,,,,,,,,,,,
7,dal,145,2753.0,581.0,4.7,25.0,10,162.0,152,289,1742,10,15,5.4,95.0,260,1011,5,3.9,56.0,52,431,11.0,,,,,,,,,,,,,,,,,
8,den,226,3169.0,616.0,5.1,19.0,7,176.0,172,307,2234,14,12,6.9,104.0,293,935,8,3.2,53.0,63,571,19.0,,,,,,,,,,,,,,,,,
9,det,176,2722.0,591.0,4.6,26.0,8,162.0,155,288,1868,11,18,5.8,96.0,271,854,6,3.2,54.0,74,605,12.0,,,,,,,,,,,,,,,,,
10,gnb,169,2707.0,622.0,4.4,23.0,11,164.0,177,327,1775,9,12,5.1,96.0,275,932,9,3.4,58.0,72,629,10.0,,,,,,,,,,,,,,,,,
11,kan,184,2732.0,557.0,4.9,22.0,10,170.0,155,262,1667,12,12,6.0,92.0,280,1065,7,3.8,69.0,60,486,9.0,,,,,,,,,,,,,,,,,
12,mia,131,2312.0,548.0,4.2,27.0,8,147.0,119,226,1027,7,19,4.0,65.0,293,1285,7,4.4,77.0,57,461,5.0,,,,,,,,,,,,,,,,,
13,min,198,2895.0,582.0,5.0,21.0,9,159.0,157,292,1875,11,12,5.8,87.0,260,1020,8,3.9,53.0,48,399,19.0,,,,,,,,,,,,,,,,,
14,nor,160,2607.0,531.0,4.9,22.0,13,151.0,149,245,1633,11,9,5.9,81.0,255,974,8,3.8,58.0,52,459,12.0,,,,,,,,,,,,,,,,,
15,nwe,157,2808.0,602.0,4.7,23.0,11,185.0,142,267,1519,9,12,5.3,88.0,315,1289,9,4.1,87.0,39,290,10.0,,,,,,,,,,,,,,,,,
16,nyg,160,2684.0,576.0,4.7,18.0,6,149.0,148,244,1566,10,12,5.7,85.0,301,1118,7,3.7,55.0,54,417,9.0,,,,,,,,,,,,,,,,,
17,nyj,166,2629.0,587.0,4.5,26.0,9,160.0,159,298,1646,10,17,5.2,88.0,269,983,5,3.7,54.0,43,345,18.0,,,,,,,,,,,,,,,,,
18,oti,245,3438.0,613.0,5.6,17.0,14,187.0,179,284,2213,18,3,7.0,106.0,298,1225,10,4.1,67.0,59,454,14.0,,,,,,,,,,,,,,,,,
19,phi,195,2938.0,614.0,4.8,27.0,12,177.0,168,285,1907,14,15,6.1,100.0,299,1031,5,3.4,68.0,45,341,9.0,,,,,,,,,,,,,,,,,
20,pit,146,2874.0,599.0,4.8,25.0,8,174.0,176,329,2112,12,17,5.8,111.0,236,762,5,3.2,49.0,45,355,14.0,,,,,,,,,,,,,,,,,
21,rai,200,3066.0,647.0,4.7,29.0,11,206.0,193,375,2288,11,18,5.5,121.0,234,778,12,3.3,53.0,53,588,32.0,,,,,,,,,,,,,,,,,
22,ram,250,3333.0,606.0,5.5,18.0,7,193.0,175,281,2131,16,11,7.1,107.0,307,1202,13,3.9,75.0,64,531,11.0,,,,,,,,,,,,,,,,,
23,sdg,221,3253.0,591.0,5.5,25.0,12,196.0,233,342,2292,10,13,6.3,119.0,230,961,10,4.2,65.0,70,612,12.0,,,,,,,,,,,,,,,,,
24,sea,147,2794.0,600.0,4.7,22.0,9,167.0,138,246,1333,4,13,5.1,68.0,337,1461,12,4.3,86.0,44,406,13.0,,,,,,,,,,,,,,,,,
25,sfo,206,3035.0,596.0,5.1,13.0,4,170.0,158,278,1836,14,9,6.3,88.0,303,1199,9,4.0,71.0,58,542,11.0,,,,,,,,,,,,,,,,,
26,tam,178,2442.0,564.0,4.3,21.0,10,160.0,145,254,1384,10,11,5.0,76.0,285,1058,9,3.7,72.0,38,325,12.0,,,,,,,,,,,,,,,,,
27,was,128,2560.0,554.0,4.6,24.0,13,151.0,146,275,1614,8,11,5.3,93.0,247,946,8,3.8,47.0,52,419,11.0,,,,,,,,,,,,,,,,,
